timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,0.000,-37.353,50157.000,39.00,-22.412,-89.647,50153.000,79.00,0
51,941.294,-9554.882,50000.000,42.00,-3160.059,-12445.999,50000.000,70.00,0
101,597.647,-5423.646,50000.000,41.00,-2450.353,-11870.764,50000.000,68.00,0
151,321.235,-7702.176,50000.000,45.00,-3137.647,-10981.764,50000.000,89.00,0
201,-567.765,-12266.705,50000.000,55.00,-3996.764,-9876.117,50000.000,56.00,0
251,-612.588,-13379.822,50000.000,40.00,-4773.706,-10660.528,50000.000,36.00,0
301,-978.647,-8217.646,50000.000,38.00,-4661.647,-10301.940,50000.000,47.00,0
351,-1128.059,-2106.706,50000.000,36.00,-2861.235,-9069.294,50000.000,45.00,0
401,-717.176,-3048.000,50000.000,40.00,-2853.764,-8120.529,50000.000,36.00,0
451,-1068.294,-8157.882,50000.000,47.00,-3092.823,-6865.470,50000.000,73.00,0
501,-1651.000,-11198.411,50000.000,41.00,-4116.294,-7231.529,50000.000,51.00,0
551,-2726.764,-10219.764,50000.000,26.00,-4855.882,-8329.705,50000.000,71.00,0
601,-3249.706,-8523.940,50000.000,34.00,-5214.470,-9622.117,50000.000,69.00,0
651,-2980.764,-8867.588,50000.000,55.00,-5386.294,-9988.176,50000.000,45.00,0
701,-2427.941,-10563.411,50000.000,28.00,-4631.764,-8464.176,50000.000,48.00,0
751,-1957.294,-10638.117,50000.000,49.00,-4295.588,-8426.823,50000.000,69.00,0
801,-1299.882,-7679.764,50000.000,82.00,-3690.470,-9338.234,50000.000,38.00,0
851,-1367.118,-5565.588,50000.000,55.00,-3750.235,-10869.705,50000.000,35.00,0
901,-859.118,-7634.940,50000.000,55.00,-4213.412,-11945.470,50000.000,54.00,0
951,-941.294,-9943.353,50000.000,53.00,-3772.647,-9614.646,50000.000,42.00,0
1001,-747.059,-10010.588,50000.000,46.00,-3548.529,-9711.764,50000.000,42.00,0
1051,-776.941,-7425.764,50000.000,35.00,-3630.706,-10399.059,50000.000,45.00,0
1101,-575.235,-2562.412,50000.000,46.00,-2794.000,-8725.646,50000.000,46.00,0
1151,-1045.882,-2061.882,50000.000,88.00,-1987.176,-5319.059,50000.000,46.00,0
1201,-1755.588,-6835.588,50000.000,53.00,-3018.117,-4728.882,50000.000,35.00,0
1251,-2786.529,-8942.294,50000.000,73.00,-4235.823,-5401.235,50000.000,70.00,0
1301,-2734.235,-10473.764,50000.000,46.00,-4669.117,-6872.941,50000.000,60.00,0
1351,-1703.294,-9226.176,50000.000,45.00,-4318.000,-9136.528,50000.000,78.00,0
1401,-254.000,-2913.529,50000.000,45.00,-2360.706,-7888.940,50000.000,77.00,0
1451,784.412,642.471,50000.000,66.00,-373.529,-6148.294,50000.000,79.00,0
1501,1792.941,530.412,50000.000,51.00,896.471,-4176.059,50000.000,85.00,0
1551,2196.353,-1128.059,50000.000,75.00,1292.412,-4482.353,50000.000,64.00,0
1601,2562.412,-5513.294,50000.000,33.00,179.294,-8635.999,50000.000,77.00,0
1651,3660.588,-5513.294,50000.000,42.00,-171.824,-10615.705,50000.000,57.00,0
1701,3563.470,-403.412,50000.000,45.00,530.412,-11034.058,50000.000,44.00,0
1751,3645.647,-635.000,50000.000,32.00,739.588,-11019.117,50000.000,40.00,0
1801,3720.353,-6402.293,50000.000,39.00,156.882,-12177.058,50000.000,82.00,0
1851,4654.176,-9726.705,50000.000,58.00,-433.294,-14761.882,50000.000,49.00,0
1901,3175.000,-8292.353,50000.000,58.00,-1225.176,-14522.822,50000.000,67.00,0
1951,2846.294,-9233.646,50000.000,59.00,-1807.882,-14552.705,50000.000,48.00,0
2001,1912.470,-13013.764,50000.000,30.00,-2719.294,-11833.411,50000.000,41.00,0
2051,956.235,-13387.293,50000.000,38.00,-2883.647,-11317.940,50000.000,59.00,0
2101,478.118,-12871.822,50000.000,40.00,-3623.235,-11071.411,50000.000,27.00,0
2151,-493.059,-13925.176,50000.000,53.00,-4213.412,-10436.411,50000.000,49.00,0
2201,-1217.706,-15650.881,50000.000,36.00,-4138.706,-8419.353,50000.000,28.00,0
2251,-1875.118,-15703.176,50000.000,45.00,-5020.235,-8471.646,50000.000,31.00,0
2301,-2241.176,-15165.293,50000.000,61.00,-5812.117,-10772.588,50000.000,43.00,0
2351,-3077.882,-15493.999,50000.000,54.00,-5752.353,-10884.646,50000.000,43.00,0
2401,-3772.647,-16943.293,50000.000,52.00,-6350.000,-8546.353,50000.000,46.00,0
2451,-3839.882,-17496.117,50000.000,41.00,-7410.823,-8762.999,50000.000,36.00,0
2501,-4594.412,-15292.293,50000.000,49.00,-7455.646,-9659.470,50000.000,69.00,0
2551,-5117.353,-15486.528,50000.000,36.00,-7918.823,-9756.588,50000.000,69.00,0
2601,-5640.294,-15396.881,50000.000,36.00,-8008.470,-7089.588,50000.000,69.00,0
2651,-5274.235,-14119.411,50000.000,24.00,-7590.117,-6230.470,50000.000,68.00,0
2701,-5550.646,-11788.588,50000.000,34.00,-8001.000,-7440.706,50000.000,86.00,0
2751,-6312.646,-10765.117,50000.000,39.00,-7851.588,-7567.706,50000.000,78.00,0
2801,-7022.353,-12199.470,50000.000,33.00,-9173.882,-6140.823,50000.000,74.00,0
2851,-7911.353,-12983.882,50000.000,45.00,-8987.117,-3473.823,50000.000,88.00,0
2901,-8128.000,-12147.176,50000.000,37.00,-9681.882,-3316.941,50000.000,87.00,0
2951,-8337.176,-10018.059,50000.000,82.00,-9696.823,-5304.117,50000.000,86.00,0
3001,-8202.705,-12109.822,50000.000,61.00,-9905.999,-6125.882,50000.000,61.00,0
3051,-7448.176,-12326.470,50000.000,60.00,-9913.470,-5782.235,50000.000,75.00,0
3101,-6962.588,-10272.059,50000.000,62.00,-8665.882,-4467.412,50000.000,71.00,0
3151,-6424.706,-9524.999,50000.000,42.00,-8635.999,-5348.941,50000.000,62.00,0
3201,-6379.882,-6267.823,50000.000,70.00,-7918.823,-6985.000,50000.000,54.00,0
3251,-5976.470,-4392.706,50000.000,55.00,-7194.176,-7963.646,50000.000,66.00,0
3301,-5759.823,-5782.235,50000.000,62.00,-7642.411,-7971.117,50000.000,61.00,0
3351,-6118.411,-9002.059,50000.000,46.00,-8329.705,-5931.646,50000.000,88.00,0
3401,-6641.353,-8673.353,50000.000,66.00,-8314.764,-4803.588,50000.000,81.00,0
3451,-5834.529,-5632.823,50000.000,48.00,-7052.235,-5289.176,50000.000,60.00,0
3501,-4213.412,478.118,50000.000,57.00,-4646.706,-5065.059,50000.000,68.00,0
3551,-1636.059,5169.646,50000.000,64.00,-1695.823,-4168.588,50000.000,80.00,0
3601,859.118,4504.764,50000.000,61.00,500.529,-4639.235,50000.000,69.00,0
3651,2308.412,1001.059,50000.000,51.00,814.294,-7253.941,50000.000,63.00,0
3701,3339.353,-1591.235,50000.000,86.00,1105.647,-8060.764,50000.000,77.00,0
3751,3481.294,-5535.706,50000.000,64.00,1217.706,-9143.999,50000.000,77.00,0
3801,4228.353,-7388.411,50000.000,49.00,635.000,-13320.058,50000.000,64.00,0
3851,4183.529,-6663.764,50000.000,58.00,239.059,-14350.999,50000.000,66.00,0
3901,3182.470,-7530.353,50000.000,63.00,-567.765,-13170.646,50000.000,73.00,0
3951,2831.353,-10608.234,50000.000,46.00,-1479.176,-11594.353,50000.000,51.00,0
4001,2218.765,-11982.822,50000.000,43.00,-2465.294,-11564.470,50000.000,50.00,0
