timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,52.294,-67.235,50156.000,42.00,14.941,-97.118,50153.000,58.00,0
51,7530.353,-8957.234,50000.000,75.00,2398.059,-15030.822,50000.000,76.00,0
101,6902.823,-8770.470,50000.000,51.00,2577.353,-15860.058,50000.000,55.00,0
151,7201.646,-11810.999,50000.000,85.00,1942.353,-15172.764,50000.000,50.00,0
201,7522.882,-13357.411,50000.000,53.00,2211.294,-15120.470,50000.000,59.00,0
251,7007.411,-11108.764,50000.000,55.00,2271.059,-16360.587,50000.000,70.00,0
301,7059.706,-11034.058,50000.000,68.00,1964.765,-16905.939,50000.000,63.00,0
351,6499.411,-13424.646,50000.000,50.00,1486.647,-14702.116,50000.000,80.00,0
401,6297.706,-11175.999,50000.000,59.00,2039.470,-13992.411,50000.000,67.00,0
451,6125.882,-7463.117,50000.000,57.00,2248.647,-14888.881,50000.000,70.00,0
501,6096.000,-7007.411,50000.000,62.00,1807.882,-14560.176,50000.000,35.00,0
551,5625.353,-9241.117,50000.000,45.00,2203.823,-11138.646,50000.000,61.00,0
601,6110.941,-9323.294,50000.000,44.00,2398.059,-10630.646,50000.000,44.00,0
651,5326.529,-5954.059,50000.000,26.00,1919.941,-9368.117,50000.000,48.00,0
701,4101.353,-1165.412,50000.000,28.00,2652.059,-5505.823,50000.000,39.00,0
751,3929.529,1240.118,50000.000,43.00,3137.647,-2413.000,50000.000,47.00,0
801,3279.588,1053.353,50000.000,39.00,3443.941,1135.529,50000.000,45.00,0
851,1509.059,-455.706,50000.000,45.00,2525.059,4377.765,50000.000,64.00,0
901,418.353,-2517.588,50000.000,42.00,1441.823,5117.353,50000.000,47.00,0
951,82.176,-4273.176,50000.000,48.00,903.941,4676.588,50000.000,59.00,0
1001,-119.529,-6066.117,50000.000,39.00,59.765,2472.765,50000.000,62.00,0
1051,642.471,-7896.411,50000.000,36.00,-620.059,-1367.118,50000.000,70.00,0
1101,2054.412,-6043.706,50000.000,43.00,-254.000,-4751.294,50000.000,42.00,0
1151,2599.765,-1217.706,50000.000,49.00,1367.118,-3944.470,50000.000,73.00,0
1201,1210.235,-2525.059,50000.000,34.00,694.765,-3712.882,50000.000,65.00,0
1251,814.294,-7097.058,50000.000,37.00,-1486.647,-4736.353,50000.000,52.00,0
1301,-425.823,-9009.528,50000.000,42.00,-1830.294,-3264.647,50000.000,80.00,0
1351,-1172.882,-7956.176,50000.000,47.00,-2525.059,-3660.588,50000.000,79.00,0
1401,-1068.294,-7380.941,50000.000,34.00,-2435.412,-3526.117,50000.000,72.00,0
1451,-1897.529,-10062.882,50000.000,43.00,-3264.647,-2308.412,50000.000,59.00,0
1501,-1905.000,-11706.411,50000.000,40.00,-3817.470,-3638.176,50000.000,56.00,0
1551,-1763.059,-11870.764,50000.000,39.00,-4146.176,-6260.353,50000.000,55.00,0
1601,-2457.823,-12304.058,50000.000,37.00,-4527.176,-6902.823,50000.000,56.00,0
