timestamp[ms],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us],waterPin
0,-44.824,-37.353,50153.000,-149.412,7.471,50153.000,0
51,-15882.470,-10705.353,50000.000,-22187.646,4019.176,49999.000,0
101,-16255.999,-10436.411,50000.000,-22277.293,5005.294,50001.000,0
151,-15718.116,-11265.646,50000.000,-24212.176,5199.529,50000.000,0
201,-14380.882,-8172.823,50000.000,-25407.469,5035.176,50000.000,0
251,-13745.882,-9457.764,50000.000,-25631.586,2450.353,50000.000,0
301,-13671.176,-9868.646,50000.000,-26288.998,276.412,50000.000,0
351,-12087.411,-7821.706,50000.000,-26415.998,844.176,50000.000,0
401,-11967.882,-7074.646,50000.000,-24615.586,4325.470,50000.000,0
451,-17130.059,-10264.588,50000.000,-26049.939,3556.000,50000.000,0
501,-16353.116,-9741.646,50000.000,-26834.352,3488.764,50000.000,0
551,-17757.588,-11138.646,50000.000,-26841.822,2965.823,50000.000,0
601,-17197.293,-10167.470,50000.000,-27700.939,2667.000,50000.000,0
651,-18063.881,-7605.058,50000.000,-26236.705,3451.412,50000.000,0
701,-20506.764,-6775.823,50000.000,-26580.352,2607.235,50000.000,0
751,-18960.352,-7171.764,50000.000,-27917.586,911.412,50000.000,0
801,-17443.822,-8374.529,50000.000,-27566.469,119.529,50000.000,0
851,-16016.940,-9211.234,50000.000,-28933.586,-844.176,50000.000,0
901,-14253.882,-7844.117,50000.000,-28724.410,-948.765,50000.000,0
951,-17189.822,-8352.117,50000.000,-28074.469,186.765,50000.000,0
1001,-18101.234,-9211.234,50000.000,-27992.293,1598.706,50000.000,0
1051,-19625.234,-8494.059,50000.000,-28201.469,-590.176,50000.000,0
1101,-16338.176,-5012.764,50000.000,-26550.469,-4370.294,50000.000,0
1151,-15239.999,-4064.000,50000.000,-24929.352,-6484.470,50000.000,0
1201,-16823.764,-8232.588,50000.000,-23375.469,-8710.705,50000.000,0
1251,-14268.822,-10974.293,50000.000,-22874.939,-11063.940,50000.000,0
1301,-13723.470,-11930.528,50000.000,-22501.410,-11101.293,50000.000,0
1351,-13155.705,-9920.940,50000.000,-21597.469,-10697.882,50000.000,0
1401,-12012.705,-5326.529,50000.000,-21365.881,-8098.117,49999.000,0
1451,-14918.764,-6895.353,50000.000,-19767.176,-3847.353,50000.000,0
1501,-13021.234,-9487.646,50000.000,-20013.705,-4482.353,50001.000,0
1551,-12214.411,-11713.882,50000.000,-19587.881,-6760.882,50000.000,0
1601,-10705.353,-12692.528,50000.000,-18160.998,-10907.058,50000.000,0
1651,-6656.293,-8815.294,50000.000,-17593.234,-12191.999,50000.000,0
1701,-6633.882,-3668.059,50000.000,-16412.881,-6663.764,50000.000,0
1751,-11153.588,-4415.117,50000.000,-13327.528,2188.882,50000.000,0
1801,-12042.588,-7186.706,50000.000,-13088.470,4684.059,50000.000,0
1851,-9868.646,-9651.999,50000.000,-14074.587,1860.176,50000.000,0
1901,-8860.117,-11654.117,50000.000,-13813.117,-1143.000,49999.000,0
1951,-8486.588,-12475.882,50000.000,-13051.117,-2831.353,50001.000,0
2001,-9054.353,-11116.234,50000.000,-13626.352,-3862.294,50000.000,0
2051,-8284.882,-8015.940,50000.000,-13349.940,-4572.000,49999.000,0
2101,-8807.823,-7814.235,50000.000,-13193.058,-3346.823,50001.000,0
2151,-8815.294,-8449.234,50000.000,-14111.940,141.941,50000.000,0
2201,-8785.411,-8098.117,50000.000,-13581.528,4347.882,50000.000,0
2251,-9704.294,-9405.470,50000.000,-13917.705,2106.706,50000.000,0
2301,-8142.940,-10047.940,50000.000,-15352.058,-4213.412,50000.000,0
2351,-7836.646,-9689.353,50000.000,-14515.352,-6491.941,50000.000,0
2401,-10003.117,-10727.764,50000.000,-14746.940,-4064.000,50000.000,0
2451,-10884.646,-11108.764,50000.000,-15068.176,1456.765,50000.000,0
2501,-11146.117,-10025.528,50000.000,-15157.822,6170.706,50000.000,0
2551,-12050.058,-10152.528,50000.000,-16016.940,4078.941,50000.000,0
2601,-11601.822,-11011.646,50000.000,-17525.998,201.706,50000.000,0
2651,-11706.411,-11609.293,50000.000,-18205.822,-1718.235,50000.000,0
2701,-12184.528,-11474.822,50000.000,-19035.057,-1075.765,50000.000,0
2751,-10847.293,-10869.705,50000.000,-17548.410,3727.823,50000.000,0
2801,-10301.940,-10787.528,50000.000,-16674.352,3892.176,50000.000,0
2851,-9472.705,-10802.470,50000.000,-17884.588,-1628.588,49999.000,0
2901,-8673.353,-11019.117,50000.000,-18668.998,-5655.235,50001.000,0
2951,-9607.176,-12206.940,50000.000,-18848.293,-2868.706,50000.000,0
3001,-10443.882,-12363.822,50000.000,-18116.176,3772.647,49999.000,0
3051,-10555.940,-11467.353,50000.000,-18056.410,4123.765,50000.000,0
3101,-10301.940,-11683.999,50000.000,-18340.293,-769.471,50001.000,0
3151,-9390.528,-10996.705,50000.000,-19438.469,-2413.000,49999.000,0
3201,-8733.117,-8680.823,50000.000,-18048.939,1934.882,50001.000,0
3251,-9674.411,-7821.706,50000.000,-16607.117,6925.235,50000.000,0
3301,-10772.588,-7956.176,50000.000,-16973.176,2644.588,50000.000,0
3351,-12558.058,-9495.117,50000.000,-18691.410,-1509.059,50000.000,0
3401,-12266.705,-9270.999,50000.000,-18885.646,-4235.823,49999.000,0
3451,-11758.705,-10765.117,50000.000,-19027.588,-2450.353,50001.000,0
3501,-12468.411,-13588.999,50000.000,-19991.293,1912.470,50000.000,0
3551,-11086.353,-11579.411,50000.000,-19632.705,3608.294,50000.000,0
3601,-11288.058,-10189.882,50000.000,-19692.469,1135.529,50000.000,0
3651,-12468.411,-12191.999,50000.000,-20028.646,-1516.529,49999.000,0
3701,-12348.882,-13215.470,50000.000,-20230.352,-313.765,50001.000,0
3751,-13080.999,-14298.705,50000.000,-19423.527,4332.941,50000.000,0
3801,-12670.117,-14238.940,50000.000,-20925.117,1382.059,50000.000,0
3851,-11982.822,-15247.470,50000.000,-21089.469,-4392.706,50000.000,0
3901,-13663.705,-15075.646,50000.000,-20476.881,-3175.000,50000.000,0
3951,-14380.882,-10787.528,50000.000,-19998.764,4041.588,50000.000,0
4001,-17152.469,-7597.588,50000.000,-19221.822,7089.588,50000.000,0
4051,-17817.352,-6402.293,50000.000,-20312.527,1419.412,50000.000,0
4101,-16562.293,-4407.647,50000.000,-21149.234,-2226.235,50000.000,0
4151,-17271.998,-3003.176,50000.000,-20536.646,-2876.176,50000.000,0
4201,-18168.469,-7493.000,50000.000,-21194.057,-2398.059,50000.000,0
4251,-16629.527,-11332.882,50000.000,-23599.586,-2853.764,50000.000,0
4301,-14156.764,-9569.823,50000.000,-24294.352,-717.176,50000.000,0
4351,-15217.587,-9928.411,50000.000,-23562.234,664.882,50000.000,0
4401,-14717.058,-9323.294,50000.000,-23539.822,-1449.294,50000.000,0
4451,-12550.587,-5625.353,50000.000,-22770.352,-4213.412,49999.000,0
4501,-15598.587,-4071.470,50000.000,-21365.881,-3443.941,50001.000,0
4551,-15934.764,-4377.765,50000.000,-20940.057,-2554.941,50000.000,0
4601,-16173.822,-5812.117,50000.000,-20984.881,-2532.529,50000.000,0
4651,-16935.822,-7717.117,50000.000,-20678.586,-642.471,50000.000,0
4701,-17339.234,-8740.588,50000.000,-20461.939,709.706,49999.000,0
4751,-16480.117,-8613.588,50000.000,-20334.939,52.294,50001.000,0
4801,-15972.116,-7627.470,50000.000,-19535.588,-1807.882,50000.000,0
