timestamp[ms],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us],waterPin
0,0.000,0.000,50153.000,0.000,0.000,50152.000,0
51,0.000,0.000,50000.000,0.000,0.000,50001.000,0
101,0.000,0.000,50000.000,0.000,0.000,50000.000,0
151,0.000,-1441.823,50000.000,0.000,14.941,50000.000,0
201,0.000,-7.471,50000.000,0.000,-7.471,49999.000,0
251,0.000,0.000,50000.000,0.000,0.000,50001.000,0
301,0.000,0.000,50000.000,0.000,0.000,49999.000,0
351,0.000,1882.588,50000.000,0.000,0.000,50000.000,0
401,0.000,0.000,50000.000,0.000,0.000,50001.000,0
451,0.000,0.000,50000.000,0.000,0.000,49999.000,0
501,0.000,0.000,50000.000,-5744.882,0.000,50001.000,0
551,0.000,-7.471,50000.000,0.000,0.000,49999.000,0
601,0.000,-7.471,50000.000,0.000,0.000,50001.000,0
651,0.000,29.882,50000.000,0.000,0.000,50000.000,0
701,0.000,29.882,50000.000,0.000,-1680.882,49999.000,0
751,0.000,0.000,50000.000,0.000,-7.471,50001.000,0
801,0.000,0.000,50000.000,0.000,0.000,50000.000,0
851,0.000,0.000,50000.000,0.000,0.000,50000.000,0
901,0.000,-7.471,50000.000,0.000,0.000,50000.000,0
951,0.000,0.000,50000.000,0.000,0.000,50000.000,0
1001,0.000,7.471,50000.000,0.000,0.000,50000.000,0
1051,-14.941,37.353,50000.000,0.000,-14.941,50000.000,0
1101,-7.471,0.000,50000.000,0.000,0.000,50000.000,0
1151,0.000,0.000,50000.000,0.000,0.000,50000.000,0
1201,-7.471,-7.471,50000.000,0.000,0.000,50000.000,0
1251,-7.471,14.941,50000.000,0.000,0.000,50000.000,0
1301,-7.471,37.353,50000.000,5737.411,-7.471,50000.000,0
1351,-7.471,0.000,50000.000,-7.471,-7.471,49999.000,0
1401,0.000,0.000,50000.000,0.000,0.000,50001.000,0
1451,-7.471,0.000,50000.000,0.000,0.000,50000.000,0
1501,0.000,37.353,50000.000,-7.471,-7.471,49999.000,0
1551,-7.471,0.000,50000.000,0.000,1673.412,50001.000,0
1601,0.000,0.000,50000.000,0.000,0.000,49999.000,0
1651,-7.471,22.412,50000.000,0.000,-7.471,50001.000,0
1701,-22.412,0.000,50000.000,-14.941,-67.235,50000.000,0
1751,-7.471,7.471,50000.000,7.471,-22.412,50000.000,0
1801,59.765,-194.235,50000.000,29.882,-672.353,50000.000,0
1851,52.294,-216.647,50000.000,-97.118,-732.118,50000.000,0
1901,0.000,-261.471,50000.000,-141.941,-911.412,50000.000,0
1951,-29.882,-545.353,50000.000,-298.824,-1068.294,50000.000,0
2001,-156.882,-747.059,50000.000,-649.941,-620.059,50000.000,0
2051,-702.235,-1023.471,50000.000,-1143.000,-201.706,50000.000,0
2101,-851.647,-1299.882,50000.000,-1441.823,-209.176,50000.000,0
2151,-889.000,-1180.353,50000.000,-1561.353,-37.353,49999.000,0
2201,-724.647,-1232.647,50000.000,-1075.765,-14.941,50001.000,0
2251,-642.471,-963.706,50000.000,-956.235,0.000,50000.000,0
2301,-186.765,-298.824,50000.000,-321.235,22.412,50000.000,0
2351,149.412,268.941,50000.000,246.529,-22.412,50000.000,0
2401,194.235,261.471,50000.000,373.529,-74.706,50000.000,0
2451,44.824,156.882,50000.000,-37.353,112.059,50000.000,0
2501,-7.471,59.765,50000.000,-37.353,-89.647,50000.000,0
2551,0.000,22.412,50000.000,0.000,0.000,50000.000,0
