3354001,-37.353,-74.706,50000.000,46.00,-14.941,7.471,50000.000,21.00,0
3354051,0.000,-29.882,50000.000,53.00,-52.294,-89.647,50000.000,32.00,0
3354101,-22.412,52.294,50000.000,50.00,-22.412,-209.176,50000.000,32.00,0
3354151,-74.706,-14.941,50000.000,45.00,-127.000,-268.941,50000.000,37.00,0
3354201,-179.294,-37.353,50000.000,40.00,-201.706,-179.294,50000.000,20.00,0
3354251,-216.647,0.000,50000.000,48.00,-179.294,67.235,50000.000,38.00,0
3354301,-134.471,-14.941,50000.000,46.00,-104.588,179.294,50000.000,41.00,0
3354351,59.765,-14.941,50000.000,46.00,67.235,14.941,50000.000,41.00,0
3354401,231.588,-14.941,50000.000,54.00,171.824,-52.294,50000.000,42.00,0
3354451,209.176,-22.412,50000.000,53.00,194.235,-14.941,50000.000,34.00,0
3354501,149.412,-7.471,50000.000,60.00,149.412,29.882,50000.000,33.00,0
3354551,59.765,-52.294,50000.000,54.00,59.765,29.882,50000.000,36.00,0
3354601,0.000,0.000,50000.000,50.00,-22.412,-29.882,50000.000,35.00,0
3354651,-82.176,0.000,50000.000,56.00,-67.235,-22.412,50000.000,41.00,0
3354701,-141.941,-7.471,50000.000,46.00,-127.000,29.882,50000.000,39.00,0
3354751,-97.118,0.000,50000.000,40.00,-59.765,22.412,50000.000,46.00,0
3354801,-14.941,7.471,50000.000,47.00,-29.882,-7.471,50000.000,43.00,0
3354851,29.882,-89.647,50000.000,56.00,22.412,0.000,50000.000,38.00,0
3354901,97.118,-14.941,50000.000,53.00,67.235,-44.824,50000.000,40.00,0
3354951,82.176,14.941,50000.000,51.00,89.647,-37.353,50000.000,37.00,0
3355001,14.941,-22.412,50000.000,54.00,7.471,-7.471,50000.000,40.00,0
3355051,-14.941,-7.471,50000.000,59.00,-7.471,0.000,50000.000,40.00,0
3355101,-22.412,14.941,50000.000,51.00,-44.824,-29.882,50000.000,42.00,0
3355151,-7.471,0.000,50000.000,55.00,-29.882,-127.000,50000.000,28.00,0
3355201,328.706,-373.529,50000.000,48.00,164.353,-1113.118,50000.000,28.00,0
3355251,1292.412,-1583.765,50000.000,51.00,425.823,-3615.764,50000.000,35.00,0
3355301,2345.765,-3473.823,50000.000,46.00,552.823,-6454.588,50000.000,51.00,0
3355351,2353.235,-4086.411,50000.000,45.00,313.765,-7478.058,50000.000,56.00,0
3355401,1426.882,-4474.882,50000.000,43.00,-224.118,-5767.294,50000.000,73.00,0
3355451,-22.412,-4362.823,50000.000,48.00,-874.059,-2159.000,50000.000,77.00,0
3355501,-1419.412,-4624.294,50000.000,49.00,-1725.706,-201.706,50000.000,68.00,0
3355551,-2099.235,-6178.176,50000.000,56.00,-2779.059,-769.471,50000.000,69.00,0
3355601,-1949.823,-8419.353,50000.000,54.00,-2950.882,-1322.294,50000.000,79.00,0
3355651,-2069.353,-9801.411,50000.000,37.00,-3018.117,-493.059,50000.000,77.00,0
3355701,-2054.412,-8613.588,50000.000,34.00,-3018.117,-1688.353,50000.000,77.00,0
3355751,-1449.294,-7104.529,50000.000,47.00,-2689.412,-1875.118,50000.000,72.00,0
3355801,-1792.941,-5722.470,50000.000,64.00,-2039.470,-948.765,50000.000,80.00,0
3355851,-2114.176,-8202.705,50000.000,58.00,-2569.882,-246.529,50000.000,51.00,0
3355901,-3033.059,-11146.117,50000.000,47.00,-4064.000,-37.353,50000.000,76.00,0
3355951,-4078.941,-11885.705,50000.000,63.00,-4586.941,537.882,50000.000,61.00,0
3356001,-3862.294,-10219.764,50000.000,82.00,-4676.588,89.647,50000.000,59.00,0
3356051,-3877.235,-8725.646,50000.000,74.00,-3832.412,2906.059,50000.000,52.00,0
3356101,-4332.941,-11467.353,50000.000,87.00,-4168.588,3608.294,50000.000,55.00,0
3356151,-4908.176,-15942.234,50000.000,80.00,-5640.294,2891.117,50000.000,40.00,0
3356201,-5334.000,-15591.116,50000.000,74.00,-6081.059,2913.529,50000.000,66.00,0
3356251,-5012.764,-12154.646,50000.000,66.00,-5132.294,4198.470,50000.000,81.00,0
3356301,-5901.764,-14067.116,50000.000,81.00,-5483.412,5259.294,50000.000,61.00,0
3356351,-7306.235,-17974.234,50000.000,34.00,-7649.882,5042.646,50000.000,69.00,0
3356401,-7291.293,-16241.058,50000.000,63.00,-7239.000,4982.882,50000.000,67.00,0
3356451,-7769.411,-15411.822,50000.000,56.00,-6872.941,5117.353,50000.000,67.00,0
3356501,-8882.529,-18041.469,50000.000,22.00,-9188.823,5207.000,50000.000,51.00,0
3356551,-8979.646,-16151.411,50000.000,57.00,-8494.059,5834.529,50000.000,46.00,0
3356601,-9330.764,-15269.881,50000.000,53.00,-8389.470,6491.941,50000.000,78.00,0
3356651,-9510.059,-19117.234,50000.000,44.00,-9958.293,5124.823,50000.000,85.00,0
3356701,-9487.646,-18056.410,50000.000,49.00,-9472.705,6148.294,50000.000,66.00,0
3356751,-10660.528,-17959.293,50000.000,39.00,-9764.059,7388.411,50000.000,58.00,0
3356801,-11280.588,-21268.764,50000.000,62.00,-12587.940,6409.764,50000.000,58.00,0
3356851,-11527.117,-18041.469,50000.000,79.00,-11504.705,7605.058,50000.000,41.00,0
3356901,-11706.411,-19176.998,50000.000,78.00,-11997.764,7881.470,50000.000,58.00,0
3356951,-12094.882,-22904.822,50000.000,52.00,-13798.176,6148.294,50000.000,78.00,0
3357001,-11982.822,-17339.234,50000.000,85.00,-11975.353,5827.059,50000.000,65.00,0
3357051,-12378.764,-18175.939,50000.000,56.00,-13245.352,5759.823,50000.000,64.00,0
3357101,-13133.293,-19102.293,50000.000,41.00,-14470.528,4975.412,50000.000,50.00,0
3357151,-13125.822,-16913.410,50000.000,50.00,-13013.764,5670.176,50000.000,42.00,0
3357201,-12879.293,-19662.586,50000.000,45.00,-14156.764,5909.235,50000.000,69.00,0
3357251,-13506.822,-20783.176,50000.000,44.00,-14642.352,6096.000,50000.000,67.00,0
3357301,-13237.882,-17354.176,50000.000,71.00,-12968.940,7298.764,50000.000,52.00,0
3357351,-12184.528,-18377.646,50000.000,41.00,-13275.234,5640.294,50000.000,28.00,0
3357401,-12020.176,-19206.881,50000.000,38.00,-12744.822,4975.412,50000.000,48.00,0
3357451,-11429.999,-17630.588,50000.000,43.00,-11751.234,4534.647,50000.000,58.00,0
3357501,-11332.882,-18347.764,50000.000,45.00,-12132.234,4474.882,50000.000,43.00,0
3357551,-11915.588,-18848.293,50000.000,81.00,-13148.234,4833.470,50000.000,61.00,0
3357601,-11915.588,-17174.881,50000.000,71.00,-13140.764,6626.411,50000.000,18.00,0
3357651,-12072.470,-16980.646,50000.000,82.00,-12692.528,6125.882,50000.000,22.00,0
3357701,-11736.293,-16405.410,50000.000,53.00,-13185.587,4474.882,50000.000,56.00,0
3357751,-12035.117,-14866.470,50000.000,67.00,-12759.764,6260.353,50000.000,43.00,0
3357801,-12632.764,-15927.293,50000.000,42.00,-13252.822,7448.176,50000.000,54.00,0
3357851,-13730.940,-17675.410,50000.000,58.00,-14321.116,6559.176,50000.000,64.00,0
3357901,-14298.705,-13880.352,50000.000,43.00,-13417.176,7276.353,50000.000,52.00,0
3357951,-13611.411,-10936.940,50000.000,57.00,-12094.882,6962.588,50000.000,57.00,0
3358001,-12057.528,-13424.646,50000.000,40.00,-12871.822,4131.235,50000.000,62.00,0
3358051,-10974.293,-11093.823,50000.000,44.00,-11011.646,4123.765,50000.000,66.00,0
3358101,-9838.764,-8516.470,50000.000,40.00,-8994.588,5998.882,50000.000,23.00,0
3358151,-10197.353,-11937.999,50000.000,42.00,-9920.940,5221.941,50000.000,55.00,0
3358201,-10809.940,-13925.176,50000.000,33.00,-11056.470,4019.176,50000.000,43.00,0
3358251,-10384.117,-10122.646,50000.000,34.00,-9793.940,5617.882,50000.000,66.00,0
3358301,-10406.528,-8680.823,50000.000,43.00,-9226.176,6447.117,50000.000,55.00,0
3358351,-10989.234,-12782.176,50000.000,38.00,-10892.117,5020.235,50000.000,59.00,0
3358401,-11519.646,-14089.528,50000.000,47.00,-12289.117,4572.000,50000.000,101.00,0
3358451,-11527.117,-10742.705,50000.000,54.00,-10234.705,6387.353,50000.000,44.00,0
3358501,-11385.176,-12318.999,50000.000,79.00,-10279.528,6215.529,50000.000,37.00,0
3358551,-11355.293,-16106.587,50000.000,58.00,-12296.588,5050.117,50000.000,55.00,0
3358601,-11273.117,-13715.999,50000.000,47.00,-11168.528,5998.882,50000.000,42.00,0
3358651,-11669.058,-12513.234,50000.000,71.00,-10540.999,7754.470,50000.000,55.00,0
3358701,-11915.588,-14888.881,50000.000,56.00,-12580.470,5871.882,50000.000,63.00,0
3358751,-12363.822,-14111.940,50000.000,45.00,-12595.411,4870.823,50000.000,48.00,0
3358801,-12804.587,-10832.353,50000.000,84.00,-10914.528,6342.529,50000.000,55.00,0
3358851,-12677.587,-13394.764,50000.000,84.00,-12714.940,5871.882,50000.000,41.00,0
3358901,-13379.822,-15322.176,50000.000,49.00,-14014.822,5363.882,50000.000,21.00,0
3358951,-12595.411,-10384.117,50000.000,39.00,-11086.353,6066.117,50000.000,69.00,0
3359001,-10817.411,-10032.999,50000.000,48.00,-9883.588,4691.529,50000.000,56.00,0
3359051,-11302.999,-14343.528,50000.000,38.00,-11796.058,4071.470,50000.000,62.00,0
3359101,-11086.353,-12767.234,50000.000,31.00,-10884.646,4407.647,50000.000,61.00,0
3359151,-11631.705,-10227.234,50000.000,44.00,-10503.646,5356.412,50000.000,57.00,0
3359201,-12520.705,-12991.353,50000.000,26.00,-11810.999,4840.941,50000.000,50.00,0
3359251,-12774.705,-15068.176,50000.000,45.00,-13133.293,4318.000,50000.000,29.00,0
3359301,-11743.764,-12558.058,50000.000,61.00,-11175.999,4706.470,50000.000,23.00,0
3359351,-10720.293,-11534.588,50000.000,57.00,-10436.411,4758.764,50000.000,73.00,0
3359401,-10936.940,-13588.999,50000.000,81.00,-11407.588,4265.706,50000.000,16.00,0
3359451,-10921.999,-14104.470,50000.000,69.00,-11504.705,4572.000,50000.000,34.00,0
3359501,-11175.999,-12035.117,50000.000,90.00,-10189.882,6753.411,50000.000,22.00,1
3359551,-10951.882,-13835.528,50000.000,93.00,-10735.234,6678.706,50000.000,55.00,1
3359601,-11355.293,-15867.528,50000.000,40.00,-12483.353,5715.000,50000.000,59.00,0
3359651,-11691.470,-13962.528,50000.000,56.00,-10907.058,6611.470,50000.000,51.00,0
3359701,-11736.293,-12707.470,50000.000,40.00,-10466.293,7664.823,50000.000,73.00,0
3359751,-11698.940,-13992.411,50000.000,42.00,-12027.646,5446.059,50000.000,64.00,0
3359801,-10996.705,-11437.470,50000.000,43.00,-11235.764,3399.117,50000.000,87.00,0
3359851,-9831.293,-7440.706,50000.000,51.00,-9158.940,3354.294,50000.000,61.00,0
3359901,-8882.529,-7679.764,50000.000,69.00,-8553.823,2704.353,50000.000,79.00,0
3359951,-7507.940,-9838.764,50000.000,37.00,-8135.470,1157.941,50000.000,40.00,0
3360001,-6275.293,-10294.470,50000.000,39.00,-6999.941,605.118,50000.000,44.00,0
3360051,-5072.529,-8352.117,50000.000,41.00,-5617.882,-343.647,50000.000,70.00,0
3360101,-4288.117,-5670.176,50000.000,30.00,-4422.588,590.176,50000.000,71.00,0
3360151,-4011.706,-6424.706,50000.000,54.00,-4318.000,605.118,50000.000,68.00,0
3360201,-4400.176,-8598.646,50000.000,32.00,-4751.294,649.941,50000.000,64.00,0
3360251,-4534.647,-8740.588,50000.000,44.00,-5102.412,612.588,50000.000,74.00,0
3360301,-4893.235,-9278.470,50000.000,36.00,-4773.706,1882.588,50000.000,54.00,0
3360351,-4826.000,-8598.646,50000.000,41.00,-5214.470,2009.588,50000.000,77.00,0
3360401,-4467.412,-3966.882,50000.000,33.00,-3451.412,3048.000,50000.000,52.00,0
3360451,-4332.941,-2375.647,50000.000,42.00,-3429.000,2906.059,50000.000,42.00,0
3360501,-4743.823,-5602.941,50000.000,49.00,-4826.000,1262.529,50000.000,74.00,0
3360551,-5737.411,-8875.059,50000.000,50.00,-6327.588,1270.000,50000.000,73.00,0
3360601,-6477.000,-9517.528,50000.000,38.00,-6910.293,1568.823,50000.000,57.00,0
3360651,-5363.882,-6514.353,50000.000,24.00,-5871.882,866.588,50000.000,56.00,0
3360701,-4826.000,-2831.353,50000.000,66.00,-4243.294,1120.588,50000.000,51.00,0
3360751,-3802.529,-2069.353,50000.000,73.00,-3697.941,112.059,50000.000,78.00,0
3360801,-3062.941,-3600.823,50000.000,65.00,-3429.000,-1180.353,50000.000,56.00,0
3360851,-2413.000,-6342.529,50000.000,80.00,-3369.235,-1987.176,50000.000,65.00,0
3360901,-1875.118,-7507.940,50000.000,82.00,-2853.764,-2898.588,50000.000,66.00,0
3360951,-1038.412,-6327.588,50000.000,94.00,-2054.412,-3892.176,50000.000,64.00,0
3361001,-478.118,-4840.941,50000.000,99.00,-1606.176,-4086.411,50000.000,68.00,0
3361051,-224.118,-4265.706,50000.000,100.00,-1217.706,-2622.176,50000.000,74.00,0
3361101,-866.588,-3653.117,50000.000,80.00,-1135.529,-1494.118,50000.000,85.00,0
3361151,-933.823,-4751.294,50000.000,71.00,-1553.882,-1187.823,50000.000,47.00,0
3361201,-1546.412,-6320.117,50000.000,97.00,-1800.412,164.353,50000.000,69.00,0
3361251,-1815.353,-6589.059,50000.000,86.00,-2233.706,-276.412,50000.000,65.00,0
3361301,-1673.412,-6820.646,50000.000,76.00,-2009.588,343.647,50000.000,53.00,0
3361351,-1979.706,-8367.059,50000.000,58.00,-2196.353,1060.823,50000.000,65.00,0
3361401,-1673.412,-7313.706,50000.000,51.00,-2293.470,-156.882,50000.000,33.00,0
3361451,-1426.882,-3675.529,50000.000,62.00,-1509.059,470.647,50000.000,71.00,0
3361501,-1516.529,-1636.059,50000.000,70.00,-926.353,1449.294,50000.000,45.00,0
3361551,-1643.529,-4011.706,50000.000,40.00,-1665.941,1255.059,50000.000,49.00,0
3361601,-2017.059,-6999.941,50000.000,51.00,-2726.764,-1023.471,50000.000,34.00,0
3361651,-1987.176,-7799.293,50000.000,43.00,-3003.176,-1128.059,50000.000,55.00,0
3361701,-2330.823,-5856.941,50000.000,55.00,-2450.353,29.882,50000.000,62.00,0
3361751,-1778.000,-4176.059,50000.000,41.00,-2196.353,-231.588,50000.000,52.00,0
3361801,-1778.000,-1927.412,50000.000,54.00,-1426.882,1195.294,50000.000,59.00,0
3361851,-978.647,-37.353,50000.000,52.00,-448.235,1397.000,50000.000,48.00,0
3361901,-328.706,-313.765,50000.000,52.00,-171.824,724.647,50000.000,58.00,0
3361951,-67.235,-1187.823,50000.000,56.00,-67.235,478.118,50000.000,56.00,0
3362001,-485.588,-1748.118,50000.000,63.00,-381.000,612.588,50000.000,46.00,0
3362051,-978.647,-2554.941,50000.000,60.00,-1135.529,37.353,50000.000,66.00,0
3362101,-1972.235,-4295.588,50000.000,67.00,-2114.176,582.706,50000.000,56.00,0
3362151,-2816.412,-5565.588,50000.000,50.00,-3302.000,-171.824,50000.000,30.00,0
3362201,-2502.647,-3287.059,50000.000,61.00,-3563.470,-2599.765,50000.000,74.00,0
3362251,-2002.118,-739.588,50000.000,74.00,-2159.000,-1882.588,50000.000,55.00,0
3362301,-1509.059,74.706,50000.000,66.00,-1583.765,-1329.765,50000.000,50.00,0
3362351,-649.941,239.059,50000.000,53.00,-859.118,-1411.941,50000.000,38.00,0
3362401,-201.706,0.000,50000.000,59.00,-395.941,-963.706,50000.000,64.00,0
3362451,283.882,-201.706,50000.000,78.00,321.235,403.412,50000.000,39.00,0
3362501,-321.235,-2002.118,50000.000,64.00,14.941,1352.176,50000.000,39.00,0
3362551,-702.235,-3757.706,50000.000,48.00,-672.353,1561.353,50000.000,28.00,0
3362601,-986.118,-3578.412,50000.000,59.00,-799.353,1890.059,50000.000,31.00,0
3362651,-664.882,-2241.176,50000.000,54.00,-470.647,1113.118,50000.000,28.00,0
3362701,149.412,-224.118,50000.000,42.00,-186.765,-911.412,50000.000,60.00,0
3362751,493.059,776.941,50000.000,51.00,82.176,-1860.176,50000.000,39.00,0
3362801,306.294,351.118,50000.000,44.00,-44.824,-1367.118,50000.000,49.00,0
3362851,-156.882,410.882,50000.000,70.00,-298.824,-956.235,50000.000,47.00,0
3362901,-448.235,321.235,50000.000,60.00,-500.529,-732.118,50000.000,59.00,0
3362951,-560.294,127.000,50000.000,65.00,-605.118,-239.059,50000.000,42.00,0
3363001,-433.294,141.941,50000.000,70.00,-298.824,112.059,50000.000,39.00,0
3363051,-29.882,-119.529,50000.000,67.00,-14.941,104.588,50000.000,39.00,0
3363101,358.588,0.000,50000.000,68.00,298.824,0.000,50000.000,56.00,0
3363151,515.471,-14.941,50000.000,74.00,478.118,-59.765,50000.000,54.00,0
3363201,440.765,-97.118,50000.000,82.00,395.941,-14.941,50000.000,54.00,0
3363251,276.412,-82.176,50000.000,65.00,276.412,44.824,50000.000,52.00,0
3363301,29.882,-7.471,50000.000,70.00,44.824,112.059,50000.000,52.00,0
3363351,-119.529,-14.941,50000.000,74.00,-89.647,59.765,50000.000,51.00,0
3363401,-239.059,-22.412,50000.000,74.00,-231.588,7.471,50000.000,49.00,0
3363451,-261.471,0.000,50000.000,65.00,-231.588,52.294,50000.000,57.00,0
3363501,-186.765,-14.941,50000.000,69.00,-149.412,74.706,50000.000,51.00,0
3363551,0.000,-22.412,50000.000,65.00,7.471,22.412,50000.000,56.00,0
3363601,186.765,-104.588,50000.000,73.00,156.882,-7.471,50000.000,48.00,0
3363651,246.529,-7.471,50000.000,76.00,201.706,0.000,50000.000,53.00,0
3363701,179.294,-7.471,50000.000,65.00,186.765,7.471,50000.000,42.00,0
3363751,44.824,-52.294,50000.000,64.00,37.353,14.941,50000.000,47.00,0
3363801,-59.765,7.471,50000.000,64.00,-29.882,37.353,50000.000,50.00,0
3363851,-104.588,0.000,50000.000,68.00,-112.059,22.412,50000.000,49.00,0
3363901,-112.059,-89.647,50000.000,61.00,-97.118,-7.471,50000.000,55.00,0
3363951,-67.235,-134.471,50000.000,62.00,-112.059,-14.941,50000.000,47.00,0
3364001,-22.412,52.294,50000.000,66.00,0.000,-7.471,50000.000,47.00,0
3364051,14.941,-29.882,50000.000,60.00,14.941,0.000,50000.000,57.00,0
3364101,67.235,-29.882,50000.000,57.00,52.294,0.000,50000.000,57.00,0
3364151,97.118,-7.471,50000.000,56.00,97.118,0.000,50000.000,49.00,0
3364201,74.706,-67.235,50000.000,57.00,52.294,-14.941,50000.000,54.00,0
3364251,29.882,-149.412,50000.000,45.00,0.000,-52.294,50000.000,52.00,0
3364301,7.471,22.412,50000.000,61.00,-22.412,-52.294,50000.000,56.00,0
3364351,-82.176,0.000,50000.000,53.00,-59.765,22.412,50000.000,52.00,0
3364401,-97.118,-37.353,50000.000,51.00,-89.647,44.824,50000.000,54.00,0
3364451,-7.471,0.000,50000.000,55.00,0.000,-7.471,50000.000,51.00,0
3364501,29.882,-164.353,50000.000,35.00,7.471,-37.353,50000.000,43.00,0
3364551,74.706,-134.471,50000.000,39.00,0.000,-74.706,50000.000,53.00,0
3364601,52.294,22.412,50000.000,41.00,59.765,-37.353,50000.000,51.00,0
3364651,-14.941,-14.941,50000.000,44.00,-7.471,22.412,50000.000,49.00,0
3364701,-29.882,-14.941,50000.000,45.00,-22.412,14.941,50000.000,52.00,0
3364751,-29.882,-7.471,50000.000,45.00,-22.412,-7.471,50000.000,52.00,0
3364801,-37.353,-104.588,50000.000,35.00,-44.824,0.000,50000.000,51.00,0
3364851,0.000,0.000,50000.000,45.00,-29.882,-22.412,50000.000,53.00,0
3364901,0.000,14.941,50000.000,37.00,0.000,0.000,50000.000,53.00,0
3364951,0.000,-14.941,50000.000,39.00,-7.471,14.941,50000.000,54.00,0
3365001,22.412,0.000,50000.000,37.00,29.882,0.000,50000.000,58.00,0
3365051,37.353,-74.706,50000.000,45.00,22.412,-14.941,50000.000,62.00,0
3365101,7.471,-82.176,50000.000,49.00,0.000,-7.471,50000.000,56.00,0
3365151,7.471,29.882,50000.000,47.00,22.412,-44.824,50000.000,47.00,0
3365201,-22.412,-14.941,50000.000,44.00,-14.941,0.000,50000.000,54.00,0
3365251,-37.353,7.471,50000.000,49.00,-37.353,22.412,50000.000,59.00,0
3365301,-14.941,-52.294,50000.000,45.00,-7.471,0.000,50000.000,47.00,0
3365351,7.471,-52.294,50000.000,50.00,-22.412,-44.824,50000.000,52.00,0
3365401,44.824,44.824,50000.000,46.00,37.353,-44.824,50000.000,54.00,0
3365451,0.000,-14.941,50000.000,46.00,0.000,0.000,50000.000,42.00,0
3365501,0.000,0.000,50000.000,44.00,29.882,14.941,50000.000,54.00,0
3365551,0.000,-7.471,50000.000,48.00,7.471,0.000,50000.000,50.00,0
3365601,0.000,-89.647,50000.000,41.00,0.000,-14.941,50000.000,51.00,0
3365651,7.471,-7.471,50000.000,46.00,-14.941,-7.471,50000.000,56.00,0
3365701,0.000,14.941,50000.000,42.00,0.000,-7.471,50000.000,59.00,0
3365751,0.000,-14.941,50000.000,40.00,-14.941,7.471,50000.000,53.00,0
3365801,0.000,14.941,50000.000,44.00,0.000,7.471,50000.000,53.00,0
3365851,0.000,-52.294,50000.000,40.00,-7.471,0.000,50000.000,57.00,0
3365901,14.941,-7.471,50000.000,39.00,0.000,-22.412,50000.000,53.00,0
3365951,37.353,44.824,50000.000,30.00,22.412,0.000,50000.000,53.00,0
3366001,0.000,-29.882,50000.000,34.00,0.000,0.000,50000.000,52.00,0
3366051,0.000,0.000,50000.000,33.00,0.000,7.471,50000.000,56.00,0
3366100,0.000,0.000,50000.000,47.00,-14.941,7.471,50000.000,59.00,0
3366151,-14.941,-37.353,50000.000,41.00,-29.882,-7.471,50000.000,53.00,0
3366201,-14.941,-29.882,50000.000,30.00,-14.941,-7.471,50000.000,52.00,0
3366251,-7.471,14.941,50000.000,31.00,-7.471,-7.471,50000.000,53.00,0
3366301,-14.941,-7.471,50000.000,38.00,0.000,0.000,50000.000,58.00,0
3366351,0.000,0.000,50000.000,35.00,0.000,0.000,50000.000,57.00,0
3366400,22.412,-22.412,50000.000,34.00,14.941,-7.471,50000.000,46.00,0
3366451,7.471,-37.353,50000.000,39.00,0.000,0.000,50000.000,40.00,0
3366501,29.882,44.824,50000.000,39.00,22.412,-14.941,50000.000,48.00,0
3366551,0.000,-7.471,50000.000,30.00,0.000,0.000,50000.000,43.00,0
3366600,-22.412,0.000,50000.000,34.00,-14.941,7.471,50000.000,41.00,0
3366651,-14.941,-14.941,50000.000,39.00,-7.471,0.000,50000.000,48.00,0
3366701,-7.471,-89.647,50000.000,44.00,-22.412,-7.471,50000.000,49.00,0
3366751,7.471,7.471,50000.000,34.00,0.000,-14.941,50000.000,49.00,0
3366801,7.471,0.000,50000.000,36.00,7.471,0.000,50000.000,48.00,0
3366851,0.000,-14.941,50000.000,29.00,0.000,0.000,50000.000,49.00,0
3366901,0.000,0.000,50000.000,34.00,14.941,0.000,50000.000,46.00,0
3366951,22.412,-59.765,50000.000,47.00,0.000,-22.412,50000.000,47.00,0
