timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]waterPin
13200429,,,10001.000,,,10000.000,0
13210447,,,9999.000,,,10000.000,0
13220447,,,10000.000,,,10000.000,0
13230429,,,10000.000,,,10000.000,0
13240429,,,10000.000,,,10000.000,0
13250429,,,10000.000,,,10000.000,0
13260429,,,10000.000,,,10000.000,0
13270429,,,10000.000,,,10000.000,0
13280429,,,10000.000,,,10000.000,0
13290429,,,10000.000,,,10000.000,0
13300429,,,10000.000,,,10000.000,0
13310429,,,10001.000,,,10000.000,0
13320447,,,10000.000,,,10000.000,0
13330429,,,9999.000,,,10000.000,0
13340447,,,10000.000,,,10000.000,0
13350429,,,10000.000,,,10000.000,0
13360429,,,10000.000,,,10000.000,0
13370429,,,10000.000,,,10000.000,0
13380429,,,10000.000,,,10000.000,0
13390429,,,10000.000,,,10000.000,0
13400429,,,10000.000,,,10000.000,0
13410429,,,10000.000,,,10000.000,0
13420429,,,10000.000,,,10000.000,0
13430429,,,10000.000,,,10000.000,0
13440429,,,10000.000,,,10000.000,0
13450429,,,10000.000,,,10000.000,0
13460429,,,10000.000,,,10000.000,0
13470429,,,10000.000,,,10000.000,0
13480429,,,10000.000,,,10000.000,0
13490429,,,10000.000,,,10000.000,0
13500429,,,10000.000,,,10000.000,0
13510429,,,10000.000,,,10000.000,0
13520429,,,10000.000,,,10000.000,0
13530429,,,10001.000,,,10000.000,0
13540447,,,9999.000,,,10000.000,0
13550447,,,10000.000,,,10000.000,0
13560429,,,10000.000,,,10000.000,0
13570429,,,10000.000,,,10000.000,0
13580429,,,10000.000,,,10000.000,0
13590429,,,10000.000,,,10000.000,0
13600429,,,10001.000,,,10000.000,0
13610447,,,9999.000,,,10000.000,0
13620447,,,10001.000,,,10000.000,0
13630447,,,9999.000,,,10000.000,0
13640447,,,10000.000,,,10000.000,0
13650429,,,10000.000,,,10000.000,0
13660429,,,10000.000,,,10000.000,0
13670429,,,10000.000,,,10000.000,0
13680429,,,10000.000,,,10000.000,0
13690429,,,10000.000,,,10000.000,0
13700429,,,10000.000,,,10000.000,0
13710429,,,10001.000,,,10000.000,0
13720447,,,9999.000,,,10000.000,0
13730447,,,10001.000,,,10000.000,0
13740447,,,9999.000,,,10000.000,0
13750447,,,10000.000,,,10000.000,0
13760429,,,10000.000,,,10000.000,0
13770429,,,10000.000,,,10000.000,0
13780429,,,10000.000,,,10000.000,0
13790429,,,10000.000,,,10000.000,0
13800429,,,10000.000,,,10000.000,0
13810429,,,10000.000,,,10000.000,0
13820429,,,10001.000,,,10000.000,0
13830447,,,9999.000,,,10000.000,0
13840447,,,10000.000,,,10000.000,0
13850429,,,10000.000,,,10000.000,0
13860429,,,10000.000,,,10000.000,0
13870429,,,10000.000,,,10000.000,0
13880429,,,10000.000,,,10000.000,0
13890429,,,10000.000,,,10000.000,0
13900429,,,10000.000,,,10000.000,0
13910429,,,10000.000,,,10000.000,0
13920429,,,10001.000,,,10000.000,0
13930447,,,9999.000,,,10000.000,0
13940447,,,10000.000,,,10000.000,0
13950429,,,10001.000,,,10000.000,0
13960447,,,9999.000,,,10000.000,0
13970447,,,10000.000,,,10000.000,0
13980429,,,10000.000,,,10000.000,0
13990429,,,10000.000,,,10000.000,0
14000429,,,10000.000,,,10000.000,0
14010429,,,10000.000,,,10000.000,0
14020429,,,10000.000,,,10000.000,0
14030429,,,10000.000,,,10000.000,0
14040429,,,10000.000,,,10000.000,0
14050429,,,10000.000,,,10000.000,0
14060429,,,10000.000,,,10000.000,0
14070429,,,10000.000,,,10000.000,0
14080429,,,10000.000,,,10000.000,0
14090429,,,10000.000,,,10000.000,0
14100429,,,10000.000,,,10000.000,0
14110429,,,10000.000,,,10000.000,0
14120429,,,10000.000,,,10000.000,0
14130429,,,10000.000,,,10000.000,0
14140429,,,10001.000,,,10000.000,0
14150447,,,9999.000,,,10000.000,0
14160447,,,10000.000,,,10000.000,0
14170429,,,10001.000,,,10000.000,0
14180447,,,9999.000,,,10000.000,0
14190447,,,10000.000,,,10000.000,0
14200429,,,10000.000,,,10000.000,0
14210429,,,10000.000,,,10000.000,0
14220429,,,10000.000,,,10000.000,0
14230429,,,10001.000,,,10000.000,0
14240447,,,9999.000,,,10000.000,0
14250447,,,10000.000,,,10000.000,0
14260429,,,10000.000,,,10000.000,0
14270429,,,10000.000,,,10000.000,0
14280429,,,10000.000,,,10000.000,0
14290429,,,10000.000,,,10000.000,0
14300429,,,10000.000,,,10000.000,0
14310429,,,10000.000,,,10000.000,0
14320429,,,10000.000,,,10000.000,0
14330429,,,10000.000,,,10000.000,0
14340429,,,10000.000,,,10000.000,0
14350429,,,10000.000,,,10000.000,0
14360429,,,10000.000,,,10000.000,0
14370429,,,10000.000,,,10000.000,0
14380429,,,10000.000,,,10000.000,0
14390429,,,10000.000,,,10000.000,0
14400429,,,10000.000,,,10000.000,0
14410429,,,10000.000,,,10000.000,0
14420429,,,10000.000,,,10000.000,0
14430429,,,10001.000,,,10000.000,0
14440447,,,9999.000,,,10000.000,0
14450447,,,10000.000,,,10000.000,0
14460429,,,10001.000,,,10000.000,0
14470447,,,9999.000,,,10000.000,0
14480447,,,10000.000,,,10000.000,0
14490429,,,10000.000,,,10000.000,0
14500429,,,10000.000,,,10000.000,0
14510429,,,10000.000,,,10000.000,0
14520429,,,10000.000,,,10000.000,0
14530429,,,10000.000,,,10000.000,0
14540429,,,10000.000,,,10000.000,0
14550429,,,10001.000,,,10000.000,0
14560447,,,9999.000,,,10000.000,0
14570447,,,10000.000,,,10000.000,0
14580429,,,10000.000,,,10000.000,0
14590429,,,10000.000,,,10000.000,0
14600429,,,10000.000,,,10000.000,0
14610429,,,10000.000,,,10000.000,0
14620429,,,10000.000,,,10000.000,0
14630429,,,10000.000,,,10000.000,0
14640429,,,10000.000,,,10000.000,0
14650429,,,10000.000,,,10000.000,0
14660429,,,10000.000,,,10000.000,0
14670429,,,10000.000,,,10000.000,0
14680429,,,10000.000,,,10000.000,0
14690429,,,10000.000,,,10000.000,0
14700429,,,10000.000,,,10000.000,0
14710429,,,10000.000,,,10000.000,0
14720429,,,10000.000,,,10000.000,0
14730429,,,10000.000,,,10000.000,0
14740429,,,10000.000,,,10000.000,0
14750429,,,10000.000,,,10000.000,0
14760429,,,10000.000,,,10000.000,0
14770429,,,10000.000,,,10000.000,0
14780429,,,10000.000,,,10000.000,0
14790429,,,10000.000,,,10000.000,0
14800429,,,10000.000,,,10000.000,0
14810429,,,10000.000,,,10000.000,0
14820429,,,10000.000,,,10000.000,0
14830429,,,10000.000,,,10000.000,0
14840429,,,10000.000,,,10000.000,0
14850429,,,10000.000,,,10000.000,0
14860429,,,10000.000,,,10000.000,0
14870429,,,10000.000,,,10000.000,0
14880429,,,10000.000,,,10000.000,0
14890429,,,10000.000,,,10000.000,0
14900429,,,10000.000,,,10000.000,0
14910429,,,10000.000,,,10000.000,0
14920429,,,10000.000,,,10000.000,0
14930429,,,10000.000,,,10000.000,0
14940429,,,10000.000,,,10000.000,0
14950429,,,10000.000,,,10000.000,0
14960429,,,10000.000,,,10000.000,0
14970429,,,10001.000,,,10000.000,0
14980447,,,9999.000,,,10000.000,0
14990447,,,10000.000,,,10000.000,0
15000429,,,10000.000,,,10000.000,0
15010429,,,10000.000,,,10000.000,0
15020429,,,10000.000,,,10000.000,0
15030429,,,10000.000,,,10000.000,0
15040429,,,10000.000,,,10000.000,0
15050429,,,10000.000,,,10000.000,0
15060429,,,10001.000,,,10000.000,0
15070447,,,9999.000,,,10000.000,0
15080447,,,10000.000,,,10000.000,0
15090429,,,10000.000,,,10000.000,0
15100429,,,10000.000,,,10000.000,0
15110429,,,10000.000,,,10000.000,0
15120429,,,10000.000,,,10000.000,0
15130429,,,10000.000,,,10000.000,0
15140429,,,10000.000,,,10000.000,0
15150429,,,10001.000,,,10000.000,0
15160447,,,9999.000,,,10000.000,0
15170447,,,10000.000,,,10000.000,0
15180429,,,10000.000,,,10000.000,0
15190429,,,10000.000,,,10000.000,0
15200429,,,10000.000,,,10000.000,0
15210429,,,10000.000,,,10000.000,0
15220429,,,10000.000,,,10000.000,0
15230429,,,10000.000,,,10000.000,0
15240429,,,10000.000,,,10000.000,0
15250429,,,10000.000,,,10000.000,0
15260429,,,10001.000,,,10000.000,0
15270447,,,9999.000,,,10000.000,0
15280447,,,10000.000,,,10000.000,0
15290429,,,10000.000,,,10000.000,0
15300429,,,10000.000,,,10000.000,0
15310429,,,10000.000,,,10000.000,0
15320429,,,10000.000,,,10000.000,0
15330429,,,10000.000,,,10000.000,0
15340429,,,10000.000,,,10000.000,0
15350429,,,10000.000,,,10000.000,0
15360429,,,10000.000,,,10000.000,0
15370429,,,10001.000,,,10000.000,0
15380447,,,9999.000,,,10000.000,0
15390447,,,10000.000,,,10000.000,0
15400429,,,10000.000,,,10000.000,0
15410429,,,10000.000,,,10000.000,0
15420429,,,10000.000,,,10000.000,0
15430429,,,10000.000,,,10000.000,0
15440429,,,10000.000,,,10000.000,0
15450429,,,10001.000,,,10000.000,0
15460447,,,10000.000,,,10000.000,0
15470429,,,9999.000,,,10000.000,0
15480447,,,10000.000,,,10000.000,0
15490429,,,10000.000,,,10000.000,0
15500429,,,10000.000,,,10000.000,0
15510429,,,10000.000,,,10000.000,0
15520429,,,10000.000,,,10000.000,0
15530429,,,10000.000,,,10000.000,0
15540429,,,10000.000,,,10000.000,0
15550429,,,10000.000,,,10000.000,0
15560429,,,10000.000,,,10000.000,0
15570429,,,10000.000,,,10000.000,0
15580429,,,10000.000,,,10000.000,0
15590429,,,10000.000,,,10000.000,0
15600429,,,10000.000,,,10000.000,0
15610429,,,10000.000,,,10000.000,0
15620429,,,10000.000,,,10000.000,0
15630429,,,10000.000,,,10000.000,0
15640429,,,10000.000,,,10000.000,0
15650429,,,10000.000,,,10000.000,0
15660429,,,10001.000,,,10000.000,0
15670447,,,9999.000,,,10000.000,0
15680447,,,10000.000,,,10000.000,0
15690429,,,10000.000,,,10000.000,0
15700429,,,10000.000,,,10000.000,0
15710429,,,10000.000,,,10000.000,0
15720429,,,10000.000,,,10000.000,0
15730429,,,10000.000,,,10000.000,0
15740429,,,10000.000,,,10000.000,0
15750429,,,10001.000,,,10000.000,0
15760447,,,9999.000,,,10000.000,0
15770447,,,10000.000,,,10000.000,0
15780429,,,10000.000,,,10000.000,0
15790429,,,10001.000,,,10000.000,0
15800447,,,9999.000,,,10000.000,0
15810447,,,10000.000,,,10000.000,0
15820429,,,10000.000,,,10000.000,0
15830429,,,10000.000,,,10000.000,0
15840429,,,10000.000,,,10000.000,0
15850429,,,10000.000,,,10000.000,0
15860429,,,10001.000,,,10000.000,0
15870447,,,9999.000,,,10000.000,0
15880447,,,10000.000,,,10000.000,0
15890429,,,10000.000,,,10000.000,0
15900429,,,10000.000,,,10000.000,0
15910429,,,10000.000,,,10000.000,0
15920429,,,10000.000,,,10000.000,0
15930429,,,10000.000,,,10000.000,0
15940429,,,10000.000,,,10000.000,0
15950429,,,10000.000,,,10000.000,0
15960429,,,10000.000,,,10000.000,0
15970429,,,10000.000,,,10000.000,0
15980429,,,10000.000,,,10000.000,0
15990429,,,10000.000,,,10000.000,0
16000429,,,10000.000,,,10000.000,0
16010429,,,10000.000,,,10000.000,0
16020429,,,10000.000,,,10000.000,0
16030429,,,10000.000,,,10000.000,0
16040429,,,10000.000,,,10000.000,0
16050429,,,10000.000,,,10000.000,0
16060429,,,10000.000,,,10000.000,0
16070429,,,10000.000,,,10000.000,0
16080429,,,10000.000,,,10000.000,0
16090429,,,10000.000,,,10000.000,0
16100429,,,10000.000,,,10000.000,0
16110429,,,10000.000,,,10000.000,0
16120429,,,10000.000,,,10000.000,0
16130429,,,10000.000,,,10000.000,0
16140429,,,10000.000,,,10000.000,0
16150429,,,10000.000,,,10000.000,0
16160429,,,10000.000,,,10000.000,0
16170429,,,10000.000,,,10000.000,0
16180429,,,10000.000,,,10000.000,0
16190429,,,10000.000,,,10000.000,0
16200429,,,10000.000,,,10000.000,0
16210429,,,10000.000,,,10000.000,0
16220429,,,10000.000,,,10000.000,0
16230429,,,10000.000,,,10000.000,0
16240429,,,10000.000,,,10000.000,0
16250429,,,10000.000,,,10000.000,0
16260429,,,10000.000,,,10000.000,0
16270429,,,10001.000,,,10000.000,0
16280447,,,9999.000,,,10000.000,0
16290447,,,10001.000,,,10000.000,0
16300447,,,9999.000,,,10000.000,0
16310447,,,10000.000,,,10000.000,0
16320429,,,10000.000,,,10000.000,0
16330429,,,10000.000,,,10000.000,0
16340429,,,10000.000,,,10000.000,0
16350429,,,10000.000,,,10000.000,0
16360429,,,10000.000,,,10000.000,0
16370429,,,10000.000,,,10000.000,0
16380429,,,10001.000,,,10000.000,0
16390447,,,9999.000,,,10000.000,0
16400447,,,10000.000,,,10000.000,0
16410429,,,10000.000,,,10000.000,0
16420429,,,10000.000,,,10000.000,0
16430429,,,10000.000,,,10000.000,0
16440429,,,10000.000,,,10000.000,0
16450429,,,10000.000,,,10000.000,0
16460429,,,10000.000,,,10000.000,0
16470429,,,10001.000,,,10000.000,0
16480447,,,9999.000,,,10000.000,0
16490447,,,10000.000,,,10000.000,0
16500429,,,10000.000,,,10000.000,0
16510429,,,10000.000,,,10000.000,0
16520429,,,10000.000,,,10000.000,0
16530429,,,10000.000,,,10000.000,0
16540429,,,10000.000,,,10000.000,0
16550429,,,10000.000,,,10000.000,0
16560429,,,10000.000,,,10000.000,0
16570429,,,10000.000,,,10000.000,0
16580429,,,10000.000,,,10000.000,0
16590429,,,10000.000,,,10000.000,0
16600429,,,10000.000,,,10000.000,0
16610429,,,10001.000,,,10000.000,0
16620447,,,9999.000,,,10000.000,0
16630447,,,10000.000,,,10000.000,0
16640429,,,10000.000,,,10000.000,0
16650429,,,10000.000,,,10000.000,0
16660429,,,10000.000,,,10000.000,0
16670429,,,10000.000,,,10000.000,0
16680429,,,10000.000,,,10000.000,0
16690429,,,10000.000,,,10000.000,0
16700429,,,10000.000,,,10000.000,0
16710429,,,10001.000,,,10000.000,0
16720447,,,9999.000,,,10000.000,0
16730447,,,10000.000,,,10000.000,0
16740429,,,10000.000,,,10000.000,0
16750429,,,10000.000,,,10000.000,0
16760429,,,10000.000,,,10000.000,0
16770429,,,10000.000,,,10000.000,0
16780429,,,10000.000,,,10000.000,0
16790429,,,10001.000,,,10000.000,0
16800447,,,9999.000,,,10000.000,0
16810447,,,10000.000,,,10000.000,0
16820429,,,10000.000,,,10000.000,0
16830429,,,10000.000,,,10000.000,0
16840429,,,10000.000,,,10000.000,0
16850429,,,10000.000,,,10000.000,0
16860429,,,10000.000,,,10000.000,0
16870429,,,10000.000,,,10000.000,0
16880429,,,10000.000,,,10000.000,0
16890429,,,10000.000,,,10000.000,0
16900429,,,10001.000,,,10000.000,0
16910447,,,9999.000,,,10000.000,0
16920447,,,10000.000,,,10000.000,0
16930429,,,10000.000,,,10000.000,0
16940429,,,10000.000,,,10000.000,0
16950429,,,10000.000,,,10000.000,0
16960429,,,10001.000,,,10000.000,0
16970447,,,9999.000,,,10000.000,0
16980447,,,10000.000,,,10000.000,0
16990429,,,10001.000,,,10000.000,0
17000447,,,9999.000,,,10000.000,0
17010447,,,10000.000,,,10000.000,0
17020429,,,10000.000,,,10000.000,0
17030429,,,10000.000,,,10000.000,0
17040429,,,10000.000,,,10000.000,0
17050429,,,10000.000,,,10000.000,0
17060429,,,10000.000,,,10000.000,0
17070429,,,10000.000,,,10000.000,0
17080429,,,10000.000,,,10000.000,0
17090429,,,10000.000,,,10000.000,0
17100429,,,10000.000,,,10000.000,0
17110429,,,10000.000,,,10000.000,0
17120429,,,10000.000,,,10000.000,0
17130429,,,10000.000,,,10000.000,0
17140429,,,10000.000,,,10000.000,0
17150429,,,10000.000,,,10000.000,0
17160429,,,10000.000,,,10000.000,0
17170429,,,10000.000,,,10000.000,0
17180429,,,10000.000,,,10000.000,0
17190429,,,10000.000,,,10000.000,0
17200429,,,10000.000,,,10000.000,0
17210429,,,10000.000,,,10000.000,0
17220429,,,10000.000,,,10000.000,0
17230429,,,10001.000,,,10000.000,0
17240447,,,9999.000,,,10000.000,0
17250447,,,10000.000,,,10000.000,0
17260429,,,10000.000,,,10000.000,0
17270429,,,10000.000,,,10000.000,0
17280429,,,10000.000,,,10000.000,0
17290429,,,10000.000,,,10000.000,0
17300429,,,10000.000,,,10000.000,0
17310429,,,10000.000,,,10000.000,0
17320429,,,10001.000,,,10000.000,0
17330447,,,10000.000,,,10000.000,0
17340429,,,9999.000,,,10000.000,0
17350447,,,10000.000,,,10000.000,0
17360429,,,10000.000,,,10000.000,0
17370429,,,10000.000,,,10000.000,0
17380429,,,10000.000,,,10000.000,0
17390429,,,10000.000,,,10000.000,0
17400429,,,10000.000,,,10000.000,0
17410429,,,10000.000,,,10000.000,0
17420429,,,10000.000,,,10000.000,0
17430429,,,10000.000,,,10000.000,0
17440429,,,10000.000,,,10000.000,0
17450429,,,10000.000,,,10000.000,0
17460429,,,10000.000,,,10000.000,0
17470429,,,10000.000,,,10000.000,0
17480429,,,10000.000,,,10000.000,0
17490429,,,10000.000,,,10000.000,0
17500429,,,10001.000,,,10000.000,0
17510447,,,9999.000,,,10000.000,0
17520447,,,10001.000,,,10000.000,0
17530447,,,9999.000,,,10000.000,0
17540447,,,10000.000,,,10000.000,0
17550429,,,10000.000,,,10000.000,0
17560429,,,10000.000,,,10000.000,0
17570429,,,10000.000,,,10000.000,0
17580429,,,10000.000,,,10000.000,0
17590429,,,10000.000,,,10000.000,0
17600429,,,10000.000,,,10000.000,0
17610429,,,10000.000,,,10000.000,0
17620429,,,10000.000,,,10000.000,0
17630429,,,10000.000,,,10000.000,0
17640429,,,10000.000,,,10000.000,0
17650429,,,10000.000,,,10000.000,0
17660429,,,10000.000,,,10000.000,0
17670429,,,10000.000,,,10000.000,0
17680429,,,10000.000,,,10000.000,0
17690429,,,10000.000,,,10000.000,0
17700429,,,10000.000,,,10000.000,0
17710429,,,10000.000,,,10000.000,0
17720429,,,10000.000,,,10000.000,0
17730429,,,10000.000,,,10000.000,0
17740429,,,10000.000,,,10000.000,0
17750429,,,10000.000,,,10000.000,0
17760429,,,10000.000,,,10000.000,0
17770429,,,10000.000,,,10000.000,0
17780429,,,10000.000,,,10000.000,0
17790429,,,10000.000,,,10000.000,0
17800429,,,10000.000,,,10000.000,0
17810429,,,10000.000,,,10000.000,0
17820429,,,10000.000,,,10000.000,0
17830429,,,10000.000,,,10000.000,0
17840429,,,10000.000,,,10000.000,0
17850429,,,10000.000,,,10000.000,0
17860429,,,10000.000,,,10000.000,0
17870429,,,10000.000,,,10000.000,0
17880429,,,10000.000,,,10000.000,0
17890429,,,10000.000,,,10000.000,0
17900429,,,10000.000,,,10000.000,0
17910429,,,10000.000,,,10000.000,0
17920429,,,10000.000,,,10000.000,0
17930429,,,10000.000,,,10000.000,0
17940429,,,10000.000,,,10000.000,0
17950429,,,10000.000,,,10000.000,0
17960429,,,10000.000,,,10000.000,0
17970429,,,10000.000,,,10000.000,0
17980429,,,10000.000,,,10000.000,0
17990429,,,10000.000,,,10000.000,0
18000429,,,10000.000,,,10000.000,0
18010429,,,10001.000,,,10000.000,0
18020447,,,9999.000,,,10000.000,0
18030447,,,10000.000,,,10000.000,0
18040429,,,10000.000,,,10000.000,0
18050429,,,10001.000,,,10000.000,0
18060447,,,9999.000,,,10000.000,0
18070447,,,10000.000,,,10000.000,0
18080429,,,10000.000,,,10000.000,0
18090429,,,10000.000,,,10000.000,0
18100429,,,10000.000,,,10000.000,0
18110429,,,10000.000,,,10000.000,0
18120429,,,10000.000,,,10000.000,0
18130429,,,10000.000,,,10000.000,0
18140429,,,10000.000,,,10000.000,0
18150429,,,10000.000,,,10000.000,0
18160429,,,10000.000,,,10000.000,0
18170429,,,10000.000,,,10000.000,0
18180429,,,10000.000,,,10000.000,0
18190429,,,10001.000,,,10000.000,0
18200447,,,9999.000,,,10000.000,0
18210447,,,10001.000,,,10000.000,0
18220447,,,9999.000,,,10000.000,0
18230447,,,10001.000,,,10000.000,0
18240447,,,10000.000,,,10000.000,0
18250429,,,10000.000,,,10000.000,0
18260429,,,9999.000,,,10000.000,0
18270447,,,10000.000,,,10000.000,0
18280429,,,10000.000,,,10000.000,0
18290429,,,10000.000,,,10000.000,0
18300429,,,10000.000,,,10000.000,0
18310429,,,10000.000,,,10000.000,0
18320429,,,10000.000,,,10000.000,0
18330429,,,10000.000,,,10000.000,0
18340429,,,10000.000,,,10000.000,0
18350429,,,10000.000,,,10000.000,0
18360429,,,10000.000,,,10000.000,0
18370429,,,10000.000,,,10000.000,0
18380429,,,10000.000,,,10000.000,0
18390429,,,10000.000,,,10000.000,0
18400429,,,10000.000,,,10000.000,0
18410429,,,10000.000,,,10000.000,0
18420429,,,10000.000,,,10000.000,0
18430429,,,10000.000,,,10000.000,0
18440429,,,10000.000,,,10000.000,0
18450429,,,10000.000,,,10000.000,0
18460429,,,10000.000,,,10000.000,0
18470429,,,10000.000,,,10000.000,0
18480429,,,10000.000,,,10000.000,0
18490429,,,10000.000,,,10000.000,0
18500429,,,10000.000,,,10000.000,0
18510429,,,10001.000,,,10000.000,0
18520447,,,10000.000,,,10000.000,0
18530429,,,9999.000,,,10000.000,0
18540447,,,10000.000,,,10000.000,0
18550429,,,10001.000,,,10000.000,0
18560447,,,9999.000,,,10000.000,0
18570447,,,10000.000,,,10000.000,0
18580429,,,10000.000,,,10000.000,0
18590429,,,10000.000,,,10000.000,0
18600429,,,10001.000,,,10000.000,0
18610447,,,9999.000,,,10000.000,0
18620447,,,10000.000,,,10000.000,0
18630429,,,10000.000,,,10000.000,0
18640429,,,10000.000,,,10000.000,0
18650429,,,10000.000,,,10000.000,0
18660429,,,10000.000,,,10000.000,0
18670429,,,10000.000,,,10000.000,0
18680429,,,10000.000,,,10000.000,0
18690429,,,10000.000,,,10000.000,0
18700429,,,10000.000,,,10000.000,0
18710429,,,10001.000,,,10000.000,0
18720447,,,9999.000,,,10000.000,0
18730447,,,10001.000,,,10000.000,0
18740447,,,9999.000,,,10000.000,0
18750447,,,10000.000,,,10000.000,0
18760429,,,10000.000,,,10000.000,0
18770429,,,10000.000,,,10000.000,0
18780429,,,10000.000,,,10000.000,0
18790429,,,10000.000,,,10000.000,0
18800429,,,10000.000,,,10000.000,0
18810429,,,10000.000,,,10000.000,0
18820429,,,10000.000,,,10000.000,0
18830429,,,10000.000,,,10000.000,0
18840429,,,10001.000,,,10000.000,0
18850447,,,9999.000,,,10000.000,0
18860447,,,10001.000,,,10000.000,0
18870447,,,9999.000,,,10000.000,0
18880447,,,10000.000,,,10000.000,0
18890429,,,10000.000,,,10000.000,0
18900429,,,10000.000,,,10000.000,0
18910429,,,10001.000,,,10000.000,0
18920447,,,9999.000,,,10000.000,0
18930447,,,10001.000,,,10000.000,0
18940447,,,9999.000,,,10000.000,0
18950447,,,10000.000,,,10000.000,0
18960429,,,10000.000,,,10000.000,0
18970429,,,10001.000,,,10000.000,0
18980447,,,9999.000,,,10000.000,0
18990447,,,10000.000,,,10000.000,0
19000429,,,10001.000,,,10000.000,0
19010447,,,9999.000,,,10000.000,0
19020447,,,10000.000,,,10000.000,0
19030429,,,10000.000,,,10000.000,0
19040429,,,10000.000,,,10000.000,0
19050429,,,10000.000,,,10000.000,0
19060429,,,10001.000,,,10000.000,0
19070447,,,9999.000,,,10000.000,0
19080447,,,10000.000,,,10000.000,0
19090429,,,10000.000,,,10000.000,0
19100429,,,10000.000,,,10000.000,0
19110429,,,10000.000,,,10000.000,0
19120429,,,10000.000,,,10000.000,0
19130429,,,10001.000,,,10000.000,0
19140447,,,9999.000,,,10000.000,0
19150447,,,10000.000,,,10000.000,0
19160429,,,10000.000,,,10000.000,0
19170429,,,10000.000,,,10000.000,0
19180429,,,10000.000,,,10000.000,0
19190429,,,10000.000,,,10000.000,0
19200429,,,10001.000,,,10000.000,0
19210447,,,9999.000,,,10000.000,0
19220447,,,10000.000,,,10000.000,0
19230429,,,10000.000,,,10000.000,0
19240429,,,10000.000,,,10000.000,0
19250429,,,10000.000,,,10000.000,0
19260429,,,10001.000,,,10000.000,0
19270447,,,9999.000,,,10000.000,0
19280447,,,10000.000,,,10000.000,0
19290429,,,10000.000,,,10000.000,0
19300429,,,10000.000,,,10000.000,0
19310429,,,10000.000,,,10000.000,0
19320429,,,10000.000,,,10000.000,0
19330429,,,10000.000,,,10000.000,0
19340429,,,10000.000,,,10000.000,0
19350429,,,10000.000,,,10000.000,0
19360429,,,10000.000,,,10000.000,0
19370429,,,10000.000,,,10000.000,0
19380429,,,10000.000,,,10000.000,0
19390429,,,10000.000,,,10000.000,0
19400429,,,10000.000,,,10000.000,0
19410429,,,10000.000,,,10000.000,0
19420429,,,10000.000,,,10000.000,0
19430429,,,10000.000,,,10000.000,0
19440429,,,10000.000,,,10000.000,0
19450429,,,10000.000,,,10000.000,0
19460429,,,10000.000,,,10000.000,0
19470429,,,10000.000,,,10000.000,0
19480429,,,10000.000,,,10000.000,0
19490429,,,10000.000,,,10000.000,0
19500429,,,10000.000,,,10000.000,0
19510429,,,10000.000,,,10000.000,0
19520429,,,10000.000,,,10000.000,0
19530429,,,10000.000,,,10000.000,0
19540429,,,10000.000,,,10000.000,0
19550429,,,10000.000,,,10000.000,0
19560429,,,10000.000,,,10000.000,0
19570429,,,10000.000,,,10000.000,0
19580429,,,10000.000,,,10000.000,0
19590429,,,10000.000,,,10000.000,0
19600429,,,10000.000,,,10000.000,0
19610429,,,10000.000,,,10000.000,0
19620429,,,10000.000,,,10000.000,0
19630429,,,10000.000,,,10000.000,0
19640429,,,10001.000,,,10000.000,0
19650447,,,9999.000,,,10000.000,0
19660447,,,10000.000,,,10000.000,0
19670429,,,10001.000,,,10000.000,0
19680447,,,9999.000,,,10000.000,0
19690447,,,10000.000,,,10000.000,0
19700429,,,10000.000,,,10000.000,0
19710429,,,10000.000,,,10000.000,0
19720429,,,10000.000,,,10000.000,0
19730429,,,10000.000,,,10000.000,0
19740429,,,10001.000,,,10000.000,0
19750447,,,9999.000,,,10000.000,0
19760447,,,10001.000,,,10000.000,0
19770447,,,9999.000,,,10000.000,0
19780447,,,10001.000,,,10000.000,0
19790447,,,9999.000,,,10000.000,0
19800447,,,10000.000,,,10000.000,0
19810429,,,10000.000,,,10000.000,0
19820429,,,10000.000,,,10000.000,0
19830429,,,10000.000,,,10000.000,0
19840429,,,10000.000,,,10000.000,0
19850429,,,10001.000,,,10000.000,0
19860447,,,9999.000,,,10000.000,0
19870447,,,10000.000,,,10000.000,0
19880429,,,10000.000,,,10000.000,0
19890429,,,10000.000,,,10000.000,0
19900429,,,10000.000,,,10000.000,0
19910429,,,10000.000,,,10000.000,0
19920429,,,10000.000,,,10000.000,0
19930429,,,10000.000,,,10000.000,0
19940429,,,10001.000,,,10000.000,0
19950447,,,9999.000,,,10000.000,0
19960447,,,10000.000,,,10000.000,0
19970429,,,10000.000,,,10000.000,0
19980429,,,10000.000,,,10000.000,0
19990429,,,10000.000,,,10000.000,0
20000429,,,10000.000,,,10000.000,0
20010429,,,10000.000,,,10000.000,0
20020429,,,10000.000,,,10000.000,0
20030429,,,10000.000,,,10000.000,0
20040429,,,10000.000,,,10000.000,0
20050429,,,10001.000,,,10000.000,0
20060447,,,9999.000,,,10000.000,0
20070447,,,10001.000,,,10000.000,0
20080447,,,9999.000,,,10000.000,0
20090447,,,10000.000,,,10000.000,0
20100429,,,10000.000,,,10000.000,0
20110429,,,10000.000,,,10000.000,0
20120429,,,10000.000,,,10000.000,0
20130429,,,10000.000,,,10000.000,0
20140429,,,10000.000,,,10000.000,0
20150429,,,10000.000,,,10000.000,0
20160429,,,10001.000,,,10000.000,0
