timestamp[ms],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us],waterPin
0,-22.412,-22.412,50153.000,-74.706,37.353,50153.000,0
51,-9696.823,-7791.823,50000.000,-12953.999,5042.646,50000.000,0
101,-10451.353,-7888.940,50000.000,-13969.999,575.235,50000.000,0
151,-9188.823,-7896.411,50000.000,-15322.176,-3025.588,50000.000,0
201,-7911.353,-7403.353,50000.000,-15815.234,-1845.235,50000.000,0
251,-8083.176,-9749.117,50000.000,-15045.764,2980.764,50000.000,0
301,-9211.234,-10794.999,50000.000,-16793.881,4534.647,50000.000,0
351,-10503.646,-10951.882,50000.000,-17286.939,1501.588,50000.000,0
401,-11161.058,-11310.470,50000.000,-18190.881,552.823,50000.000,0
451,-11646.646,-11810.999,50000.000,-18004.117,3429.000,50000.000,0
501,-12886.764,-13036.176,50000.000,-20588.939,6701.117,50000.000,0
551,-13409.705,-14126.882,50000.000,-19184.469,6462.059,50000.000,0
601,-10877.176,-13066.058,50000.000,-17204.764,1792.941,50000.000,0
651,-12572.999,-13723.470,50000.000,-20073.469,2988.235,50000.000,0
701,-14358.470,-14903.822,50000.000,-19864.293,6947.646,50000.000,0
751,-16719.176,-17630.588,50000.000,-23875.998,2764.117,50000.000,0
801,-16001.999,-18459.822,50000.000,-25459.764,-306.294,50000.000,0
851,-15210.116,-16943.293,50000.000,-22389.352,4064.000,50000.000,0
901,-16091.646,-17787.469,50000.000,-23151.352,6125.882,50000.000,0
951,-15718.116,-17257.059,50000.000,-25833.293,2286.000,50002.000,0
1001,-16382.999,-17062.822,50000.000,-25907.998,2674.470,50000.000,0
1051,-16666.881,-17585.764,50000.000,-23651.881,7799.293,50000.000,0
1101,-15411.822,-15284.822,50000.000,-24847.174,6574.117,50000.000,0
1151,-15628.470,-15120.470,50000.000,-25601.705,2913.529,50000.000,0
1201,-15830.176,-15785.352,50000.000,-25579.293,4131.235,50000.000,0
1251,-15045.764,-16950.764,50000.000,-24017.939,7037.293,50000.000,0
1301,-14052.176,-17159.939,50000.000,-26378.645,3167.529,50000.000,0
1351,-12543.117,-16016.940,50000.000,-26871.703,1501.588,50000.000,0
1401,-11527.117,-14291.234,50000.000,-24854.645,5132.294,50000.000,0
1451,-13349.940,-15852.587,50000.000,-26109.705,3324.412,50000.000,0
1501,-14971.058,-16375.528,50000.000,-27050.998,-433.294,50000.000,0
1551,-14836.587,-16166.352,50000.000,-25624.115,1449.294,50000.000,0
1601,-14851.528,-16375.528,50000.000,-25295.410,6073.588,50000.000,0
1651,-14261.352,-15807.764,50000.000,-27319.939,2442.882,50000.000,0
1701,-13663.705,-15613.528,50000.000,-26752.174,866.588,50000.000,0
1751,-14373.411,-15523.881,50000.000,-24981.645,4728.882,50000.000,0
1801,-18400.057,-19699.939,50000.000,-27917.586,2308.412,50000.000,0
1851,-18056.410,-21306.115,50000.000,-30143.822,-1636.059,50000.000,0
1901,-13992.411,-16405.410,50000.000,-28343.410,709.706,50000.000,0
1951,-14209.058,-16136.470,50000.000,-27969.881,3085.353,50000.000,0
2001,-13820.587,-14634.882,50000.000,-29964.527,82.176,50000.000,0
2051,-14306.176,-16719.176,50000.000,-29523.764,-612.588,50000.000,0
2101,-14918.764,-15972.116,50000.000,-28589.939,2315.882,50000.000,0
2151,-12894.234,-13820.587,50000.000,-28216.410,1524.000,50000.000,0
2201,-13476.940,-13745.882,50000.000,-28104.352,-1718.235,50000.000,0
2251,-14873.940,-15822.705,50000.000,-27745.764,-37.353,50000.000,0
2301,-14358.470,-18146.057,50000.000,-25721.234,3219.823,50000.000,0
2351,-14350.999,-17428.881,50000.000,-26886.645,590.176,50000.000,0
2401,-13977.470,-16241.058,50000.000,-27215.352,-403.412,50000.000,0
2451,-16181.293,-16584.705,50000.000,-24727.645,3257.176,50000.000,0
2501,-16360.587,-16031.881,50000.000,-25825.822,3384.176,50000.000,0
2551,-15120.470,-15411.822,50000.000,-27237.764,-642.471,50000.000,0
2601,-14612.470,-14492.940,50000.000,-26109.705,-1912.470,50000.000,0
2651,-13588.999,-11168.528,50000.000,-25683.881,889.000,50000.000,0
2701,-15912.352,-11579.411,50000.000,-23278.352,4430.059,50000.000,0
2751,-15008.411,-11669.058,50000.000,-26311.410,971.176,50000.000,0
2801,-14821.646,-11273.117,50000.000,-26662.527,-866.588,50000.000,0
2851,-15381.940,-8837.705,50000.000,-26184.410,-1509.059,50000.000,0
2901,-17735.176,-8777.940,50000.000,-26610.234,-351.118,50000.000,0
2951,-17376.588,-8621.059,50000.000,-26976.293,1591.235,50000.000,0
3001,-17802.410,-7784.353,50000.000,-24929.352,5834.529,50000.000,0
3051,-17638.059,-5154.706,50000.000,-23973.115,5117.353,50000.000,0
3101,-16308.293,-2659.529,50000.000,-23270.881,-433.294,50000.000,0
3151,-17346.705,-410.882,50000.000,-21044.646,-4497.294,50000.000,0
3201,-16502.527,493.059,50000.000,-19117.234,-8202.705,50000.000,0
3251,-13529.234,-276.412,50000.000,-17750.117,-12423.587,50000.000,0
