timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,37.353,-29.882,50153.000,50.00,22.412,-37.353,50153.000,82.00,0
51,12909.176,-8053.293,50000.000,99.00,7582.646,-12991.353,50000.000,71.00,0
101,12826.999,-7253.941,50000.000,78.00,7866.529,-14365.940,50000.000,52.00,0
151,12722.411,-9958.293,50000.000,62.00,6917.764,-12864.353,50000.000,73.00,0
201,10369.176,-9943.353,50000.000,69.00,6267.823,-9734.176,50000.000,56.00,0
251,9121.588,-9009.528,50000.000,51.00,5752.353,-8755.529,50000.000,54.00,0
301,7836.646,-9397.999,50000.000,47.00,4743.823,-10219.764,50000.000,53.00,0
351,8262.470,-10563.411,50000.000,70.00,3899.647,-12177.058,50000.000,42.00,0
401,8464.176,-10578.353,50000.000,54.00,4183.529,-11004.176,50000.000,66.00,0
451,8613.588,-10115.176,50000.000,38.00,4878.294,-10854.764,50000.000,51.00,0
501,9233.646,-7657.353,50000.000,42.00,4654.176,-12184.528,50000.000,83.00,0
551,9024.470,-4504.764,50000.000,68.00,5356.412,-15606.058,50000.000,62.00,0
601,9696.823,-5931.646,50000.000,38.00,4519.706,-15284.822,50000.000,63.00,0
651,8822.764,-6252.882,50000.000,48.00,4601.882,-13820.587,50000.000,55.00,0
701,9898.528,-4766.235,50000.000,43.00,5378.823,-14649.822,50000.000,70.00,0
751,9562.353,806.823,50000.000,67.00,5625.353,-11108.764,50000.000,54.00,0
801,9801.411,4646.706,50000.000,53.00,7395.882,-10264.588,50000.000,59.00,0
851,10936.940,1875.118,50000.000,52.00,7201.646,-9524.999,50000.000,74.00,0
901,10645.588,-1255.059,50000.000,62.00,7978.588,-8501.529,50000.000,22.00,0
951,10421.470,-4205.941,50000.000,53.00,7112.000,-10406.528,50000.000,42.00,0
1001,10705.353,-5341.470,50000.000,37.00,6163.235,-12804.587,50000.000,47.00,0
1051,10152.528,-5102.412,50000.000,45.00,5886.823,-14298.705,50000.000,40.00,0
1101,10062.882,-6693.646,50000.000,45.00,5438.588,-15053.234,50000.000,56.00,0
1151,9300.882,-10451.353,50000.000,38.00,4788.647,-12640.234,50000.000,77.00,0
1201,8606.117,-10354.234,50000.000,47.00,4489.823,-10929.470,50000.000,66.00,0
1251,8606.117,-6379.882,50000.000,48.00,4923.117,-10570.882,50000.000,74.00,0
1301,8501.529,-3832.412,50000.000,54.00,5050.117,-12289.117,50000.000,68.00,0
1351,8568.764,-5304.117,50000.000,41.00,4811.059,-12759.764,50000.000,70.00,0
1401,8217.646,-9637.059,50000.000,41.00,4392.706,-12363.822,50000.000,58.00,0
1451,8494.059,-12356.353,50000.000,50.00,3937.000,-14171.705,50000.000,70.00,0
1501,7321.176,-11669.058,50000.000,70.00,3272.117,-15426.764,50000.000,67.00,0
1551,7007.411,-13095.940,50000.000,108.00,2241.176,-15314.705,50000.000,58.00,0
1601,6529.293,-15523.881,50000.000,71.00,1576.294,-11751.234,50000.000,52.00,0
1651,5304.117,-14179.176,50000.000,69.00,1068.294,-10877.176,50000.000,48.00,0
1701,4691.529,-14328.587,50000.000,85.00,-74.706,-11609.293,50000.000,49.00,0
1751,4176.059,-16076.705,50000.000,53.00,-1113.118,-10511.117,50000.000,40.00,0
1801,2726.764,-16099.116,50000.000,55.00,-1210.235,-6828.117,50000.000,63.00,0
1851,1172.882,-15000.940,50000.000,47.00,-1725.706,-5976.470,50000.000,59.00,0
1901,358.588,-15000.940,50000.000,43.00,-2465.294,-6581.588,50000.000,52.00,0
1951,-186.765,-15628.470,50000.000,41.00,-3339.353,-6006.353,50000.000,59.00,0
2001,-1352.176,-14918.764,50000.000,53.00,-3092.823,-2764.117,50000.000,55.00,0
2051,-1628.588,-13730.940,50000.000,48.00,-3376.706,-3339.353,50000.000,52.00,0
2101,-1919.941,-15090.587,50000.000,54.00,-4183.529,-5946.588,50000.000,48.00,0
2151,-2562.412,-15957.176,50000.000,39.00,-5080.000,-6432.176,50000.000,68.00,0
2201,-3197.412,-15471.587,50000.000,40.00,-5595.470,-3473.823,50000.000,75.00,0
2251,-4684.059,-13409.705,50000.000,45.00,-6215.529,-3048.000,50000.000,77.00,0
2301,-5588.000,-12154.646,50000.000,43.00,-7463.117,-4258.235,50000.000,59.00,0
2351,-6947.646,-11370.234,50000.000,32.00,-8225.117,-3974.353,50000.000,66.00,0
2401,-7634.940,-13103.411,50000.000,50.00,-8441.764,-2554.941,50000.000,67.00,0
2451,-8247.529,-15150.352,50000.000,42.00,-9166.411,-2906.059,50000.000,82.00,0
2501,-7754.470,-16786.410,50000.000,50.00,-9801.411,-5610.412,50000.000,81.00,0
2551,-8523.940,-17488.646,50000.000,44.00,-10623.176,-5939.117,50000.000,76.00,0
2601,-8912.411,-17525.998,50000.000,46.00,-10951.882,-4938.059,50000.000,74.00,0
2651,-9584.764,-16173.822,50000.000,23.00,-11444.940,-5408.706,50000.000,76.00,0
2701,-9928.411,-16173.822,50000.000,53.00,-13088.470,-7896.411,50000.000,54.00,0
2751,-10361.705,-16838.705,50000.000,51.00,-13603.940,-7597.588,50000.000,42.00,0
2801,-10996.705,-16330.705,50000.000,47.00,-13394.764,-5348.941,50000.000,17.00,0
2851,-11392.646,-15075.646,50000.000,61.00,-14306.176,-6955.117,50000.000,29.00,0
2901,-11676.528,-14096.999,50000.000,37.00,-14238.940,-7874.000,50000.000,43.00,0
2951,-11220.823,-13170.646,50000.000,26.00,-13723.470,-7373.470,50000.000,61.00,0
3001,-9569.823,-11101.293,50000.000,37.00,-11063.940,-5341.470,50000.000,49.00,0
3051,-9069.294,-10660.528,50000.000,34.00,-11078.882,-7022.353,50000.000,66.00,0
3101,-9524.999,-10600.764,50000.000,37.00,-11908.117,-8546.353,50000.000,66.00,0
3151,-9958.293,-11975.353,50000.000,42.00,-12572.999,-7844.117,50000.000,63.00,0
3201,-10877.176,-12953.999,50000.000,47.00,-12632.764,-4766.235,50000.000,60.00,0
3251,-11325.411,-11751.234,50000.000,35.00,-13230.411,-4803.588,50000.000,49.00,0
3301,-11616.764,-11265.646,50000.000,63.00,-13424.646,-5939.117,50000.000,43.00,0
3351,-11810.999,-12281.646,50000.000,51.00,-14575.116,-6910.293,50000.000,67.00,0
3401,-11497.234,-11848.353,50000.000,61.00,-13678.646,-5132.294,50000.000,48.00,0
3451,-11377.705,-9816.353,50000.000,61.00,-12169.588,-4557.059,50000.000,55.00,0
3501,-10279.528,-7956.176,50000.000,68.00,-11736.293,-5931.646,50000.000,78.00,0
3551,-10324.353,-7089.588,50000.000,63.00,-11400.117,-6051.176,50000.000,82.00,0
3601,-10578.353,-7239.000,50000.000,57.00,-11661.588,-5087.470,50000.000,48.00,0
3651,-10615.705,-7761.940,50000.000,59.00,-11078.882,-3862.294,50000.000,66.00,0
3701,-10645.588,-9046.882,50000.000,55.00,-11444.940,-4459.941,50000.000,58.00,0
3751,-9943.353,-9651.999,50000.000,41.00,-11467.353,-5117.353,50000.000,65.00,0
3801,-9741.646,-8232.588,50000.000,71.00,-10413.999,-5296.646,50000.000,63.00,0
3851,-9300.882,-8673.353,50000.000,35.00,-10944.411,-6051.176,50000.000,62.00,0
3901,-9405.470,-10488.705,50000.000,51.00,-10705.353,-4900.706,50000.000,59.00,0
3951,-9995.646,-12976.411,50000.000,49.00,-11280.588,-4064.000,50000.000,71.00,0
4001,-10040.470,-11788.588,50000.000,58.00,-11108.764,-3765.176,50000.000,77.00,0
4051,-10384.117,-10630.646,50000.000,45.00,-11220.823,-3429.000,50000.000,76.00,0
4101,-10899.588,-9502.588,50000.000,31.00,-11579.411,-2241.176,50000.000,58.00,0
4151,-11011.646,-8927.353,50000.000,41.00,-10884.646,605.118,50000.000,69.00,0
