timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,74.706,-14.941,50153.000,33.00,52.294,-44.824,50153.000,65.00,0
51,21582.527,-5558.117,50000.000,34.00,16233.587,-13984.940,50000.000,75.00,0
101,20857.881,-4123.765,50000.000,51.00,14104.470,-14724.528,50000.000,41.00,0
151,20573.998,1135.529,50000.000,74.00,13723.470,-14350.999,50000.000,54.00,0
201,20805.586,239.059,50000.000,48.00,14194.116,-13633.822,50000.000,40.00,0
251,19281.588,-4400.176,50000.000,45.00,13850.470,-11497.234,50000.000,76.00,0
301,17787.469,-7052.235,50000.000,43.00,12722.411,-11258.176,50000.000,42.00,0
351,17249.588,-7410.823,50000.000,43.00,12020.176,-12244.293,50000.000,16.00,0
401,16368.058,-6925.235,50000.000,35.00,11825.940,-12647.705,50000.000,42.00,0
451,15882.470,-7971.117,50000.000,40.00,11101.293,-10720.293,50000.000,31.00,0
501,13917.705,-9241.117,50000.000,41.00,10234.705,-8030.882,50000.000,23.00,0
551,13200.528,-10003.117,50000.000,54.00,9764.059,-8860.117,50000.000,29.00,0
601,12625.293,-9629.588,50000.000,56.00,8606.117,-10802.470,50000.000,24.00,0
651,12072.470,-9793.940,50000.000,47.00,7149.353,-12102.353,50000.000,63.00,0
701,10899.588,-9338.234,50000.000,62.00,7171.764,-9510.059,50000.000,32.00,0
751,9248.588,-8299.823,50000.000,42.00,6103.470,-8404.411,50000.000,53.00,0
801,7799.293,-8374.529,50000.000,71.00,4982.882,-8464.176,50000.000,24.00,0
851,6208.059,-10152.528,50000.000,65.00,3145.117,-9218.705,50000.000,33.00,0
901,5453.529,-12050.058,50000.000,40.00,2061.882,-9965.764,50000.000,59.00,0
951,5311.588,-11340.353,50000.000,48.00,1755.588,-8837.705,50000.000,77.00,0
1001,4512.235,-10040.470,50000.000,35.00,2084.294,-6708.588,50000.000,73.00,0
1051,4422.588,-8680.823,50000.000,38.00,1636.059,-8486.588,50000.000,74.00,0
1101,4743.823,-5416.176,50000.000,48.00,1613.647,-11325.411,50000.000,77.00,0
1151,4557.059,-2054.412,50000.000,37.00,1628.588,-12042.588,50001.000,45.00,0
1201,4161.117,-4280.647,50000.000,48.00,672.353,-10914.528,49999.000,53.00,0
1251,2487.706,-7380.941,50000.000,34.00,-448.235,-9196.294,50000.000,65.00,0
1301,1822.823,-7649.882,50000.000,38.00,-1247.588,-8860.117,50000.000,64.00,0
1351,1322.294,-5774.764,50000.000,51.00,-1837.765,-9637.059,50000.000,67.00,0
1401,836.706,-5244.353,50000.000,57.00,-1598.706,-9734.176,50000.000,68.00,0
1451,552.823,-7403.353,50000.000,40.00,-2868.706,-10638.117,50000.000,60.00,0
1501,896.471,-9099.176,50000.000,41.00,-2293.470,-10638.117,50000.000,58.00,0
1551,552.823,-10966.823,50000.000,30.00,-3302.000,-12162.117,50000.000,59.00,0
1601,463.176,-10428.940,50000.000,38.00,-3854.823,-14179.176,50000.000,45.00,0
1651,149.412,-8187.764,50000.000,36.00,-3929.529,-15045.764,50000.000,35.00,0
1701,313.765,-8748.059,50000.000,37.00,-4131.235,-15239.999,50000.000,51.00,0
1751,97.118,-11758.705,50000.000,30.00,-4205.941,-13656.234,50000.000,59.00,0
1801,-463.176,-11833.411,50000.000,31.00,-4385.235,-11885.705,50000.000,52.00,0
1851,-560.294,-7149.353,50000.000,28.00,-3593.353,-9801.411,50000.000,64.00,0
1901,-59.765,-1703.294,50000.000,34.00,-1613.647,-6783.293,50000.000,49.00,0
1951,978.647,433.294,50000.000,34.00,112.059,-5580.529,50000.000,59.00,0
2001,2980.764,2136.588,50000.000,49.00,1860.176,-4900.706,50000.000,60.00,0
2051,4527.176,2950.882,50000.000,36.00,3473.823,-4191.000,50000.000,69.00,0
2101,4265.706,1994.647,50000.000,39.00,3593.353,-2540.000,50000.000,41.00,0
2151,3630.706,1195.294,50000.000,38.00,2450.353,-4923.117,50000.000,64.00,0
2201,4407.647,1471.706,50000.000,42.00,2771.588,-4855.882,50000.000,79.00,0
2251,5244.353,2749.176,50000.000,44.00,4855.882,-1673.412,50000.000,60.00,0
2301,7866.529,1195.294,50000.000,52.00,7059.706,-2293.470,50000.000,55.00,0
2351,10451.353,-3122.706,50000.000,46.00,8038.353,-3735.294,50000.000,73.00,0
2401,11676.528,-3451.412,50000.000,54.00,9674.411,-3458.882,50000.000,46.00,0
2451,14089.528,-874.059,50000.000,60.00,11721.353,-5080.000,50000.000,34.00,0
2501,17242.117,-1165.412,50000.000,63.00,13715.999,-9114.117,50000.000,75.00,0
2551,18512.117,-2973.294,50000.000,46.00,12005.234,-11810.999,50000.000,77.00,0
2601,17996.646,97.118,50000.000,92.00,11833.411,-12356.353,50000.000,55.00,0
2651,17794.939,-3242.235,50000.000,67.00,12304.058,-11519.646,50000.000,38.00,0
2701,15852.587,-7044.764,50000.000,66.00,10914.528,-10481.234,50000.000,68.00,0
2751,14896.352,-8404.411,50000.000,45.00,9943.353,-11713.882,50000.000,42.00,0
2801,14209.058,-6290.235,50000.000,48.00,8733.117,-11063.940,50000.000,42.00,0
2851,12431.058,-1180.353,50000.000,60.00,9920.940,-6006.353,50000.000,79.00,0
2901,9726.705,-7.471,50000.000,46.00,8621.059,-2577.353,50000.000,81.00,0
2951,7776.882,-1636.059,50000.000,45.00,6350.000,-2323.353,50000.000,75.00,0
3001,6394.823,-2943.412,50000.000,44.00,5057.588,-3294.529,50000.000,79.00,0
3051,6544.235,-3488.764,50000.000,49.00,4721.412,-3339.353,50000.000,34.00,0
3101,7343.588,-2779.059,50000.000,37.00,5595.470,-5162.176,50000.000,29.00,0
3151,8254.999,-5266.764,50000.000,47.00,5184.588,-9338.234,50000.000,28.00,0
3201,8770.470,-8202.705,50000.000,40.00,3556.000,-13342.470,50000.000,46.00,0
3251,8120.529,-5961.529,50000.000,51.00,3899.647,-15195.176,50000.000,51.00,0
3301,7478.058,-6245.411,50000.000,38.00,4153.647,-13663.705,50001.000,61.00,0
3351,6514.353,-9368.117,50000.000,40.00,2950.882,-11258.176,49999.000,64.00,0
3401,5715.000,-9614.646,50000.000,42.00,2039.470,-10929.470,50000.000,57.00,0
3451,4250.765,-8038.353,50000.000,42.00,1307.353,-9891.059,50000.000,60.00,0
3501,3376.706,-8374.529,50000.000,25.00,403.412,-9958.293,50000.000,87.00,0
3551,2973.294,-9995.646,50000.000,33.00,-403.412,-8897.470,50001.000,81.00,0
3601,1187.823,-10854.764,50000.000,34.00,-1344.706,-6357.470,49999.000,65.00,0
3651,179.294,-10100.234,50000.000,27.00,-1860.176,-5154.706,50000.000,51.00,0
3701,-672.353,-9913.470,50000.000,38.00,-2487.706,-5677.646,50000.000,63.00,0
3751,-1778.000,-12012.705,50000.000,26.00,-4004.235,-5550.646,50000.000,75.00,0
3801,-2577.353,-11952.940,50000.000,34.00,-4624.294,-3481.294,50000.000,52.00,0
3851,-4347.882,-11444.940,50000.000,38.00,-5124.823,-231.588,50000.000,34.00,0
3901,-4990.353,-11041.528,50000.000,47.00,-5969.000,-762.000,50000.000,38.00,0
3951,-4960.470,-11175.999,50000.000,46.00,-6566.646,-3025.588,50000.000,53.00,0
4001,-5662.706,-11512.176,50000.000,37.00,-7261.411,-3145.117,50000.000,36.00,0
4051,-6073.588,-10301.940,50000.000,35.00,-7239.000,-2248.647,50000.000,48.00,0
4101,-7380.941,-6469.529,50000.000,47.00,-7321.176,328.706,50000.000,41.00,0
4151,-8546.353,-5012.764,50000.000,57.00,-8165.353,14.941,50000.000,37.00,0
4201,-8770.470,-5289.176,50000.000,48.00,-9412.940,-2248.647,50000.000,65.00,0
4251,-9039.411,-5774.764,50000.000,53.00,-9143.999,-3496.235,50000.000,49.00,0
4301,-8307.294,-8889.999,50000.000,50.00,-9831.293,-5520.764,50000.000,62.00,0
4351,-7963.646,-10174.940,50000.000,64.00,-9876.117,-6850.529,50000.000,59.00,0
4401,-7866.529,-12229.353,50000.000,35.00,-9868.646,-5647.764,50000.000,53.00,0
4451,-8852.646,-13133.293,50000.000,40.00,-10264.588,-4967.941,50000.000,71.00,0
4501,-9173.882,-10339.293,50000.000,64.00,-10376.646,-5573.059,50000.000,64.00,0
4551,-10286.999,-9562.353,50000.000,49.00,-11482.293,-5528.235,50000.000,45.00,0
4601,-10742.705,-9450.294,50000.000,43.00,-11825.940,-4743.823,50000.000,52.00,0
4651,-12064.999,-10182.411,50000.000,67.00,-12729.882,-2375.647,50000.000,78.00,0
4701,-12759.764,-10032.999,50000.000,53.00,-14022.293,-2330.823,50000.000,86.00,0
4751,-13163.176,-8860.117,50000.000,51.00,-13857.940,-3892.176,50000.000,79.00,0
4801,-14223.999,-9211.234,50000.000,37.00,-14754.411,-3189.941,50000.000,85.00,0
4851,-15404.352,-9263.528,50000.000,46.00,-15202.646,-2263.588,50000.000,72.00,0
4901,-15987.058,-9823.823,50000.000,34.00,-15553.764,186.765,50000.000,81.00,0
4951,-17182.352,-8337.176,50000.000,44.00,-15912.352,2196.353,50000.000,84.00,0
5001,-18153.527,-5864.411,50000.000,31.00,-15987.058,1113.118,50000.000,78.00,0
5051,-18541.998,-5408.706,50000.000,36.00,-17286.939,-911.412,50000.000,69.00,0
5101,-18878.176,-5827.059,50000.000,47.00,-17981.705,-941.294,50000.000,70.00,0
5151,-19191.939,-7216.588,50000.000,49.00,-19027.588,1583.765,50000.000,48.00,0
5201,-19229.293,-8658.411,50000.000,65.00,-19976.352,1807.882,50000.000,70.00,0
5251,-19326.410,-9114.117,50000.000,50.00,-19953.939,-1770.529,50000.000,55.00,0
5301,-19714.881,-8785.411,50000.000,74.00,-19572.939,-3496.235,50000.000,68.00,0
5351,-21022.234,-9016.999,50000.000,64.00,-20192.998,-3354.294,50000.000,84.00,0
5401,-20693.527,-10279.528,50000.000,90.00,-20708.469,-2816.412,50000.000,86.00,0
5451,-21171.646,-11542.058,50000.000,60.00,-21806.646,-1180.353,50000.000,53.00,0
5501,-20163.117,-10809.940,50000.000,46.00,-22441.646,-784.412,50000.000,42.00,0
5551,-20678.586,-9031.940,50000.000,48.00,-22269.822,-1299.882,50000.000,29.00,0
5601,-21164.176,-9218.705,50000.000,55.00,-22344.527,-3175.000,50000.000,44.00,0
5651,-20865.352,-11833.411,50000.000,34.00,-22680.705,-2308.412,50000.000,47.00,0
5701,-21470.469,-13581.528,50000.000,72.00,-22957.115,-97.118,50000.000,24.00,0
5751,-20260.234,-11228.293,50000.000,52.00,-22815.176,-1636.059,50000.000,53.00,0
5801,-20327.469,-7126.941,50000.000,29.00,-22329.586,-1553.882,50000.000,13.00,0
5851,-21231.410,-2592.294,50000.000,46.00,-20954.998,-642.471,50000.000,27.00,0
5901,-20245.293,-2173.941,50000.000,62.00,-18825.881,-1568.823,50000.000,14.00,0
5951,-18512.117,-4430.059,50000.000,47.00,-17996.646,-5319.059,50001.000,54.00,0
6001,-16995.588,-6917.764,50000.000,48.00,-17062.822,-8875.059,49999.000,43.00,0
6051,-17047.881,-8240.059,50000.000,65.00,-17077.764,-9726.705,50000.000,59.00,0
6101,-18332.822,-8606.117,50000.000,59.00,-18235.705,-8942.294,50000.000,64.00,0
6151,-18474.764,-9592.234,50000.000,56.00,-18855.764,-8172.823,50000.000,39.00,0
6201,-18243.176,-8060.764,50000.000,59.00,-18347.764,-4026.647,50000.000,42.00,0
6251,-18347.764,-2323.353,50000.000,52.00,-16009.470,1068.294,50000.000,92.00,0
6301,-17167.410,1157.941,50000.000,50.00,-14739.470,2704.353,50000.000,77.00,0
6351,-16480.117,2263.588,50000.000,77.00,-14634.882,2711.823,50000.000,57.00,0
6401,-16569.764,508.000,50000.000,80.00,-15322.176,44.824,50000.000,61.00,0
6451,-17346.705,-2622.176,50000.000,45.00,-16599.646,-2315.882,50000.000,67.00,0
6501,-17189.822,-2315.882,50000.000,37.00,-16696.764,-3922.059,50000.000,51.00,0
6551,-16046.822,-52.294,50000.000,47.00,-15523.881,-4624.294,50000.000,82.00,0
6601,-13686.117,1509.059,50000.000,53.00,-12789.646,-2256.117,50000.000,54.00,0
6651,-10354.234,1890.059,50000.000,58.00,-8972.176,1172.882,50000.000,66.00,0
6701,-6663.764,2950.882,50000.000,47.00,-5505.823,1060.823,50000.000,44.00,0
6751,-3048.000,1852.706,50000.000,43.00,-3137.647,-4250.765,50000.000,41.00,0
6801,-254.000,-1352.176,50000.000,40.00,-3249.706,-12057.528,50000.000,86.00,0
6851,515.471,-2502.647,50000.000,54.00,-3660.588,-15546.293,50000.000,73.00,0
6901,-291.353,-2121.647,50000.000,32.00,-3152.588,-13305.117,50000.000,75.00,0
