timestamp[ms],left_dx[um],left_dy[um],left_dt[us],leftmotion,right_dx[um],right_dy[um],right_dt[us],rightmotion,waterPin
26401,-7.471,7.471,50000.000,160,-14.941,-22.412,50000.000,160,0
26451,-14.941,14.941,50000.000,160,-7.471,-14.941,50000.000,160,0
26501,0.000,0.000,50000.000,32,0.000,-14.941,50000.000,160,0
26551,0.000,0.000,50000.000,32,-14.941,-14.941,50000.000,160,0
26601,0.000,7.471,50000.000,160,-7.471,0.000,50000.000,160,0
26651,0.000,0.000,50000.000,32,0.000,-14.941,50000.000,160,0
26701,0.000,0.000,50000.000,32,-14.941,0.000,50000.000,160,0
26751,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
26801,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
26851,0.000,0.000,50000.000,32,-7.471,0.000,50000.000,160,0
26901,0.000,0.000,50000.000,32,0.000,14.941,50000.000,160,0
26951,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
27001,0.000,0.000,50000.000,32,0.000,14.941,50000.000,160,0
27051,7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
27101,0.000,0.000,50000.000,32,7.471,7.471,50000.000,160,0
27151,0.000,0.000,50000.000,32,0.000,7.471,50000.000,160,0
27201,7.471,0.000,50000.000,160,7.471,0.000,50000.000,160,0
27251,7.471,0.000,50000.000,160,7.471,0.000,50000.000,160,0
27301,7.471,7.471,50000.000,160,14.941,0.000,50000.000,160,0
27351,0.000,7.471,50000.000,160,7.471,0.000,50000.000,160,0
27401,0.000,7.471,50000.000,160,22.412,0.000,50000.000,160,0
27451,22.412,29.882,50000.000,160,22.412,-7.471,50000.000,160,0
27501,7.471,7.471,50000.000,160,14.941,0.000,50000.000,160,0
27551,29.882,14.941,50000.000,160,22.412,-7.471,50000.000,160,0
27601,14.941,7.471,50000.000,160,7.471,-7.471,50000.000,160,0
27651,7.471,14.941,50000.000,160,29.882,-14.941,50000.000,160,0
27701,14.941,14.941,50000.000,160,14.941,0.000,50000.000,160,0
27751,7.471,7.471,50000.000,160,22.412,0.000,50000.000,160,0
27801,14.941,7.471,50000.000,160,7.471,0.000,50000.000,160,0
27851,7.471,14.941,50000.000,160,22.412,0.000,50000.000,160,0
27901,7.471,14.941,50000.000,160,14.941,7.471,50000.000,160,0
27951,14.941,22.412,50000.000,160,14.941,22.412,50000.000,160,0
28001,7.471,0.000,50000.000,160,14.941,7.471,50000.000,160,0
28051,7.471,22.412,50000.000,160,14.941,14.941,50000.000,160,0
28101,14.941,14.941,50000.000,160,14.941,14.941,50000.000,160,0
28151,7.471,7.471,50000.000,160,7.471,0.000,50000.000,160,0
28201,0.000,0.000,50000.000,32,22.412,7.471,50000.000,160,0
28251,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
28301,7.471,7.471,50000.000,160,14.941,0.000,50000.000,160,0
28351,7.471,0.000,50000.000,160,7.471,0.000,50000.000,160,0
28401,7.471,7.471,50000.000,160,0.000,0.000,50000.000,32,0
28451,7.471,0.000,50000.000,160,14.941,-14.941,50000.000,160,0
28501,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
28551,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
28601,7.471,7.471,50000.000,160,7.471,-14.941,50000.000,160,0
28651,0.000,7.471,50000.000,160,7.471,0.000,50000.000,160,0
28701,0.000,7.471,50000.000,160,0.000,0.000,50000.000,32,0
28751,7.471,0.000,50000.000,160,7.471,-14.941,50000.000,160,0
28801,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
28851,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
28901,0.000,7.471,50000.000,160,0.000,0.000,50000.000,32,0
28951,7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
29001,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
29051,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
29101,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
29151,0.000,7.471,50000.000,160,0.000,0.000,50000.000,32,0
29201,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
29251,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
29301,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
29351,0.000,7.471,50000.000,32,0.000,0.000,50000.000,32,0
29401,0.000,7.471,50000.000,160,0.000,0.000,50000.000,32,0
29451,-7.471,7.471,50000.000,160,0.000,0.000,50000.000,32,0
29501,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
29551,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
29601,0.000,7.471,50000.000,160,7.471,0.000,50000.000,160,0
29651,-5744.882,0.000,50000.000,160,0.000,0.000,50000.000,32,0
29701,0.000,7.471,50000.000,32,0.000,0.000,50000.000,32,0
29751,0.000,7.471,50000.000,160,0.000,0.000,50000.000,32,0
29801,0.000,7.471,50000.000,160,7.471,0.000,50000.000,160,0
29851,0.000,7.471,50000.000,160,7.471,0.000,50000.000,160,0
29901,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
29951,7.471,7.471,50000.000,160,0.000,0.000,50000.000,32,0
