timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,52.294,0.000,50153.000,48.00,44.824,-22.412,50154.000,76.00,0
51,15882.470,-1337.235,50000.000,51.00,12595.411,-7507.940,49999.000,62.00,0
101,16099.116,-3488.764,50000.000,39.00,11863.293,-8329.705,50000.000,69.00,0
151,16651.939,-1725.706,50000.000,46.00,11579.411,-11639.176,50000.000,39.00,0
201,16704.234,508.000,50000.000,45.00,11609.293,-12617.822,50000.000,43.00,0
251,17107.646,-2674.470,50000.000,34.00,11310.470,-12968.940,50000.000,80.00,0
301,17443.822,-5662.706,50000.000,31.00,10996.705,-13686.117,50000.000,78.00,0
351,17809.881,-5729.941,50000.000,42.00,10966.823,-14418.234,50001.000,45.00,0
401,17548.410,-2159.000,50000.000,56.00,9666.940,-13110.882,49999.000,21.00,0
451,18160.998,-2151.529,50000.000,46.00,9248.588,-13080.999,50000.000,69.00,0
501,17361.646,-5834.529,50000.000,45.00,11026.588,-14470.528,50000.000,24.00,0
551,16935.822,-7851.588,50000.000,35.00,10630.646,-15045.764,50000.000,45.00,0
601,16861.117,-4594.412,50000.000,52.00,10324.353,-15673.293,50001.000,35.00,0
651,16211.176,-1905.000,50000.000,76.00,10346.764,-15740.528,49999.000,65.00,0
701,15987.058,-5759.823,50000.000,69.00,10376.646,-14149.293,50000.000,62.00,0
751,14776.822,-8441.764,50000.000,60.00,9487.646,-14141.822,50000.000,56.00,0
801,14365.940,-7141.882,50000.000,68.00,8949.764,-14784.293,50000.000,72.00,0
851,13656.234,-4086.411,50000.000,43.00,8748.059,-14560.176,50001.000,42.00,0
901,13514.293,-4826.000,50000.000,69.00,8471.646,-13320.058,49999.000,53.00,0
951,11198.411,-5991.411,50000.000,66.00,7888.940,-9300.882,50000.000,82.00,0
1001,10070.353,-6320.117,50000.000,49.00,6813.176,-9405.470,50001.000,65.00,0
1051,10025.528,-6051.176,50000.000,50.00,5401.235,-10720.293,49999.000,72.00,0
1101,9973.234,-4131.235,50000.000,69.00,5685.117,-13828.058,50001.000,73.00,0
1151,10585.823,-4631.764,50000.000,60.00,5662.706,-15337.116,49999.000,40.00,0
1201,9898.528,-6633.882,50000.000,48.00,5341.470,-13237.882,50000.000,31.00,0
1251,9562.353,-8411.882,50000.000,42.00,5341.470,-14238.940,50000.000,74.00,0
1301,9345.705,-8516.470,50000.000,44.00,4855.882,-14313.646,50001.000,38.00,0
1351,7971.117,-8389.470,50000.000,30.00,4422.588,-13230.411,50000.000,77.00,0
1401,6962.588,-8225.117,50000.000,38.00,3488.764,-8994.588,49999.000,61.00,0
1451,5065.059,-4138.706,50000.000,37.00,3219.823,-4123.765,50001.000,57.00,0
1501,3443.941,-2061.882,50000.000,41.00,3070.412,-2248.647,49999.000,26.00,0
1551,3548.529,-4624.294,50000.000,41.00,1247.588,-6350.000,50000.000,50.00,0
1601,4213.412,-3907.117,50000.000,36.00,1255.059,-10032.999,50000.000,33.00,0
1651,4355.353,-1546.412,50000.000,37.00,1807.882,-13185.587,50000.000,66.00,0
1701,5647.764,-2928.470,50000.000,44.00,2300.941,-13760.822,50000.000,55.00,0
1751,5812.117,-4930.588,50000.000,23.00,2652.059,-13290.176,50000.000,67.00,0
1801,6230.470,-7126.941,50000.000,34.00,1987.176,-15329.646,50000.000,48.00,0
1851,5722.470,-1643.529,50000.000,38.00,2442.882,-13723.470,50000.000,65.00,0
1901,5804.646,3242.235,50000.000,42.00,3675.529,-12505.764,50001.000,85.00,0
1951,6536.764,903.941,50000.000,43.00,3712.882,-11900.646,50000.000,84.00,0
2001,6648.823,-1120.588,50000.000,37.00,3907.117,-11773.646,49999.000,71.00,0
2051,7179.235,-1867.647,50000.000,42.00,4041.588,-12117.293,50000.000,70.00,0
2101,6514.353,3496.235,50000.000,41.00,4773.706,-6985.000,50000.000,50.00,0
2151,5909.235,6118.411,50000.000,41.00,5214.470,-4452.470,50000.000,79.00,0
2201,6992.470,1748.118,50000.000,50.00,4325.470,-8314.764,50001.000,67.00,0
2251,7874.000,-933.823,50000.000,55.00,4355.353,-10608.234,49999.000,61.00,0
2301,7986.058,-5214.470,50000.000,41.00,3996.764,-13215.470,50000.000,59.00,0
2351,8822.764,-6342.529,50000.000,33.00,3720.353,-14298.705,50000.000,45.00,0
2401,7425.764,-3331.882,50000.000,52.00,4228.353,-11661.588,50000.000,60.00,0
2451,6006.353,-4459.941,50000.000,53.00,3384.176,-10279.528,50000.000,88.00,0
2501,5715.000,-9651.999,50000.000,44.00,2136.588,-10981.764,50000.000,69.00,0
2551,5573.059,-10787.528,50000.000,53.00,1322.294,-13417.176,50001.000,60.00,0
2601,5207.000,-9651.999,50000.000,46.00,1060.823,-14306.176,49999.000,25.00,0
2651,5080.000,-10130.117,50000.000,28.00,433.294,-14209.058,50000.000,60.00,0
2701,4534.647,-12729.882,50000.000,44.00,209.176,-11713.882,50000.000,31.00,0
2751,4041.588,-12580.470,50000.000,32.00,-141.941,-11489.764,50000.000,43.00,0
2801,4213.412,-9270.999,50000.000,42.00,-134.471,-13454.528,50001.000,51.00,0
2851,3473.823,-6686.176,50000.000,51.00,231.588,-13551.646,49999.000,75.00,0
2901,3249.706,-8419.353,50000.000,49.00,-67.235,-11594.353,50000.000,50.00,0
2951,2973.294,-10003.117,50000.000,41.00,-493.059,-10585.823,50000.000,49.00,0
3001,3272.117,-10496.176,50000.000,28.00,-1016.000,-12894.234,50000.000,58.00,0
3051,2726.764,-8352.117,50000.000,50.00,-1486.647,-15030.822,50000.000,59.00,0
3101,2569.882,-7440.706,50000.000,36.00,-1479.176,-15202.646,50000.000,58.00,0
3151,2525.059,-10018.059,50000.000,31.00,-2002.118,-12595.411,50001.000,62.00,0
3201,2300.941,-9510.059,50000.000,33.00,-1187.823,-11168.528,49999.000,69.00,0
3251,2442.882,-6058.646,50000.000,35.00,-261.471,-10212.293,50000.000,54.00,0
