timestamp[ms],left_dx[um],left_dy[um],left_dt[us],shutterLL44shutterHLright_dx[um],right_dy[um],right_dt[us],shutterLR,shutterHR,waterPin
0,0.000,0.000,20153.000,0,62,0.000,0.000,20153.000,0,191,0
21,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
41,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
61,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
81,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
101,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
121,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
141,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
161,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
181,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
201,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
221,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
241,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
261,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
281,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
301,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
321,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
341,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
361,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
381,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
401,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
421,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
441,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
461,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
481,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
501,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
521,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
541,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
561,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
581,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
601,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
621,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
641,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
661,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
681,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
701,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
721,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
741,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
761,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
781,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
801,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
821,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
841,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
861,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
881,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
901,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
921,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
941,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
961,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
981,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1001,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1021,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1041,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1061,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1081,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1101,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1121,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1141,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1161,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1181,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1201,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1221,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1241,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1261,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1281,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1301,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1321,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1341,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1361,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1381,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1401,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1421,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1441,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1461,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1481,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1501,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1521,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1541,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1561,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1581,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1601,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1621,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1641,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1661,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1681,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1701,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1721,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1741,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1761,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1781,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1801,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1821,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1841,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1861,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1881,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1901,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1921,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1941,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1961,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
1981,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2001,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2021,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2041,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2061,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2081,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2101,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2121,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2141,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2161,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2181,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2201,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2221,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2241,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2261,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2281,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2301,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2321,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2341,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2361,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2381,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2401,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2421,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2441,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2461,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2481,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2501,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2521,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2541,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2561,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2581,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2601,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2621,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2641,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2661,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2681,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2701,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2721,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2741,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2761,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2781,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2801,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2821,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2841,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2861,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2881,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2901,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2921,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2941,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2961,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
2981,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3001,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3021,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3041,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3061,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3081,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3101,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3121,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3141,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3161,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3181,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3201,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3221,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3241,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3261,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3281,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3301,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3321,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3341,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3361,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3381,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3401,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3421,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3441,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3461,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3481,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3501,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3521,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3541,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3561,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3581,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3601,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3621,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3641,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3661,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3681,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3701,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3721,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3741,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3761,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3781,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3801,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3821,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3841,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3861,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3881,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3901,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3921,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
3941,0.000,0.000,20000.000,0,62,0.000,0.000,20000.000,0,191,0
