timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,0.000,-7.471,50155.000,47.00,0.000,0.000,50153.000,51.00,0
51,1688.353,1225.176,50000.000,53.00,-1068.294,-10824.882,50000.000,62.00,0
101,1815.353,3346.823,50000.000,100.00,0.000,-9622.117,50000.000,72.00,0
151,2696.882,-2061.882,50000.000,47.00,-254.000,-9315.823,50000.000,57.00,0
201,2973.294,-5632.823,50000.000,37.00,22.412,-11370.234,50000.000,55.00,0
251,3720.353,-5602.941,50000.000,44.00,-209.176,-11900.646,50000.000,77.00,0
301,3033.059,-500.529,50000.000,40.00,388.471,-12416.117,50000.000,75.00,0
351,3421.529,1157.941,50000.000,60.00,664.882,-14119.411,50000.000,74.00,0
401,3884.706,-4407.647,50000.000,55.00,254.000,-14702.116,50000.000,42.00,0
451,4116.294,-7261.411,50000.000,44.00,-493.059,-15553.764,50000.000,80.00,0
501,3130.176,-3862.294,50000.000,36.00,-261.471,-12318.999,50000.000,83.00,0
551,1890.059,261.471,50000.000,65.00,82.176,-10593.293,50000.000,52.00,0
601,1837.765,-1957.294,50000.000,74.00,-612.588,-11818.470,50000.000,58.00,0
651,1441.823,-6775.823,50000.000,51.00,-2390.588,-14096.999,50000.000,63.00,0
701,1778.000,-7881.470,50000.000,44.00,-2943.412,-15247.470,50000.000,80.00,0
751,911.412,-5117.353,50000.000,76.00,-2741.706,-14246.411,50000.000,58.00,0
801,582.706,-5334.000,50000.000,81.00,-2794.000,-14530.293,50000.000,78.00,0
851,791.882,-9749.117,50000.000,67.00,-3608.294,-13984.940,50000.000,57.00,0
901,156.882,-10824.882,50000.000,49.00,-4220.882,-14492.940,50000.000,73.00,0
951,-597.647,-8598.646,50000.000,69.00,-3824.941,-12460.940,50000.000,46.00,0
1001,-620.059,-8247.529,50000.000,66.00,-4078.941,-12782.176,50000.000,44.00,0
1051,-590.176,-9719.234,50000.000,44.00,-3787.588,-9315.823,50000.000,78.00,0
1101,-1135.529,-8583.705,50000.000,45.00,-3092.823,-7799.293,50000.000,57.00,0
1151,-298.824,-6088.529,50000.000,58.00,-2846.294,-7597.588,50000.000,60.00,0
1201,-537.882,-3092.823,50000.000,51.00,-2435.412,-7156.823,50000.000,64.00,0
1251,14.941,149.412,50000.000,81.00,-1718.235,-6267.823,50000.000,42.00,0
1301,567.765,552.823,50000.000,55.00,-515.471,-4811.059,50000.000,47.00,0
1351,844.176,-747.059,50000.000,65.00,-89.647,-3421.529,50000.000,49.00,0
1401,1441.823,-3040.529,50000.000,48.00,239.059,-3414.059,50000.000,55.00,0
1451,1553.882,-2233.706,50000.000,56.00,209.176,-2935.941,50000.000,58.00,0
1501,1143.000,-381.000,50000.000,62.00,948.765,-2749.176,50000.000,68.00,0
1551,2248.647,-1621.118,50000.000,49.00,127.000,-6350.000,50000.000,30.00,0
1601,3219.823,1292.412,50000.000,68.00,986.118,-7343.588,50000.000,69.00,0
1651,4064.000,3518.647,50000.000,78.00,2659.529,-6462.059,50000.000,36.00,0
1701,5087.470,1845.235,50000.000,67.00,3600.823,-4004.235,50000.000,87.00,0
1751,5162.176,-739.588,50000.000,85.00,4280.647,-3481.294,50000.000,73.00,0
1801,6536.764,-3115.235,50000.000,39.00,3578.412,-6282.764,50000.000,75.00,0
1851,8628.529,-597.647,50000.000,61.00,5729.941,-7037.293,50000.000,57.00,0
1901,10555.940,2405.529,50000.000,39.00,8023.411,-8501.529,50000.000,50.00,0
1951,12333.940,5954.059,50000.000,77.00,9599.705,-9360.646,50000.000,77.00,0
2001,14231.470,3316.941,50000.000,53.00,11213.353,-6805.706,50000.000,57.00,0
2051,14492.940,-791.882,50000.000,49.00,11004.176,-5834.529,50000.000,84.00,0
2101,15837.646,-1538.941,50000.000,27.00,12341.411,-6021.294,50000.000,74.00,0
2151,17511.059,1180.353,50000.000,41.00,14276.293,-6208.059,50000.000,56.00,0
2201,18937.939,3503.706,50000.000,40.00,14836.587,-9046.882,50000.000,78.00,0
2251,20618.822,2652.059,50000.000,43.00,14724.528,-11041.528,50000.000,72.00,0
2301,21530.234,-515.471,50000.000,33.00,15165.293,-11840.882,50000.000,89.00,0
2351,21821.586,-971.176,50000.000,42.00,15650.881,-11549.528,50000.000,59.00,0
2401,21081.998,5954.059,50000.000,52.00,16890.998,-10720.293,50000.000,80.00,0
2451,22083.057,9345.705,50000.000,53.00,18586.822,-11063.940,50000.000,52.00,0
2501,24167.352,2652.059,50000.000,30.00,17854.705,-11183.470,50000.000,57.00,0
2551,24286.881,-112.059,50000.000,48.00,17384.059,-10802.470,50000.000,79.00,0
2601,23913.352,-1509.059,50000.000,33.00,17921.939,-10989.234,50000.000,47.00,0
2651,24032.881,119.529,50000.000,40.00,18258.117,-13357.411,50000.000,24.00,0
2701,25101.174,1755.588,50000.000,64.00,18474.764,-16427.822,50000.000,53.00,0
2751,26371.174,-612.588,50000.000,22.00,18549.469,-18213.293,50000.000,36.00,0
2801,25108.645,-1875.118,50000.000,55.00,18982.764,-17271.998,50000.000,68.00,0
2851,24533.410,-313.765,50000.000,47.00,18497.176,-15344.587,50000.000,33.00,0
2901,23263.410,3630.706,50000.000,97.00,17944.352,-15755.470,50000.000,83.00,0
2951,25795.939,515.471,50000.000,86.00,18287.998,-17197.293,50000.000,69.00,0
3001,24451.234,-5094.941,50000.000,68.00,16412.881,-17070.293,50000.000,74.00,0
3051,22889.881,-6589.059,50000.000,46.00,15292.293,-16681.822,50000.000,42.00,0
3101,20947.527,-2510.117,50000.000,48.00,14119.411,-13529.234,50000.000,54.00,0
3151,19259.176,164.353,50000.000,53.00,13237.882,-11796.058,50000.000,51.00,0
3201,19139.646,-2039.470,50000.000,69.00,12826.999,-11975.353,50000.000,41.00,0
3251,18265.588,-5446.059,50000.000,56.00,12378.764,-12311.528,50000.000,69.00,0
