timestamp[ms],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us],waterPin
0,59.765,-37.353,50153.000,7.471,-22.412,50153.000,0
51,9510.059,-6350.000,50000.000,1703.294,-5363.882,50000.000,0
101,8942.294,-4168.588,50000.000,978.647,-2928.470,50000.000,0
151,8471.646,-560.294,50000.000,37.353,-44.824,50000.000,0
201,8381.999,-1658.470,50000.000,358.588,-717.176,50000.000,0
251,8889.999,-6133.353,50000.000,1494.118,-3242.235,50000.000,0
301,8329.705,-7761.940,50000.000,1225.176,-3421.529,50000.000,0
351,7694.706,-6320.117,50000.000,455.706,-1128.059,50000.000,0
401,7395.882,-4131.235,50000.000,1419.412,-3443.941,50000.000,0
451,7164.293,-3675.529,50000.000,1329.765,-4228.353,50000.000,0
501,6379.882,-6798.235,50000.000,1703.294,-6290.235,50000.000,0
551,6252.882,-7687.235,50000.000,866.588,-4736.353,50000.000,0
601,7732.058,-7911.353,50000.000,224.118,-1135.529,50000.000,0
651,7126.941,-4153.647,50000.000,82.176,-336.176,50000.000,0
701,7478.058,-2689.412,50000.000,425.823,-1157.941,50000.000,0
751,7522.882,-5483.412,50000.000,896.471,-2046.941,50000.000,0
801,6813.176,-7582.646,50000.000,321.235,-1045.882,50000.000,0
851,6611.470,-6357.470,50000.000,1038.412,-3010.647,50000.000,0
901,6910.293,-3757.706,50000.000,1613.647,-5513.294,50000.000,0
951,6103.470,-1680.882,50000.000,2039.470,-6290.235,50000.000,0
1001,8142.940,-4855.882,50000.000,1434.353,-4990.353,50000.000,0
1051,7769.411,-5767.294,50000.000,2420.470,-9397.999,50000.000,0
1101,8359.588,-4713.941,50000.000,3922.059,-11198.411,50000.000,0
1151,7253.941,-1426.882,50000.000,3511.176,-8292.353,50000.000,0
1201,8292.353,-1509.059,50000.000,3765.176,-8434.294,50000.000,0
1251,8128.000,-5543.176,50000.000,3197.412,-8508.999,50000.000,0
1301,7112.000,-7806.764,50000.000,1262.529,-6462.059,50000.000,0
1351,6379.882,-5774.764,50000.000,1680.882,-4923.117,50000.000,0
1401,6394.823,-3533.588,50000.000,844.176,-2368.176,50000.000,0
1451,6589.059,-3623.235,50000.000,1770.529,-5386.294,50000.000,0
1501,7956.176,-5565.588,50000.000,1277.470,-3257.176,50000.000,0
1551,7052.235,-6305.176,50000.000,321.235,-784.412,50000.000,0
1601,6506.882,-5782.235,50000.000,0.000,0.000,50000.000,0
1651,3735.294,-3690.470,50000.000,231.588,-149.412,50000.000,0
1701,2144.059,-3264.647,50000.000,993.588,14.941,50000.000,0
1751,1397.000,-2517.588,50000.000,149.412,29.882,50000.000,0
1801,933.823,-1486.647,50000.000,0.000,0.000,50000.000,0
1851,963.706,-1210.235,50000.000,0.000,0.000,50000.000,0
1901,403.412,-664.882,50000.000,0.000,0.000,50000.000,0
1951,463.176,-291.353,50000.000,0.000,0.000,50000.000,0
2001,-82.176,291.353,50000.000,0.000,0.000,50000.000,0
2051,-784.412,642.471,50000.000,0.000,0.000,50000.000,0
2101,-1113.118,209.176,50000.000,0.000,0.000,50000.000,0
2151,-2024.529,7.471,50000.000,-395.941,67.235,50000.000,0
2201,-2517.588,-201.706,50000.000,-597.647,82.176,50000.000,0
2251,-2584.823,-298.824,50000.000,0.000,0.000,50000.000,0
2301,-2622.176,-478.118,50000.000,0.000,0.000,50000.000,0
2351,-2756.647,-358.588,50000.000,0.000,0.000,50000.000,0
2401,-3167.529,-171.824,50000.000,0.000,0.000,50000.000,0
2451,-2958.353,-231.588,50000.000,0.000,0.000,50000.000,0
2501,-2995.706,-89.647,50000.000,0.000,0.000,50000.000,0
2551,-3503.706,-67.235,50000.000,0.000,0.000,50000.000,0
2601,-3182.470,-194.235,50000.000,0.000,0.000,50000.000,0
2651,-3638.176,-156.882,50000.000,-164.353,22.412,50000.000,0
2701,-3399.117,-216.647,50000.000,-59.765,7.471,50000.000,0
2751,-3227.294,-112.059,50000.000,0.000,0.000,50000.000,0
2801,-3197.412,-276.412,50000.000,0.000,0.000,50000.000,0
2851,-3429.000,-112.059,50000.000,-14.941,0.000,50000.000,0
2901,-3406.588,-67.235,50000.000,-127.000,0.000,50000.000,0
2951,-2831.353,-89.647,50000.000,-560.294,-52.294,50000.000,0
3001,-2801.470,-239.059,50000.000,-1210.235,-119.529,50000.000,0
3051,-2831.353,-283.882,50000.000,0.000,0.000,50000.000,0
3101,-2629.647,-358.588,50000.000,-7.471,0.000,50000.000,0
3151,-2734.235,-268.941,50000.000,-7.471,0.000,50000.000,0
3201,-2480.235,-171.824,50000.000,0.000,0.000,50000.000,0
3251,-2338.294,-231.588,50000.000,0.000,0.000,50000.000,0
3301,-2009.588,-171.824,50000.000,0.000,0.000,50000.000,0
3351,-2017.059,-164.353,50000.000,0.000,0.000,50000.000,0
3401,-1740.647,-127.000,50000.000,0.000,0.000,50000.000,0
3451,-1778.000,-112.059,50000.000,0.000,0.000,50000.000,0
3501,-1426.882,-89.647,50000.000,0.000,0.000,50000.000,0
3551,-1202.765,-186.765,50000.000,-52.294,0.000,50000.000,0
3601,-1217.706,-119.529,50000.000,-44.824,0.000,50000.000,0
3651,-896.471,-336.176,50000.000,0.000,0.000,50000.000,0
3701,-1068.294,-649.941,50000.000,0.000,0.000,50000.000,0
3751,-1240.118,-814.294,50000.000,0.000,0.000,50000.000,0
3801,-1113.118,-844.176,50000.000,0.000,0.000,50000.000,0
3851,-1337.235,-500.529,50000.000,0.000,0.000,50000.000,0
3901,-1053.353,-104.588,50000.000,-186.765,-22.412,50000.000,0
3951,-1187.823,-14.941,50000.000,-1344.706,-44.824,50000.000,0
4001,-1434.353,119.529,50000.000,-605.118,-7.471,50000.000,0
4051,-986.118,52.294,50000.000,-7.471,0.000,50000.000,0
4101,-732.118,-7.471,50000.000,-141.941,22.412,50000.000,0
4151,-1337.235,-291.353,50000.000,-44.824,0.000,50000.000,0
4201,-971.176,-478.118,50000.000,0.000,0.000,50000.000,0
4251,-866.588,-239.059,50000.000,-321.235,7.471,50000.000,0
4301,-956.235,82.176,50000.000,-358.588,52.294,50000.000,0
4351,-702.235,171.824,50000.000,0.000,0.000,50000.000,0
4401,-478.118,0.000,50000.000,0.000,0.000,50000.000,0
4451,-612.588,-119.529,50000.000,0.000,0.000,50000.000,0
4501,-485.588,-37.353,50000.000,0.000,0.000,50000.000,0
4551,-164.353,-97.118,50000.000,0.000,0.000,50000.000,0
4601,-52.294,-22.412,50000.000,0.000,0.000,50000.000,0
4651,-141.941,44.824,50000.000,0.000,0.000,50000.000,1
4701,67.235,14.941,50000.000,0.000,0.000,50000.000,1
4751,358.588,-67.235,50000.000,0.000,0.000,50000.000,0
4801,127.000,0.000,50000.000,0.000,0.000,50000.000,0
