timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
13501,2622.176,-5326.529,50000.000,33.00,-179.294,-9084.234,50000.000,39.00,0
13551,2383.117,-2151.529,50000.000,49.00,687.294,-7149.353,50000.000,76.00,0
13601,1815.353,-283.882,50000.000,44.00,859.118,-4736.353,50000.000,66.00,0
13651,1045.882,-1830.294,50000.000,50.00,149.412,-4332.941,50000.000,69.00,0
13701,926.353,-6096.000,50000.000,50.00,-1098.176,-4803.588,50000.000,77.00,0
13751,-22.412,-7806.764,50000.000,55.00,-1755.588,-4273.176,50000.000,91.00,0
13801,-575.235,-6970.059,50000.000,43.00,-1867.647,-4579.470,50000.000,64.00,0
13851,-425.823,-6955.117,50000.000,27.00,-2196.353,-5715.000,50000.000,78.00,0
13901,-829.235,-4303.059,50000.000,51.00,-1942.353,-4235.823,50000.000,92.00,0
13951,-418.353,-859.118,50000.000,54.00,-963.706,-2906.059,50000.000,68.00,0
14001,-291.353,-1172.882,50000.000,51.00,-1053.353,-3458.882,50000.000,63.00,0
14051,-425.823,-3541.059,50000.000,47.00,-1352.176,-3189.941,50000.000,54.00,0
14101,-889.000,-4870.823,50000.000,30.00,-1830.294,-2076.823,50000.000,52.00,0
14151,-1621.118,-5274.235,50000.000,44.00,-2196.353,-425.823,50000.000,37.00,0
14201,-2442.882,-4840.941,50000.000,28.00,-2375.647,679.823,50000.000,86.00,0
14251,-2017.059,-5580.529,50000.000,44.00,-2614.706,-1322.294,50000.000,51.00,0
14301,-1247.588,-6790.764,50000.000,31.00,-3055.470,-4071.470,50000.000,44.00,0
14351,-941.294,-4004.235,50000.000,53.00,-2278.529,-4579.470,50000.000,43.00,0
14401,-709.706,-2263.588,50000.000,36.00,-1733.176,-4467.412,50000.000,50.00,0
14451,-508.000,-3257.176,50000.000,34.00,-1830.294,-4176.059,50000.000,46.00,0
14501,-1008.529,-2898.588,50000.000,45.00,-1897.529,-2271.059,50000.000,58.00,0
14551,-1172.882,67.235,50000.000,36.00,-986.118,112.059,50000.000,24.00,0
14601,-597.647,702.235,50000.000,36.00,-89.647,127.000,50000.000,56.00,0
14651,403.412,-739.588,50000.000,47.00,-366.059,-1120.588,50000.000,47.00,0
14701,0.000,216.647,50000.000,38.00,112.059,-44.824,50000.000,53.00,0
14751,-687.294,-1187.823,50000.000,47.00,-283.882,687.294,50000.000,66.00,0
14801,-530.412,-4400.176,50000.000,54.00,-1329.765,-694.765,50000.000,41.00,0
14851,-298.824,-4474.882,50000.000,39.00,-1367.118,-1860.176,50000.000,66.00,0
14901,-44.824,-2726.764,50000.000,42.00,-649.941,-2017.059,50000.000,88.00,0
14951,889.000,-2353.235,50000.000,46.00,-209.176,-3242.235,50000.000,45.00,0
15001,1255.059,-2323.353,50000.000,47.00,-351.118,-3600.823,50000.000,54.00,0
15051,612.588,-1262.529,50000.000,22.00,141.941,-1553.882,50000.000,46.00,0
