timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
3851,-9360.646,-2405.529,50000.000,63.00,-9547.411,-3578.412,50000.000,81.00,0
3901,-9681.882,-3690.470,50000.000,76.00,-9861.176,-3526.117,50000.000,90.00,0
3951,-9487.646,-4205.941,50000.000,39.00,-9756.588,-3070.412,50000.000,45.00,0
4001,-8546.353,-3242.235,50000.000,33.00,-8710.705,-2046.941,50000.000,77.00,0
4051,-6417.235,-1262.529,50000.000,39.00,-6402.293,-3772.647,50000.000,61.00,0
4101,-3496.235,866.588,50000.000,49.00,-4639.235,-5804.646,50000.000,54.00,0
4151,-2061.882,5132.294,50000.000,78.00,-2330.823,-5102.412,50000.000,71.00,0
4201,-336.176,5244.353,50000.000,87.00,-724.647,-4191.000,50000.000,54.00,0
4251,1016.000,119.529,50000.000,50.00,209.176,-2420.470,50000.000,71.00,0
4301,1299.882,-2554.941,50000.000,48.00,508.000,-2413.000,50000.000,52.00,0
4351,1172.882,-2360.706,50000.000,37.00,-119.529,-2801.470,50000.000,50.00,0
4401,-545.353,-889.000,50000.000,50.00,-366.059,672.353,50000.000,69.00,0
4451,-1479.176,388.471,50000.000,46.00,-500.529,2891.117,50000.000,84.00,0
4501,-1187.823,328.706,50000.000,62.00,-366.059,1919.941,50000.000,72.00,0
4551,-1016.000,-2569.882,50000.000,48.00,-1538.941,-851.647,50000.000,69.00,0
4601,-1479.176,-6521.823,50000.000,48.00,-2629.647,-3989.294,50000.000,57.00,0
4651,-724.647,-7149.353,50000.000,49.00,-3062.941,-5244.353,50000.000,38.00,0
4701,-971.176,-3757.706,50000.000,46.00,-1710.765,-2502.647,50000.000,37.00,0
4751,-156.882,-485.588,50000.000,50.00,-149.412,-440.765,50000.000,63.00,0
4801,1852.706,1665.941,50000.000,36.00,2061.882,410.882,50000.000,57.00,0
4851,3974.353,4385.235,50000.000,82.00,4377.765,112.059,50000.000,71.00,0
4901,6760.882,4161.117,50000.000,55.00,6051.176,-1949.823,50000.000,61.00,0
4951,7836.646,1202.765,50000.000,82.00,7126.941,-1180.353,50000.000,65.00,0
5001,9353.176,-3443.941,50000.000,43.00,7761.940,-194.235,50000.000,73.00,0
5051,10570.882,-2584.823,50000.000,88.00,9241.117,620.059,50000.000,18.00,0
5101,12789.646,-4362.823,50000.000,72.00,11377.705,-1905.000,50000.000,55.00,0
5151,12752.293,-9390.528,50000.000,48.00,9368.117,-5162.176,50000.000,34.00,0
5201,11952.940,-7575.176,50000.000,108.00,9285.940,-7067.176,50000.000,34.00,0
5251,12445.999,1583.765,50000.000,56.00,10540.999,-6970.059,50000.000,27.00,0
5301,14283.764,3160.059,50000.000,67.00,11900.646,-8770.470,50000.000,59.00,0
5351,14731.999,-2465.294,50000.000,51.00,11332.882,-5983.941,50000.000,43.00,0
5401,14096.999,-6125.882,50000.000,31.00,10384.117,-5737.411,50000.000,40.00,0
5451,13529.234,-4766.235,50000.000,33.00,11123.705,-4086.411,50000.000,75.00,0
5501,12221.882,-4325.470,50000.000,88.00,10817.411,-2203.823,50000.000,39.00,0
5551,10892.117,-4855.882,50000.000,38.00,9039.411,-3847.353,50000.000,34.00,0
5601,9248.588,-5289.176,50000.000,42.00,6970.059,-5797.176,50000.000,66.00,0
5651,7888.940,-4728.882,50000.000,46.00,5864.411,-5080.000,50000.000,46.00,0
5701,6506.882,-4228.353,50000.000,26.00,4377.765,-4751.294,50000.000,26.00,0
5751,6096.000,-2256.117,50000.000,31.00,3907.117,-6081.059,50000.000,62.00,0
5801,5976.470,-1135.529,50000.000,49.00,4205.941,-4915.646,50000.000,73.00,0
5851,5020.235,-1277.470,50000.000,45.00,4041.588,-2532.529,50000.000,44.00,0
5901,5685.117,1770.529,50000.000,39.00,5087.470,-2689.412,50000.000,65.00,0
5951,7141.882,4616.823,50000.000,38.00,6723.529,-1890.059,50000.000,68.00,0
6001,7552.764,4811.059,50000.000,73.00,7918.823,1128.059,50000.000,23.00,0
6051,7776.882,2151.529,50000.000,59.00,7814.235,724.647,50000.000,36.00,0
6101,7470.588,-664.882,50000.000,52.00,6469.529,-1621.118,50000.000,46.00,0
6151,6364.941,-694.765,50000.000,28.00,5117.353,-1800.412,50000.000,41.00,0
6201,4639.235,-933.823,50000.000,42.00,4437.529,-1778.000,50000.000,26.00,0
6251,4325.470,-5834.529,50000.000,36.00,2091.765,-5050.117,50000.000,37.00,0
6301,4325.470,-7022.353,50000.000,57.00,1352.176,-7052.235,50000.000,74.00,0
6351,3615.764,-3227.294,50000.000,42.00,1927.412,-5072.529,50000.000,53.00,0
6401,2913.529,709.706,50000.000,50.00,2226.235,-2554.941,50000.000,65.00,0
6451,3212.353,3436.470,50000.000,71.00,3391.647,-612.588,50000.000,44.00,0
6501,4146.176,1673.412,50000.000,34.00,4168.588,291.353,50000.000,57.00,0
6551,5625.353,336.176,50000.000,32.00,4938.059,-709.706,50000.000,60.00,0
6601,8045.823,224.118,50000.000,49.00,6962.588,-2554.941,50000.000,81.00,0
6651,10600.764,455.706,50000.000,50.00,8419.353,-3653.117,50000.000,70.00,0
6701,13275.234,3817.470,50000.000,61.00,11504.705,-5102.412,50000.000,70.00,0
6751,15710.646,2510.117,50000.000,43.00,13237.882,-5378.823,50000.000,82.00,0
6801,17421.410,-679.823,50000.000,49.00,14470.528,-6170.706,50000.000,74.00,0
6851,20125.764,-1568.823,50000.000,57.00,15665.822,-8015.940,50000.000,58.00,0
6901,22665.764,-3847.353,50000.000,35.00,17130.059,-10003.117,50000.000,44.00,0
6951,26983.764,-874.059,50000.000,53.00,20387.234,-13066.058,50000.000,47.00,0
7001,29785.232,1090.706,50000.000,53.00,23861.057,-16390.469,50000.000,53.00,0
7051,29605.939,-552.823,50000.000,33.00,22852.527,-18131.117,50000.000,76.00,0
7101,29142.764,-1501.588,50000.000,43.00,22478.998,-16270.940,50000.000,45.00,0
7151,27671.057,1090.706,50000.000,46.00,21843.998,-13723.470,50000.000,42.00,0
7201,28791.645,1389.529,50000.000,68.00,22986.998,-15187.705,50000.000,75.00,0
7251,29292.174,-104.588,50000.000,46.00,22210.057,-14522.822,50000.000,90.00,0
7301,27573.939,156.882,50000.000,49.00,21388.293,-10854.764,50000.000,79.00,0
7351,25639.057,-702.235,50000.000,51.00,20006.234,-9375.588,50000.000,83.00,0
7401,25825.822,-754.529,50000.000,57.00,18781.057,-11048.999,50000.000,53.00,0
7451,25960.293,209.176,50000.000,57.00,18818.410,-12543.117,50000.000,71.00,0
7501,25526.998,-889.000,50000.000,71.00,18908.057,-16562.293,50000.000,57.00,0
7551,24832.234,-4004.235,50000.000,53.00,17877.117,-14477.999,50000.000,53.00,0
7601,22546.234,-6731.000,50000.000,40.00,16300.822,-12363.822,50000.000,32.00,0
7651,22859.998,-3780.117,50000.000,36.00,15665.822,-14268.822,50000.000,61.00,0
7701,24062.764,866.588,50000.000,38.00,17794.939,-17832.293,50000.000,76.00,0
7751,23524.881,-14.941,50000.000,38.00,17563.352,-13745.882,50000.000,73.00,0
7801,22583.586,-530.412,50000.000,81.00,17174.881,-10234.705,50000.000,76.00,0
7851,21627.352,-4295.588,50000.000,56.00,16704.234,-10563.411,50000.000,35.00,0
7901,20536.646,-6185.646,50000.000,43.00,13977.470,-14365.940,50000.000,55.00,0
7951,21896.293,-2547.470,50000.000,75.00,14612.470,-18437.410,50000.000,56.00,0
8001,21575.057,-5184.588,50000.000,36.00,14201.587,-15927.293,50000.000,49.00,0
8051,19259.176,-8546.353,50000.000,58.00,13910.234,-12864.353,50000.000,54.00,0
8101,19326.410,-8217.646,50000.000,49.00,13222.940,-14373.411,50000.000,58.00,0
8151,18863.234,-5827.059,50000.000,72.00,11818.470,-15874.999,50000.000,85.00,0
8201,17428.881,-7201.646,50000.000,38.00,11004.176,-15531.352,50000.000,61.00,0
8251,16846.176,-10533.528,50000.000,42.00,10690.411,-13813.117,50000.000,32.00,0
8301,15904.881,-10518.588,50000.000,39.00,10742.705,-14231.470,50000.000,27.00,0
8351,15815.234,-9383.059,50000.000,53.00,9891.059,-17765.059,50000.000,47.00,1
8401,15882.470,-8972.176,50000.000,47.00,9330.764,-18452.352,50000.000,72.00,1
8451,15449.176,-8359.588,50000.000,43.00,9719.234,-14201.587,50000.000,76.00,0
8501,15919.822,-7313.706,50000.000,37.00,10660.528,-12431.058,50000.000,43.00,0
8551,14956.116,-5722.470,50000.000,48.00,10526.059,-13118.353,50000.000,37.00,0
8601,13730.940,-4699.000,50000.000,60.00,9173.882,-13372.352,50000.000,83.00,0
8651,10802.470,-1471.706,50000.000,47.00,8120.529,-6439.646,50000.000,67.00,0
8701,6880.411,1374.588,50000.000,57.00,6895.353,918.882,50000.000,71.00,0
8751,3092.823,-1621.118,50000.000,51.00,3541.059,1912.470,50000.000,41.00,0
8801,67.235,-6125.882,50000.000,32.00,-978.647,-545.353,50000.000,74.00,0
8851,-2368.176,-7507.940,50000.000,53.00,-3399.117,-1942.353,50000.000,39.00,0
8901,-2465.294,-5909.235,50000.000,42.00,-3675.529,-4855.882,50000.000,82.00,0
8951,-1456.765,-6357.470,50000.000,52.00,-3227.294,-7612.529,50000.000,74.00,0
9001,-971.176,-5939.117,50000.000,43.00,-3473.823,-8800.353,50000.000,62.00,0
9051,-1165.412,-2502.647,50000.000,61.00,-2659.529,-7276.353,50000.000,70.00,0
9101,-1434.353,-4146.176,50000.000,32.00,-2995.706,-7926.293,50000.000,74.00,0
9151,-1763.059,-7732.058,50000.000,44.00,-3615.764,-7657.353,50000.000,76.00,0
9201,-2099.235,-9158.940,50000.000,41.00,-4205.941,-7052.235,50000.000,51.00,0
9251,-2652.059,-8322.234,50000.000,25.00,-4340.412,-5296.646,50000.000,42.00,0
9301,-2637.117,-3391.647,50000.000,42.00,-3496.235,-2726.764,50000.000,72.00,0
9351,-2457.823,-874.059,50000.000,56.00,-2039.470,-2577.353,50000.000,80.00,0
9401,-1546.412,-5274.235,50000.000,33.00,-2779.059,-4586.941,50000.000,43.00,0
9451,-1815.353,-7530.353,50000.000,37.00,-3436.470,-3600.823,50000.000,66.00,0
9501,-2674.470,-6760.882,50000.000,51.00,-3234.764,-2696.882,50000.000,51.00,0
9551,-2181.412,-5729.941,50000.000,44.00,-3204.882,-1703.294,50000.000,46.00,0
9601,-2659.529,-5102.412,50000.000,39.00,-2457.823,-1008.529,50000.000,74.00,0
9651,-1875.118,-6880.411,50000.000,40.00,-3309.470,-3414.059,50000.000,48.00,0
9701,-1755.588,-5774.764,50000.000,34.00,-3204.882,-4706.470,50000.000,53.00,0
9751,-1852.706,-3563.470,50000.000,48.00,-2383.117,-3675.529,50000.000,47.00,0
9801,-1934.882,-4848.412,50000.000,22.00,-2562.412,-2442.882,50000.000,53.00,0
9851,-2286.000,-5057.588,50000.000,43.00,-3160.059,-1001.059,50000.000,48.00,0
9901,-2644.588,-3227.294,50000.000,30.00,-2540.000,179.294,50000.000,81.00,0
9951,-2547.470,-2442.882,50000.000,40.00,-2472.765,254.000,50000.000,61.00,0
10001,-2502.647,-2263.588,50000.000,33.00,-2607.235,0.000,50000.000,69.00,0
10051,-2554.941,-2465.294,50000.000,47.00,-2569.882,-485.588,50000.000,75.00,0
10101,-2487.706,-2405.529,50000.000,40.00,-2801.470,-522.941,50000.000,47.00,0
10151,-2465.294,-1501.588,50000.000,61.00,-2368.176,82.176,50000.000,72.00,0
10201,-2659.529,-1187.823,50000.000,43.00,-2293.470,769.471,50000.000,68.00,0
10251,-2704.353,-1359.647,50000.000,47.00,-2435.412,470.647,50000.000,86.00,0
10301,-2114.176,-1621.118,50000.000,43.00,-2144.059,-127.000,50000.000,43.00,0
10351,-2159.000,-1292.412,50000.000,44.00,-2114.176,171.824,50000.000,76.00,0
10401,-1949.823,-635.000,50000.000,49.00,-1740.647,381.000,50000.000,66.00,0
10451,-1800.412,-37.353,50000.000,45.00,-1441.823,597.647,50000.000,83.00,0
10501,-1703.294,-500.529,50000.000,44.00,-1374.588,881.529,50000.000,79.00,0
10551,-1740.647,-874.059,50000.000,45.00,-1673.412,963.706,50000.000,81.00,0
10601,-1942.353,-141.941,50000.000,37.00,-1299.882,1389.529,50000.000,65.00,0
10651,-1897.529,-926.353,50000.000,44.00,-1538.941,1023.471,50000.000,49.00,0
10701,-1411.941,-1068.294,50000.000,51.00,-1598.706,156.882,50000.000,88.00,0
10751,-1180.353,194.235,50000.000,40.00,-948.765,112.059,50000.000,62.00,0
10801,-1135.529,141.941,50000.000,43.00,-933.823,7.471,50000.000,80.00,0
10851,-889.000,-22.412,50000.000,56.00,-918.882,-127.000,50000.000,75.00,0
10901,-918.882,-612.588,50000.000,48.00,-844.176,-97.118,50000.000,71.00,0
10951,-941.294,-784.412,50000.000,47.00,-971.176,104.588,50000.000,72.00,0
11001,-1001.059,-806.823,50000.000,38.00,-896.471,-224.118,50000.000,88.00,0
11051,-560.294,-1509.059,50000.000,29.00,-1060.823,-1016.000,50000.000,85.00,0
11101,-478.118,-1217.706,50000.000,49.00,-754.529,-739.588,50000.000,55.00,0
11151,-575.235,-470.647,50000.000,52.00,-448.235,89.647,50000.000,66.00,0
11201,-433.294,-395.941,50000.000,54.00,-351.118,313.765,50000.000,69.00,0
11251,-351.118,-358.588,50000.000,58.00,-164.353,664.882,50000.000,72.00,0
11301,-313.765,-1120.588,50000.000,46.00,-358.588,156.882,50000.000,56.00,0
11351,112.059,-478.118,50000.000,43.00,-171.824,-59.765,50000.000,69.00,0
11401,97.118,216.647,50000.000,49.00,268.941,-67.235,50000.000,76.00,0
11451,82.176,-37.353,50000.000,49.00,-7.471,-179.294,50000.000,64.00,0
11501,-37.353,52.294,50000.000,59.00,-37.353,-52.294,50000.000,67.00,0
11551,-246.529,-328.706,50000.000,43.00,-149.412,0.000,50000.000,57.00,0
11601,-254.000,-403.412,50000.000,46.00,-373.529,89.647,50000.000,58.00,0
11651,-403.412,-291.353,50000.000,37.00,-179.294,209.176,50000.000,70.00,0
11701,-440.765,-709.706,50000.000,42.00,-575.235,-7.471,50000.000,75.00,0
11751,-231.588,-336.176,50000.000,42.00,-298.824,-224.118,50000.000,58.00,0
11801,-164.353,-156.882,50000.000,44.00,-119.529,-306.294,50000.000,75.00,0
11851,-37.353,-530.412,50000.000,48.00,-268.941,-582.706,50000.000,77.00,0
11901,171.824,-224.118,50000.000,46.00,-29.882,-829.235,50000.000,79.00,0
11951,171.824,-276.412,50000.000,42.00,-22.412,-986.118,50000.000,67.00,0
12001,500.529,-97.118,50000.000,45.00,119.529,-89.647,50000.000,70.00,0
12051,351.118,1292.412,50000.000,45.00,829.235,986.118,50000.000,67.00,0
12101,440.765,1292.412,50000.000,43.00,791.882,1262.529,50000.000,71.00,0
12151,22.412,1561.353,50000.000,39.00,567.765,2293.470,50000.000,70.00,0
12201,-239.059,3824.941,50000.000,40.00,1150.470,4504.764,50000.000,49.00,0
12251,-590.176,7014.882,50000.000,39.00,1934.882,6305.176,50000.000,61.00,0
12301,-104.588,7918.823,50000.000,31.00,2046.941,5752.353,50000.000,55.00,0
12351,687.294,6432.176,50000.000,35.00,2420.470,5378.823,50000.000,58.00,0
12401,1389.529,6066.117,50000.000,53.00,2696.882,4766.235,50000.000,55.00,0
12451,2032.000,5199.529,50000.000,46.00,3085.353,3331.882,50000.000,45.00,0
12501,2435.412,2779.059,50000.000,56.00,2921.000,2517.588,50000.000,77.00,0
12551,4108.823,903.941,50000.000,43.00,3892.176,89.647,50000.000,41.00,0
12601,6335.059,455.706,50000.000,35.00,5543.176,-1180.353,50000.000,77.00,0
12651,10130.117,-1367.118,50000.000,43.00,8262.470,-4474.882,50000.000,40.00,0
12701,12610.353,-2906.059,50000.000,50.00,9681.882,-5849.470,50000.000,51.00,0
12751,14687.176,-3414.059,50000.000,46.00,11601.822,-5842.000,50000.000,49.00,0
12801,16061.764,-1329.765,50000.000,35.00,12416.117,-3869.764,50000.000,37.00,0
12851,12408.646,5169.646,50000.000,37.00,13305.117,2024.529,50000.000,74.00,0
12901,10413.999,6320.117,50000.000,53.00,11698.940,5408.706,50000.000,65.00,0
12951,9524.999,1658.470,50000.000,37.00,9749.117,6432.176,50000.000,87.00,0
13001,8120.529,-2203.823,50000.000,38.00,8538.882,5991.411,50000.000,83.00,0
13051,7440.706,-4557.059,50000.000,39.00,7029.823,3406.588,50000.000,64.00,0
13101,8232.588,-3339.353,50000.000,43.00,6902.823,635.000,50000.000,76.00,0
13151,8389.470,2681.941,50000.000,49.00,7433.235,-1322.294,50000.000,79.00,0
13201,7455.646,6058.646,50000.000,37.00,7776.882,-224.118,50000.000,83.00,0
13251,6185.646,1665.941,50000.000,37.00,5901.764,343.647,50000.000,56.00,0
13301,5595.470,1157.941,50000.000,55.00,4631.764,-1979.706,50000.000,76.00,0
13351,4370.294,4751.294,50000.000,46.00,3907.117,-2913.529,50000.000,71.00,0
13401,2965.823,3675.529,50000.000,33.00,2629.647,-2823.882,50000.000,55.00,0
13451,2241.176,-74.706,50000.000,50.00,1299.882,-3922.059,50000.000,67.00,0
13501,2749.176,-2413.000,50000.000,29.00,1270.000,-5102.412,50000.000,51.00,0
13551,4407.647,-4385.235,50000.000,44.00,2256.117,-6820.646,50000.000,66.00,0
13601,5939.117,-6394.823,50000.000,34.00,3107.764,-6574.117,50000.000,66.00,0
13651,6648.823,-7194.176,50000.000,29.00,4168.588,-5221.941,50000.000,69.00,0
13701,7388.411,-7844.117,50000.000,29.00,4295.588,-6581.588,50000.000,70.00,0
13751,8411.882,-5341.470,50000.000,40.00,5042.646,-8561.294,50000.000,46.00,0
13801,8561.294,-5109.882,50000.000,35.00,5827.059,-6574.117,50000.000,58.00,0
13851,8479.117,-4982.882,50000.000,55.00,5909.235,-3421.529,50000.000,66.00,0
13901,7104.529,-2271.059,50000.000,54.00,6618.941,-1718.235,50000.000,65.00,0
13951,7291.293,-3974.353,50000.000,66.00,4325.470,-6521.823,50000.000,74.00,0
14001,7246.470,-6036.235,50000.000,60.00,4034.117,-9061.823,50000.000,76.00,0
14051,8068.235,-5334.000,50000.000,42.00,4445.000,-9943.353,50000.000,87.00,0
14101,8314.764,-4168.588,50000.000,51.00,5065.059,-9569.823,50000.000,84.00,0
14151,8262.470,-4878.294,50000.000,55.00,5692.588,-5475.941,50000.000,42.00,0
14201,7478.058,-6297.706,50000.000,87.00,5199.529,-6342.529,50000.000,61.00,0
14251,8576.234,-7627.470,50000.000,71.00,4706.470,-9233.646,50000.000,74.00,0
14301,7590.117,-6305.176,50000.000,42.00,3929.529,-8479.117,50000.000,62.00,0
14351,6088.529,-3145.117,50000.000,98.00,3847.353,-5998.882,50000.000,43.00,0
14401,4415.117,-4205.941,50000.000,41.00,2764.117,-3399.117,50000.000,43.00,0
14451,1845.235,-3951.941,50000.000,48.00,1008.529,-1441.823,50000.000,39.00,0
14501,-283.882,-2689.412,50000.000,72.00,-485.588,22.412,50000.000,41.00,0
14551,-3242.235,-2054.412,50000.000,48.00,-2711.823,657.412,50000.000,69.00,0
14601,-2592.294,-1912.470,50000.000,63.00,-3204.882,-2315.882,50000.000,70.00,0
14651,-530.412,-1837.765,50000.000,71.00,-1673.412,-5057.588,50000.000,70.00,0
14701,1075.765,-2046.941,50000.000,47.00,-642.471,-5221.941,50000.000,50.00,0
14751,2233.706,3018.117,50000.000,36.00,1613.647,-3294.529,50000.000,83.00,0
14801,4273.176,6252.882,50000.000,69.00,4011.706,-3742.764,50000.000,72.00,0
14851,5602.941,1897.529,50000.000,59.00,3712.882,-5954.059,50000.000,83.00,0
14901,5685.117,-3496.235,50000.000,54.00,2928.470,-7380.941,50000.000,44.00,0
14951,5162.176,-6693.646,50000.000,61.00,2599.765,-6163.235,50000.000,50.00,0
15001,3175.000,-7373.470,50000.000,44.00,1897.529,-2256.117,50000.000,39.00,0
15051,1367.118,-6745.941,50000.000,53.00,373.529,-1150.470,50000.000,76.00,0
15101,52.294,-5602.941,50000.000,55.00,-754.529,-2241.176,50000.000,73.00,0
15151,-351.118,-6312.646,50000.000,53.00,-1807.882,-4542.117,50000.000,63.00,0
15201,-694.765,-6820.646,50000.000,54.00,-2248.647,-5229.412,50000.000,46.00,0
15251,-1673.412,-7440.706,50000.000,23.00,-2838.823,-3212.353,50000.000,80.00,0
15301,-3122.706,-5759.823,50000.000,51.00,-3496.235,-821.765,50000.000,69.00,0
15351,-4654.176,-4459.941,50000.000,45.00,-4452.470,560.294,50000.000,55.00,0
