timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,22.412,-22.412,50153.000,40.00,7.471,-52.294,50153.000,40.00,0
51,8038.353,-5939.117,50000.000,59.00,3458.882,-16734.117,50000.000,70.00,0
101,7784.353,-7246.470,50000.000,55.00,3331.882,-16076.705,50000.000,59.00,0
151,7470.588,-10286.999,50000.000,47.00,2980.764,-15269.881,50000.000,55.00,0
201,7440.706,-9397.999,50000.000,42.00,2913.529,-15008.411,50000.000,66.00,0
251,6716.059,-4071.470,50000.000,49.00,3130.176,-13297.646,50000.000,55.00,0
301,6133.353,-2958.353,50000.000,41.00,3107.764,-11713.882,50000.000,78.00,0
351,5042.646,-7343.588,50000.000,47.00,2226.235,-9808.882,50000.000,46.00,0
401,4093.882,-9853.705,50000.000,37.00,776.941,-9674.411,50000.000,81.00,0
451,3302.000,-9256.059,50000.000,46.00,-29.882,-9808.882,50000.000,52.00,0
501,2958.353,-8232.588,50000.000,43.00,-1016.000,-10548.470,50000.000,54.00,0
551,2569.882,-9270.999,50000.000,53.00,-1382.059,-10294.470,50000.000,60.00,0
601,1606.176,-9084.234,50000.000,45.00,-1090.706,-6753.411,50000.000,61.00,0
651,672.353,-5319.059,50000.000,32.00,-724.647,-4474.882,50000.000,61.00,0
701,0.000,-4654.176,50000.000,41.00,-1845.235,-6790.764,50000.000,57.00,0
751,747.059,-3189.941,50000.000,38.00,-2338.294,-9547.411,50000.000,51.00,0
801,739.588,-1912.470,50000.000,39.00,-1352.176,-10212.293,50000.000,49.00,0
851,1314.823,-6656.293,50000.000,43.00,-1972.235,-9584.764,50000.000,62.00,0
901,597.647,-10070.353,50000.000,41.00,-2420.470,-10839.823,50000.000,49.00,0
951,1128.059,-10660.528,50000.000,24.00,-3533.588,-14037.234,50000.000,53.00,0
1001,709.706,-6118.411,50000.000,58.00,-3055.470,-14522.822,50000.000,62.00,0
1051,425.823,-4527.176,50000.000,50.00,-2577.353,-11579.411,50000.000,28.00,0
1101,-261.471,-7149.353,50000.000,27.00,-2584.823,-8053.293,50000.000,27.00,0
1151,948.765,-7126.941,50000.000,31.00,-2278.529,-8008.470,50000.000,63.00,0
1201,1792.941,-2106.706,50000.000,50.00,171.824,-6805.706,50000.000,39.00,0
1251,2652.059,4026.647,50000.000,58.00,1800.412,-5393.764,50000.000,39.00,0
1301,3421.529,4310.529,50000.000,89.00,2510.117,-7433.235,50000.000,36.00,0
1351,3922.059,-2756.647,50000.000,61.00,1113.118,-10264.588,50000.000,58.00,0
1401,3324.412,-6133.353,50000.000,49.00,209.176,-10578.353,50000.000,52.00,0
1451,4049.059,-4295.588,50000.000,41.00,1718.235,-8979.646,50000.000,57.00,0
