1,1,1,0,0,0,0
49999,49999,1,0,0,0,0
99999,99999,1,0,0,0,0
149999,149999,1,0,0,0,0
199998,199998,1,0,0,0,0
249998,249998,1,0,0,0,0
300000,300000,1,0,0,0,0
349998,349998,1,0,0,0,0
400000,400000,1,0,0,0,0
449998,449998,1,0,0,0,0
499999,499999,1,0,0,0,0
549998,549998,1,0,0,0,0
599999,599999,1,0,0,0,0
649999,650000,1,0,0,0,0
699998,699998,1,0,0,0,0
750000,750000,1,0,0,0,0
799997,799998,1,0,0,0,0
849997,849998,1,0,0,0,0
899998,899999,1,0,0,0,0
949998,949998,1,0,0,0,0
999998,999998,1,0,0,0,0
1049998,1049999,1,0,0,0,0
1099998,1099998,1,0,0,0,0
1149999,1149999,1,0,0,0,0
1199999,1199999,1,0,0,0,0
1249999,1249999,1,0,0,0,0
1299998,1299999,1,0,0,0,0
1349998,1349998,1,0,0,0,0
1399998,1399998,1,0,0,0,0
1449999,1449999,1,0,0,0,0
1499998,1499998,1,0,0,0,0
1550000,1550000,1,0,0,0,0
1599999,1599999,1,0,0,0,0
1649998,1649998,1,0,0,0,0
1699999,1699999,1,0,0,0,0
1749999,1749999,1,0,0,0,0
1799999,1799999,1,0,0,0,0
1849999,1849999,1,0,0,0,0
1899999,1899999,1,0,0,0,0
1949998,1949998,1,0,0,0,0
1999998,1999998,1,0,1,0,1
2049998,2049999,1,0,1,0,1
2099998,2099998,1,0,1,0,1
2149998,2149998,1,0,1,0,1
2199999,2199999,1,0,1,0,1
2249998,2249999,1,0,1,0,1
2300000,2300000,1,0,1,0,1
2350014,2350015,1,0,1,0,1
2399999,2400000,1,0,0,0,0
2449998,2449998,1,0,0,0,0
2499997,2499998,1,0,0,0,0
2549999,2550000,1,0,0,0,0
2599999,2599999,1,0,0,0,0
2649997,2649997,1,0,0,0,0
2699999,2699999,1,0,0,0,0
2749999,2750000,1,0,0,0,0
2799998,2799998,1,0,0,0,0
2849998,2849999,1,0,0,0,0
2899998,2899999,1,0,0,0,0
2949998,2949998,1,0,0,0,0
2999999,3000000,1,0,0,0,0
3049999,3050000,1,0,0,0,0
3099999,3100000,1,0,0,0,0
3150000,3150000,1,0,0,0,0
3199998,3199999,1,0,0,0,0
3249998,3249998,1,0,0,0,0
3299997,3299997,1,0,0,0,0
3349997,3349997,1,0,0,0,0
3399997,3399997,1,0,0,0,0
3449997,3449998,1,0,0,0,0
3499999,3500000,1,0,0,0,0
3549998,3549998,1,0,0,0,0
3600000,3600000,1,0,0,0,0
3649999,3649999,1,0,0,0,0
3699997,3699997,1,0,0,0,0
3749997,3749998,1,0,0,0,0
3799998,3799998,1,0,0,0,0
3849998,3849998,1,0,0,0,0
3899997,3899997,1,0,0,0,0
3949999,3949999,1,0,0,0,0
3999999,4000000,1,0,0,1,1
4049999,4049999,1,0,0,1,1
4099997,4099998,1,0,0,1,1
4149997,4149997,1,0,0,1,1
4199999,4199999,1,0,0,1,1
4249997,4249998,1,0,0,1,1
4299998,4299999,1,0,0,1,1
4349999,4349999,1,0,0,1,1
4399998,4399998,1,0,0,0,0
4449999,4449999,1,0,0,0,0
4499999,4499999,1,0,0,0,0
4549998,4549999,1,0,0,0,0
4599998,4599998,1,0,0,0,0
4649998,4649999,1,0,0,0,0
4699998,4699998,1,0,0,0,0
4749998,4749998,1,0,0,0,0
4799999,4799999,1,0,0,0,0
4849998,4849999,1,0,0,0,0
4899998,4899998,1,0,0,0,0
4949997,4949998,1,0,0,0,0
4999999,5000000,1,0,0,0,0
5049999,5050000,1,0,0,0,0
5099999,5100000,1,0,0,0,0
5149998,5149998,1,0,0,0,0
5199999,5199999,1,0,0,0,0
5249999,5250000,1,0,0,0,0
5299999,5300000,1,0,0,0,0
5349997,5349998,1,0,0,0,0
5399999,5400000,1,0,0,0,0
5449999,5450000,1,0,0,0,0
5499999,5499999,1,0,0,0,0
5549998,5549998,1,0,0,0,0
5599997,5599998,1,0,0,0,0
5649997,5649997,1,0,0,0,0
5699998,5699999,1,0,0,0,0
5749997,5749997,1,0,0,0,0
5799997,5799997,1,0,0,0,0
5849997,5849998,1,0,0,0,0
5899997,5899997,1,0,0,0,0
5949998,5949998,1,0,0,0,0
5999998,5999998,1,0,0,0,0
6049998,6049998,1,0,0,0,0
6099998,6099998,1,0,0,0,0
6149998,6149998,1,0,0,0,0
6199999,6199999,1,0,0,0,0
6249997,6249997,1,0,0,0,0
6299999,6299999,1,0,0,0,0
6349999,6350000,1,0,0,0,0
6399999,6399999,1,0,0,0,0
6449999,6449999,1,0,0,0,0
6499998,6499998,1,0,0,0,0
6549999,6549999,1,0,0,0,0
6599999,6599999,1,0,0,0,0
6649999,6650000,1,0,0,0,0
6699999,6699999,1,0,0,0,0
6749997,6749997,1,0,0,0,0
6799998,6799998,1,0,0,0,0
6849997,6849997,1,0,0,0,0
6899998,6899998,1,0,0,0,0
6949998,6949998,1,0,0,0,0
6999997,6999997,1,0,0,0,0
7050000,7050000,1,0,0,0,0
7099998,7099998,1,0,0,0,0
7149998,7149998,1,0,0,0,0
7199999,7199999,1,0,0,0,0
7249998,7249998,1,0,0,0,0
7299997,7299997,1,0,0,0,0
