timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,0.000,0.000,50153.000,88.00,-7.471,-37.353,50153.000,36.00,0
51,-1449.294,-6342.529,50000.000,46.00,-4235.823,-12699.999,50000.000,74.00,0
101,-186.765,-8344.646,50000.000,27.00,-4086.411,-12729.882,50000.000,53.00,0
151,-642.471,-11071.411,50000.000,44.00,-4011.706,-11078.882,50000.000,23.00,0
201,-537.882,-10712.823,50000.000,30.00,-4325.470,-11594.353,50000.000,43.00,0
251,-1075.765,-7007.411,50000.000,37.00,-4534.647,-11915.588,50000.000,28.00,0
301,-1703.294,-5139.764,50000.000,37.00,-4467.412,-11975.353,50000.000,27.00,0
351,-1120.588,-8015.940,50000.000,23.00,-4527.176,-11542.058,50000.000,28.00,0
401,-978.647,-12221.882,50000.000,20.00,-4848.412,-11631.705,50000.000,22.00,0
451,-874.059,-12707.470,50000.000,26.00,-5266.764,-12483.353,50000.000,35.00,0
501,-1583.765,-8045.823,50000.000,32.00,-4930.588,-12281.646,50000.000,49.00,0
551,-2427.941,-5304.117,50000.000,43.00,-4086.411,-9158.940,50000.000,63.00,0
601,-2696.882,-7493.000,50000.000,63.00,-4243.294,-7993.529,50001.000,43.00,0
651,-3025.588,-11355.293,50000.000,53.00,-5050.117,-7433.235,49999.000,79.00,0
701,-2868.706,-12655.176,50000.000,48.00,-5662.706,-8845.176,50000.000,60.00,0
751,-3376.706,-10264.588,50000.000,44.00,-5774.764,-9719.234,50000.000,76.00,0
801,-3518.647,-7388.411,50000.000,48.00,-5132.294,-8718.176,50000.000,68.00,0
851,-2808.941,-7971.117,50000.000,49.00,-5072.529,-8942.294,50000.000,56.00,0
901,-2032.000,-7709.646,50000.000,48.00,-3966.882,-8374.529,50000.000,58.00,0
951,-1441.823,-7732.058,50000.000,39.00,-3951.941,-10092.764,50000.000,69.00,0
1001,-1060.823,-6096.000,50000.000,47.00,-4452.470,-11527.117,50000.000,84.00,0
1051,-1651.000,-2413.000,50000.000,78.00,-3959.411,-11400.117,50000.000,68.00,0
1101,-1531.470,-3526.117,50000.000,65.00,-4161.117,-11347.823,50000.000,80.00,0
1151,-1531.470,-6768.353,50000.000,65.00,-3705.412,-9427.882,50000.000,76.00,0
1201,-821.765,-7903.882,50000.000,53.00,-3660.588,-9980.705,50000.000,52.00,0
1251,-485.588,-3585.882,50000.000,54.00,-2584.823,-8284.882,50000.000,78.00,0
1301,717.176,1621.118,50000.000,71.00,-642.471,-6633.882,50001.000,80.00,0
1351,1942.353,2166.470,50000.000,63.00,844.176,-6178.176,49999.000,64.00,0
1401,3189.941,-933.823,50000.000,96.00,1621.118,-6275.293,50000.000,75.00,0
1451,3526.117,-5580.529,50000.000,88.00,1068.294,-8434.294,50000.000,62.00,0
1501,3429.000,-8023.411,50000.000,37.00,-530.412,-10675.470,50000.000,53.00,0
1551,3429.000,-5214.470,50000.000,59.00,-433.294,-11377.705,50000.000,54.00,0
