timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]
18650490,0.000,0.000,50000.000,0.000,0.000,50000.000
18700490,0.000,0.000,50000.000,0.000,0.000,50000.000
18750490,0.000,0.000,50000.000,0.000,0.000,50000.000
18800490,0.000,0.000,50000.000,0.000,0.000,50000.000
18850490,0.000,0.000,50000.000,0.000,0.000,50000.000
18900490,0.000,0.000,50000.000,0.000,0.000,50000.000
18950490,0.000,0.000,50000.000,0.000,0.000,50000.000
19000490,0.000,0.000,50000.000,0.000,0.000,50000.000
19050490,0.000,0.000,50000.000,0.000,0.000,50000.000
19100490,0.000,0.000,50000.000,0.000,0.000,50000.000
19150490,0.000,0.000,50000.000,0.000,0.000,50000.000
19200490,0.000,0.000,50000.000,0.000,0.000,50000.000
19250490,0.000,0.000,50000.000,0.000,0.000,50000.000
19300490,0.000,0.000,50000.000,0.000,0.000,50000.000
19350490,0.000,0.000,50000.000,0.000,0.000,50000.000
19400490,0.000,0.000,50000.000,0.000,0.000,50000.000
19450490,0.000,0.000,50000.000,0.000,0.000,50000.000
19500490,0.000,0.000,50000.000,0.000,0.000,50000.000
19550490,0.000,0.000,50000.000,0.000,0.000,50000.000
19600490,0.000,0.000,50000.000,0.000,0.000,50000.000
19650490,0.000,0.000,50000.000,0.000,0.000,50000.000
19700490,0.000,0.000,50000.000,0.000,0.000,50000.000
19750490,0.000,0.000,50000.000,0.000,0.000,50000.000
19800490,0.000,0.000,50000.000,0.000,0.000,50000.000
19850490,0.000,0.000,50000.000,0.000,0.000,50000.000
19900490,0.000,0.000,50000.000,0.000,0.000,50000.000
19950490,0.000,0.000,50000.000,0.000,0.000,50000.000
20000490,0.000,0.000,50000.000,0.000,0.000,50000.000
20050490,0.000,0.000,50000.000,0.000,0.000,50000.000
20100490,0.000,0.000,50000.000,0.000,0.000,50000.000
20150490,0.000,0.000,50000.000,0.000,0.000,50000.000
20200490,0.000,0.000,50001.000,0.000,0.000,50001.000
20250523,0.000,0.000,49999.000,0.000,0.000,50001.000
20300529,0.000,0.000,50000.000,0.000,0.000,50000.000
20350492,0.000,0.000,50000.000,0.000,0.000,50000.000
20400492,0.000,0.000,50000.000,0.000,0.000,50000.000
20450492,0.000,0.000,50000.000,0.000,0.000,50000.000
20500492,0.000,0.000,50000.000,0.000,0.000,50000.000
20550492,0.000,0.000,50000.000,0.000,0.000,50000.000
20600492,0.000,0.000,50000.000,0.000,0.000,50000.000
20650492,0.000,0.000,50000.000,0.000,0.000,50000.000
20700492,0.000,0.000,50000.000,0.000,0.000,50000.000
20750492,0.000,0.000,50000.000,0.000,0.000,50000.000
20800492,0.000,0.000,50000.000,0.000,0.000,50000.000
20850492,0.000,0.000,50000.000,0.000,0.000,50000.000
20900492,0.000,0.000,50000.000,0.000,0.000,50000.000
20950492,0.000,0.000,50000.000,0.000,0.000,50000.000
21000492,0.000,0.000,50000.000,0.000,0.000,50000.000
21050492,0.000,0.000,50000.000,0.000,0.000,50000.000
21100492,0.000,0.000,50000.000,0.000,0.000,49998.000
21150517,0.000,0.000,50000.000,0.000,0.000,50000.000
21200492,0.000,0.000,50000.000,0.000,0.000,50000.000
21250492,0.000,0.000,50000.000,0.000,0.000,50000.000
21300492,0.000,0.000,50000.000,0.000,0.000,50000.000
21350492,0.000,0.000,50000.000,0.000,0.000,50000.000
