timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]
11250758,-298.824,149.412,50000.000,-388.471,-52.294,50000.000
11300756,-291.353,-7.471,50000.000,-254.000,-52.294,50000.000
11350736,-216.647,-112.059,50000.000,-171.824,-22.412,50000.000
11400757,-156.882,-74.706,50000.000,-186.765,7.471,50000.000
11450732,-156.882,29.882,50000.000,-209.176,-37.353,50000.000
11500756,-134.471,141.941,50000.000,-224.118,14.941,50000.000
11550756,-112.059,59.765,50000.000,-201.706,-44.824,50000.000
11600743,-127.000,-104.588,50000.000,-37.353,-67.235,50000.000
11650756,-52.294,-127.000,50000.000,-14.941,0.000,50000.000
11700690,-22.412,-14.941,50000.000,-59.765,-7.471,50000.000
11750725,-89.647,89.647,50000.000,-74.706,-44.824,50000.000
11800742,-22.412,156.882,50000.000,-112.059,0.000,50000.000
11850689,0.000,7.471,50000.000,-22.412,0.000,50000.000
11900596,0.000,-201.706,50000.000,119.529,-44.824,50000.000
11950685,97.118,-127.000,50000.000,82.176,22.412,49998.000
12000767,44.824,14.941,50000.000,44.824,14.941,50000.000
12050740,37.353,156.882,50000.000,22.412,22.412,50000.000
12100740,97.118,112.059,50000.000,22.412,-7.471,50000.000
12150719,67.235,-89.647,50000.000,171.824,-52.294,50000.000
12200750,156.882,-171.824,50000.000,239.059,37.353,50000.000
12250752,156.882,-52.294,50000.000,134.471,37.353,50000.000
12300750,89.647,112.059,50000.000,89.647,22.412,50000.000
12350742,119.529,141.941,50000.000,52.294,22.412,50000.000
12400752,127.000,-7.471,50000.000,156.882,7.471,50000.000
12450713,119.529,-201.706,50000.000,283.882,-37.353,50000.000
12500754,164.353,-82.176,50001.000,186.765,89.647,50000.000
12550768,141.941,112.059,49999.000,37.353,59.765,50000.000
12600766,29.882,59.765,50000.000,52.294,-119.529,50000.000
12650749,22.412,-29.882,50000.000,141.941,-97.118,50000.000
12700746,127.000,-97.118,50000.000,119.529,52.294,50000.000
12750752,44.824,-29.882,50000.000,82.176,29.882,50000.000
12800742,14.941,22.412,50000.000,-7.471,-37.353,50000.000
12850721,0.000,82.176,50000.000,-59.765,-37.353,50000.000
12900679,-22.412,-29.882,50000.000,-7.471,-22.412,50000.000
12950723,-22.412,-97.118,50000.000,0.000,-14.941,50000.000
13000681,-59.765,7.471,50000.000,-59.765,7.471,50000.000
13050701,-52.294,97.118,50000.000,-134.471,0.000,50000.000
13100682,-97.118,14.941,50000.000,-74.706,-52.294,50000.000
13150742,-59.765,-82.176,50000.000,-14.941,0.000,50000.000
13200684,-22.412,-67.235,50001.000,-22.412,14.941,50000.000
13250759,-74.706,7.471,49999.000,-82.176,-37.353,50000.000
13300743,-89.647,119.529,50000.000,-104.588,14.941,50000.000
13350758,-14.941,82.176,50000.000,-104.588,29.882,50000.000
13400751,-67.235,-82.176,50000.000,0.000,-29.882,50000.000
13450687,-22.412,-97.118,50000.000,14.941,-7.471,50000.000
13500722,0.000,-14.941,50000.000,-7.471,7.471,50000.000
13550643,-29.882,29.882,50000.000,-14.941,-44.824,50000.000
13600746,0.000,119.529,50000.000,-37.353,29.882,50000.000
13650686,22.412,22.412,50000.000,-22.412,0.000,50000.000
13700673,0.000,-112.059,50000.000,74.706,-37.353,50000.000
13750678,59.765,-89.647,50000.000,59.765,7.471,50000.000
13800719,52.294,44.824,50000.000,37.353,82.176,50000.000
13850739,179.294,500.529,50000.000,37.353,1464.235,50000.000
13900760,724.647,754.529,50000.000,-171.824,3585.882,50000.000
13950773,37.353,500.529,50000.000,-567.765,1352.176,50000.000
14000758,-1404.470,-254.000,50000.000,-769.471,-2196.353,50000.000
14050776,-1105.647,-14.941,50000.000,-1187.823,-1643.529,50000.000
14100786,-679.823,186.765,50000.000,-1135.529,418.353,50000.000
14150770,-702.235,-470.647,50000.000,-762.000,-104.588,50000.000
14200769,-1240.118,-776.941,50000.000,-724.647,-1038.412,50000.000
14250781,-702.235,-37.353,50000.000,-1023.471,545.353,50000.000
14300758,-336.176,313.765,50000.000,-1172.882,1516.529,50000.000
14350783,-799.353,246.529,50000.000,-1113.118,605.118,50000.000
14400761,-1307.353,164.353,50000.000,-1329.765,-687.294,50000.000
14450778,-1247.588,231.588,50000.000,-1344.706,-814.294,50000.000
14500784,-866.588,37.353,50000.000,-1120.588,-283.882,50000.000
14550768,-739.588,-388.471,50000.000,-717.176,-657.412,50000.000
14600771,-859.118,-836.706,50000.000,-530.412,-1090.706,50000.000
14650761,-425.823,-373.529,50000.000,-463.176,-224.118,50000.000
14700774,-104.588,268.941,50000.000,-694.765,440.765,50000.000
14750760,-463.176,119.529,50000.000,-433.294,-283.882,50000.000
14800772,-440.765,-141.941,50000.000,-254.000,-679.823,50000.000
14850771,-104.588,-44.824,50000.000,-231.588,-149.412,50000.000
14900761,-67.235,-7.471,50000.000,-52.294,82.176,50000.000
14950729,7.471,-67.235,50000.000,7.471,-14.941,50000.000
15000706,29.882,-52.294,50000.000,89.647,-149.412,50000.000
15050750,52.294,-37.353,50000.000,209.176,-127.000,50000.000
15100751,239.059,-29.882,50000.000,239.059,-22.412,50000.000
15150745,283.882,-29.882,50000.000,321.235,0.000,50000.000
15200694,291.353,7.471,50000.000,381.000,0.000,50000.000
15250664,268.941,67.235,50000.000,358.588,14.941,50000.000
15300755,313.765,-44.824,50000.000,493.059,-59.765,50000.000
15350740,448.235,-171.824,50000.000,605.118,7.471,50000.000
15400734,575.235,-74.706,50000.000,552.823,127.000,50000.000
15450756,493.059,-59.765,50000.000,605.118,14.941,50000.000
15500739,463.176,0.000,50000.000,605.118,-14.941,50000.000
15550690,530.412,149.412,50000.000,530.412,89.647,50000.000
15600748,470.647,112.059,50000.000,545.353,-22.412,50000.000
15650749,440.765,-59.765,50000.000,702.235,-97.118,50000.000
15700746,470.647,-127.000,50000.000,702.235,74.706,50000.000
15750751,612.588,-37.353,50000.000,649.941,74.706,50000.000
15800751,493.059,82.176,50000.000,620.059,0.000,50000.000
15850674,590.176,164.353,50000.000,515.471,37.353,50000.000
15900749,508.000,14.941,50001.000,590.176,-14.941,50000.000
15950766,485.588,-127.000,49999.000,672.353,-29.882,50000.000
16000780,590.176,-112.059,50000.000,620.059,119.529,50000.000
16050755,508.000,-97.118,50001.000,627.529,29.882,50000.000
16100765,448.235,74.706,49999.000,493.059,0.000,50000.000
16150698,433.294,141.941,50000.000,403.412,37.353,50000.000
16200752,403.412,0.000,50000.000,478.118,-44.824,50000.000
16250682,321.235,-134.471,50000.000,522.941,-7.471,50000.000
16300739,351.118,-74.706,50000.000,493.059,89.647,50000.000
16350739,313.765,-44.824,50000.000,395.941,0.000,50000.000
16400682,97.118,7.471,50000.000,276.412,7.471,50000.000
16450701,149.412,74.706,50000.000,216.647,0.000,50000.000
16500684,209.176,-59.765,50000.000,298.824,-22.412,50000.000
16550747,254.000,-156.882,50001.000,313.765,14.941,50000.000
16600773,216.647,-74.706,49999.000,209.176,37.353,50000.000
16650769,104.588,74.706,50000.000,112.059,22.412,50000.000
16700740,97.118,149.412,50000.000,14.941,-22.412,50000.000
16750742,37.353,-7.471,50000.000,67.235,-67.235,50000.000
16800724,67.235,-149.412,50000.000,112.059,0.000,50000.000
16850687,52.294,-104.588,50000.000,37.353,29.882,50000.000
16900747,-37.353,29.882,50000.000,-7.471,0.000,50000.000
16950662,-67.235,171.824,50000.000,-141.941,52.294,50000.000
17000756,-37.353,97.118,50001.000,-179.294,22.412,50000.000
17050760,-112.059,-112.059,49999.000,-37.353,-67.235,50000.000
17100771,-97.118,-209.176,50000.000,-29.882,-37.353,50000.000
17150749,-59.765,-22.412,50000.000,-127.000,74.706,50000.000
17200741,-156.882,179.294,50001.000,-231.588,14.941,50000.000
17250781,-194.235,141.941,49999.000,-246.529,-119.529,50000.000
17300789,-171.824,-29.882,50000.000,-134.471,-82.176,50000.000
17350754,-127.000,-156.882,50000.000,-97.118,-14.941,50000.000
17400757,-52.294,-44.824,50000.000,-156.882,22.412,50000.000
17450750,-82.176,74.706,50000.000,-283.882,37.353,50000.000
17500745,-186.765,171.824,50000.000,-328.706,-14.941,50000.000
17550755,-156.882,104.588,50000.000,-186.765,522.941,50000.000
17600767,388.471,717.176,50000.000,-261.471,3847.353,50000.000
17650761,582.706,948.765,50000.000,-881.529,3966.882,50000.000
17700767,-1113.118,112.059,50000.000,-1001.059,-657.412,50000.000
17750768,-1688.353,-425.823,50000.000,-1090.706,-2181.412,50000.000
17800780,-1105.647,425.823,50000.000,-1516.529,201.706,50000.000
17850773,-762.000,784.412,50000.000,-1695.823,1247.588,50000.000
17900781,-1404.470,-67.235,50000.000,-1367.118,-261.471,50000.000
17950772,-1680.882,-739.588,50000.000,-1270.000,-1890.059,50000.000
18000784,-1591.235,-612.588,50000.000,-1150.470,-1628.588,50000.000
18050792,-933.823,-134.471,50000.000,-1075.765,-246.529,50000.000
18100769,-717.176,-44.824,50000.000,-993.588,14.941,50000.000
18150758,-941.294,-395.941,50001.000,-612.588,-388.471,50000.000
18200784,-620.059,-381.000,49999.000,-582.706,-351.118,50000.000
18250779,-493.059,-134.471,50000.000,-500.529,-59.765,50000.000
18300745,-381.000,-44.824,50000.000,-403.412,-52.294,50000.000
18350749,-343.647,-29.882,50000.000,-351.118,-276.412,50000.000
18400762,-224.118,-104.588,50000.000,-149.412,-149.412,50000.000
18450768,-52.294,-104.588,50000.000,-59.765,0.000,50000.000
18500688,0.000,-104.588,50000.000,22.412,-52.294,50000.000
18550685,37.353,-37.353,50000.000,127.000,-82.176,50000.000
18600745,149.412,7.471,50000.000,134.471,-44.824,50000.000
18650726,224.118,-52.294,50001.000,321.235,-29.882,50000.000
18700772,328.706,-119.529,49999.000,433.294,-14.941,50000.000
18750781,425.823,-59.765,50000.000,463.176,37.353,50000.000
18800751,448.235,-22.412,50000.000,552.823,14.941,50000.000
18850755,425.823,67.235,50000.000,530.412,52.294,50000.000
18900750,537.882,89.647,50000.000,552.823,-7.471,50000.000
18950737,537.882,-59.765,50000.000,709.706,-44.824,50000.000
19000746,635.000,-186.765,50000.000,762.000,29.882,50000.000
19050754,702.235,-89.647,50000.000,754.529,89.647,50000.000
19100756,567.765,-14.941,50000.000,747.059,-44.824,50000.000
19150749,597.647,119.529,50000.000,672.353,29.882,50000.000
19200759,672.353,149.412,50000.000,635.000,52.294,50000.000
19250753,582.706,-44.824,50000.000,769.471,-67.235,50000.000
19300746,687.294,-171.824,50000.000,806.823,59.765,50000.000
19350755,679.823,-82.176,50000.000,747.059,127.000,50000.000
19400756,515.471,-37.353,50000.000,702.235,-7.471,50000.000
19450729,500.529,119.529,50000.000,597.647,44.824,50000.000
19500754,597.647,164.353,50000.000,545.353,29.882,50000.000
19550756,448.235,-44.824,50000.000,657.412,-97.118,50000.000
19600750,463.176,-186.765,50000.000,702.235,7.471,50000.000
