timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]waterPin
34350431,,,50000.000,,,50000.000,0
34400431,,,50000.000,,,50000.000,0
34450431,,,50000.000,,,50000.000,0
34500431,,,50000.000,,,50000.000,0
34550431,,,50000.000,,,50000.000,0
34600431,,,50000.000,,,50000.000,0
34650431,,,50000.000,,,50000.000,0
34700431,,,50000.000,,,50000.000,0
34750431,,,50000.000,,,50000.000,0
34800431,,,50000.000,,,50000.000,0
34850431,,,50000.000,,,50000.000,0
34900431,,,50000.000,,,50000.000,0
34950431,,,50000.000,,,50000.000,0
35000431,,,50000.000,,,50000.000,0
35050431,,,50000.000,,,50000.000,0
35100431,,,50000.000,,,50000.000,0
35150431,,,50000.000,,,50000.000,0
35200431,,,50000.000,,,50000.000,0
35250431,,,50000.000,,,50000.000,0
35300431,,,50000.000,,,50000.000,0
35350431,,,50000.000,,,50000.000,0
35400431,,,50000.000,,,50000.000,0
35450431,,,50000.000,,,50000.000,0
35500431,,,50000.000,,,50000.000,0
35550431,,,50000.000,,,50000.000,0
35600431,,,50000.000,,,50000.000,0
35650431,,,50000.000,,,50000.000,0
35700431,,,50000.000,,,50000.000,0
35750431,,,50000.000,,,50000.000,0
35800431,,,50000.000,,,50000.000,0
35850431,,,50000.000,,,50000.000,0
35900431,,,50000.000,,,50000.000,0
35950431,,,50000.000,,,50000.000,0
36000431,,,50000.000,,,50000.000,0
36050431,,,50000.000,,,50000.000,0
36100431,,,50000.000,,,50000.000,0
36150431,,,50000.000,,,50000.000,0
36200431,,,50000.000,,,50000.000,0
36250431,,,50000.000,,,50000.000,0
36300431,,,50000.000,,,50000.000,0
36350431,,,50000.000,,,50000.000,0
36400431,,,50000.000,,,50000.000,0
36450431,,,50000.000,,,50000.000,0
36500431,,,50000.000,,,50000.000,0
36550431,,,50000.000,,,50000.000,0
36600431,,,50000.000,,,50000.000,0
36650431,,,50000.000,,,50000.000,0
36700431,,,50000.000,,,50000.000,0
36750431,,,50000.000,,,50000.000,0
36800431,,,50000.000,,,50000.000,0
36850431,,,50000.000,,,50000.000,0
36900431,,,50000.000,,,50000.000,0
36950431,,,50000.000,,,50000.000,0
37000431,,,50000.000,,,50000.000,0
37050431,,,50000.000,,,50000.000,0
37100431,,,50000.000,,,50000.000,0
37150431,,,50000.000,,,50000.000,0
37200431,,,50000.000,,,50000.000,0
37250431,,,50000.000,,,50000.000,0
37300431,,,50000.000,,,50000.000,0
37350431,,,50000.000,,,50000.000,0
37400431,,,50000.000,,,50000.000,0
37450431,,,50000.000,,,50000.000,0
37500431,,,50000.000,,,50000.000,0
37550431,,,50000.000,,,50000.000,0
37600431,,,50000.000,,,50000.000,0
37650431,,,50000.000,,,50000.000,0
37700431,,,50000.000,,,50000.000,0
37750431,,,50000.000,,,50000.000,0
37800431,,,50000.000,,,50000.000,0
37850431,,,50000.000,,,50000.000,0
37900431,,,50000.000,,,50000.000,0
37950431,,,50000.000,,,50000.000,0
38000431,,,50000.000,,,50000.000,0
38050431,,,50000.000,,,50000.000,0
38100431,,,50000.000,,,50000.000,0
38150431,,,50000.000,,,50000.000,0
38200431,,,50000.000,,,50000.000,0
38250431,,,50000.000,,,50000.000,0
38300431,,,50000.000,,,50000.000,0
38350431,,,50000.000,,,50000.000,0
38400431,,,50000.000,,,50000.000,0
38450431,,,50000.000,,,50000.000,0
38500431,,,50000.000,,,50000.000,0
38550431,,,50000.000,,,50000.000,0
38600431,,,50000.000,,,50000.000,0
38650431,,,50000.000,,,50000.000,0
38700431,,,50000.000,,,50000.000,0
38750431,,,50000.000,,,50000.000,0
38800431,,,50000.000,,,50000.000,0
38850431,,,50000.000,,,50000.000,0
38900431,,,50000.000,,,50000.000,0
38950431,,,50000.000,,,50000.000,0
39000431,,,50000.000,,,50000.000,0
39050431,,,50000.000,,,50000.000,0
39100431,,,50000.000,,,50000.000,0
39150431,,,50000.000,,,50000.000,0
39200431,,,50000.000,,,50000.000,0
39250431,,,50000.000,,,50000.000,0
39300431,,,50000.000,,,50000.000,0
39350431,,,50000.000,,,50000.000,0
39400431,,,50000.000,,,50000.000,0
39450431,,,50000.000,,,50000.000,0
39500431,,,50000.000,,,50000.000,0
39550431,,,50000.000,,,50000.000,0
39600431,,,50000.000,,,50000.000,0
39650431,,,50000.000,,,50000.000,0
39700431,,,50000.000,,,50000.000,0
39750431,,,50000.000,,,50000.000,0
39800431,,,50000.000,,,50000.000,0
39850431,,,50000.000,,,50000.000,0
39900431,,,50000.000,,,50000.000,0
39950431,,,50000.000,,,50000.000,0
40000431,,,50000.000,,,50000.000,0
40050431,,,50000.000,,,50000.000,0
40100431,,,50000.000,,,50000.000,0
40150431,,,50000.000,,,50000.000,0
40200431,,,50000.000,,,50000.000,0
40250431,,,50000.000,,,50000.000,0
40300431,,,50000.000,,,50000.000,0
40350431,,,50000.000,,,50000.000,0
40400431,,,50000.000,,,50000.000,0
40450431,,,50000.000,,,50000.000,0
40500431,,,50000.000,,,50000.000,0
40550431,,,50000.000,,,50000.000,0
40600431,,,50000.000,,,50000.000,0
40650431,,,50000.000,,,50000.000,0
40700431,,,50000.000,,,50000.000,0
40750431,,,50000.000,,,50000.000,0
40800431,,,50000.000,,,50000.000,0
40850431,,,50000.000,,,50000.000,0
40900431,,,50000.000,,,50000.000,0
40950431,,,50000.000,,,50000.000,0
41000431,,,50000.000,,,50000.000,0
41050431,,,50000.000,,,50000.000,0
41100431,,,50000.000,,,50000.000,0
41150431,,,50000.000,,,50000.000,0
41200431,,,50000.000,,,50000.000,0
41250431,,,50000.000,,,50000.000,0
41300431,,,50000.000,,,50000.000,0
41350431,,,50000.000,,,50000.000,0
41400431,,,50000.000,,,50000.000,0
41450431,,,50000.000,,,50000.000,0
41500431,,,50000.000,,,50000.000,0
41550431,,,50000.000,,,50000.000,0
41600431,,,50000.000,,,50000.000,0
41650431,,,50000.000,,,50000.000,0
41700431,,,50000.000,,,50000.000,0
41750431,,,50000.000,,,50000.000,0
41800431,,,50000.000,,,50000.000,0
41850431,,,50000.000,,,50000.000,0
41900431,,,50000.000,,,50000.000,0
41950431,,,50000.000,,,50000.000,0
42000431,,,50000.000,,,50000.000,0
42050431,,,50000.000,,,50000.000,0
42100431,,,50000.000,,,50000.000,0
42150431,,,50000.000,,,50000.000,0
42200431,,,50000.000,,,50000.000,0
42250431,,,50000.000,,,50000.000,0
42300431,,,50000.000,,,50000.000,0
42350431,,,50000.000,,,50000.000,0
42400431,,,50000.000,,,50000.000,0
42450431,,,50000.000,,,50000.000,0
42500431,,,50000.000,,,50000.000,0
42550431,,,50000.000,,,50000.000,0
42600431,,,50000.000,,,50000.000,0
42650431,,,50000.000,,,50000.000,0
42700431,,,50000.000,,,50000.000,0
42750431,,,50000.000,,,50000.000,0
42800431,,,50000.000,,,50000.000,0
42850431,,,50000.000,,,50000.000,0
42900431,,,50000.000,,,50000.000,0
42950431,,,50000.000,,,50000.000,0
43000431,,,50000.000,,,50000.000,0
43050431,,,50000.000,,,50000.000,0
43100431,,,50000.000,,,50000.000,0
43150431,,,50000.000,,,50000.000,0
43200431,,,50000.000,,,50000.000,0
43250431,,,50000.000,,,50000.000,0
43300431,,,50000.000,,,50000.000,0
43350431,,,50000.000,,,50000.000,0
43400431,,,50000.000,,,50000.000,0
43450431,,,50000.000,,,50000.000,0
43500431,,,50000.000,,,50000.000,0
43550431,,,50000.000,,,50000.000,0
43600431,,,50000.000,,,50000.000,0
43650431,,,50000.000,,,50000.000,0
43700431,,,50000.000,,,50000.000,0
43750431,,,50000.000,,,50000.000,0
43800431,,,50000.000,,,50000.000,0
43850431,,,50000.000,,,50000.000,0
43900431,,,50000.000,,,50000.000,0
43950431,,,50000.000,,,50000.000,0
44000431,,,50000.000,,,50000.000,0
44050431,,,50000.000,,,50000.000,0
44100431,,,50000.000,,,50000.000,0
44150431,,,50000.000,,,50000.000,0
44200431,,,50000.000,,,50000.000,0
44250431,,,50000.000,,,50000.000,0
44300431,,,50000.000,,,50000.000,0
44350431,,,50000.000,,,50000.000,0
44400431,,,50000.000,,,50000.000,0
44450431,,,50000.000,,,50000.000,0
44500431,,,50000.000,,,50000.000,0
44550431,,,50000.000,,,50000.000,0
44600431,,,50000.000,,,50000.000,0
44650431,,,50000.000,,,50000.000,0
44700431,,,50000.000,,,50000.000,0
44750431,,,50000.000,,,50000.000,0
44800431,,,50000.000,,,50000.000,0
44850431,,,50000.000,,,50000.000,0
44900431,,,50000.000,,,50000.000,0
44950431,,,50000.000,,,50000.000,0
45000431,,,50000.000,,,50000.000,0
45050431,,,50000.000,,,50000.000,0
45100431,,,50000.000,,,50000.000,0
45150431,,,50000.000,,,50000.000,0
45200431,,,50000.000,,,50000.000,0
45250431,,,50000.000,,,50000.000,0
45300431,,,50000.000,,,50000.000,0
45350431,,,50000.000,,,50000.000,0
45400431,,,50000.000,,,50000.000,0
45450431,,,50000.000,,,50000.000,0
45500431,,,50000.000,,,50000.000,0
45550431,,,50000.000,,,50000.000,0
45600431,,,50000.000,,,50000.000,0
45650431,,,50000.000,,,50000.000,0
45700431,,,50000.000,,,50000.000,0
45750431,,,50000.000,,,50000.000,0
45800431,,,50000.000,,,50000.000,0
45850431,,,50000.000,,,50000.000,0
45900431,,,50000.000,,,50000.000,0
45950431,,,50000.000,,,50000.000,0
46000431,,,50000.000,,,50000.000,0
46050431,,,50000.000,,,50000.000,0
46100431,,,50000.000,,,50000.000,0
46150431,,,50000.000,,,50000.000,0
46200431,,,50000.000,,,50000.000,0
46250431,,,50000.000,,,50000.000,0
46300431,,,50000.000,,,50000.000,0
46350431,,,50000.000,,,50000.000,0
46400431,,,50000.000,,,50000.000,0
46450431,,,50000.000,,,50000.000,0
46500431,,,50000.000,,,50000.000,0
46550431,,,50000.000,,,50000.000,0
46600431,,,50000.000,,,50000.000,0
46650431,,,50000.000,,,50000.000,0
46700431,,,50000.000,,,50000.000,0
46750431,,,50000.000,,,50000.000,0
46800431,,,50000.000,,,50000.000,0
46850431,,,50000.000,,,50000.000,0
46900431,,,50000.000,,,50000.000,0
46950431,,,50000.000,,,50000.000,0
47000431,,,50000.000,,,50000.000,0
47050431,,,50000.000,,,50000.000,0
47100431,,,50000.000,,,50000.000,0
47150431,,,50000.000,,,50000.000,0
47200431,,,50000.000,,,50000.000,0
47250431,,,50000.000,,,50000.000,0
47300431,,,50000.000,,,50000.000,0
47350431,,,50000.000,,,50000.000,0
47400431,,,50000.000,,,50000.000,0
47450431,,,50000.000,,,50000.000,0
47500431,,,50000.000,,,50000.000,0
47550431,,,50000.000,,,50000.000,0
47600431,,,50000.000,,,50000.000,0
47650431,,,50000.000,,,50000.000,0
47700431,,,50000.000,,,50000.000,0
47750431,,,50000.000,,,50000.000,0
47800431,,,50000.000,,,50000.000,0
47850431,,,50000.000,,,50000.000,0
47900431,,,50000.000,,,50000.000,0
47950431,,,50000.000,,,50000.000,0
48000431,,,50000.000,,,50000.000,0
48050431,,,50000.000,,,50000.000,0
48100431,,,50000.000,,,50000.000,0
48150431,,,50000.000,,,50000.000,0
48200431,,,50000.000,,,50000.000,0
48250431,,,50000.000,,,50000.000,0
48300431,,,50000.000,,,50000.000,0
48350431,,,50000.000,,,50000.000,0
48400431,,,50000.000,,,50000.000,0
48450431,,,50000.000,,,50000.000,0
48500431,,,50000.000,,,50000.000,0
48550431,,,50000.000,,,50000.000,0
48600431,,,50000.000,,,50000.000,0
48650431,,,50000.000,,,50000.000,0
48700431,,,50000.000,,,50000.000,0
48750431,,,50000.000,,,50000.000,0
48800431,,,50000.000,,,50000.000,0
48850431,,,50000.000,,,50000.000,0
48900431,,,50000.000,,,50000.000,0
48950431,,,50000.000,,,50000.000,0
49000431,,,50000.000,,,50000.000,0
49050431,,,50000.000,,,50000.000,0
49100431,,,50000.000,,,50000.000,0
49150431,,,50000.000,,,50000.000,0
49200431,,,50000.000,,,50000.000,0
49250431,,,50000.000,,,50000.000,0
49300431,,,50000.000,,,50000.000,0
49350431,,,50000.000,,,50000.000,0
49400431,,,50000.000,,,50000.000,0
49450431,,,50000.000,,,50000.000,0
49500431,,,50000.000,,,50000.000,0
49550431,,,50000.000,,,50000.000,0
49600431,,,50000.000,,,50000.000,0
49650431,,,50000.000,,,50000.000,0
49700431,,,50000.000,,,50000.000,0
49750431,,,50000.000,,,50000.000,0
49800431,,,50000.000,,,50000.000,0
49850431,,,50000.000,,,50000.000,0
49900431,,,50000.000,,,50000.000,0
49950431,,,50000.000,,,50000.000,0
50000431,,,50000.000,,,50000.000,0
50050431,,,50000.000,,,50000.000,0
50100431,,,50000.000,,,50000.000,0
50150431,,,50000.000,,,50000.000,0
50200431,,,50000.000,,,50000.000,0
50250431,,,50000.000,,,50000.000,0
50300431,,,50000.000,,,50000.000,0
50350431,,,50000.000,,,50000.000,0
50400431,,,50000.000,,,50000.000,0
50450431,,,50000.000,,,50000.000,0
50500431,,,50000.000,,,50000.000,0
50550431,,,50000.000,,,50000.000,0
50600431,,,50000.000,,,50000.000,0
50650431,,,50000.000,,,50000.000,0
50700431,,,50000.000,,,50000.000,0
50750431,,,50000.000,,,50000.000,0
50800431,,,50000.000,,,50000.000,0
50850431,,,50000.000,,,50000.000,0
50900431,,,50000.000,,,50000.000,0
50950431,,,50000.000,,,50000.000,0
51000431,,,50000.000,,,50000.000,0
51050431,,,50000.000,,,50000.000,0
51100431,,,50000.000,,,50000.000,0
51150431,,,50000.000,,,50000.000,0
51200431,,,50000.000,,,50000.000,0
51250431,,,50000.000,,,50000.000,0
51300431,,,50000.000,,,50000.000,0
51350431,,,50000.000,,,50000.000,0
51400431,,,50000.000,,,50000.000,0
51450431,,,50000.000,,,50000.000,0
51500431,,,50000.000,,,50000.000,0
51550431,,,50000.000,,,50000.000,0
51600431,,,50000.000,,,50000.000,0
51650431,,,50000.000,,,50000.000,0
51700431,,,50000.000,,,50000.000,0
51750431,,,50000.000,,,50000.000,0
51800431,,,50000.000,,,50000.000,0
51850431,,,50000.000,,,50000.000,0
51900431,,,50000.000,,,50000.000,0
51950431,,,50000.000,,,50000.000,0
52000431,,,50000.000,,,50000.000,0
52050431,,,50000.000,,,50000.000,0
52100431,,,50000.000,,,50000.000,0
52150431,,,50000.000,,,50000.000,0
52200431,,,50000.000,,,50000.000,0
52250431,,,50000.000,,,50000.000,0
52300431,,,50000.000,,,50000.000,0
52350431,,,50000.000,,,50000.000,0
52400431,,,50000.000,,,50000.000,0
52450431,,,50000.000,,,50000.000,0
52500431,,,50000.000,,,50000.000,0
52550431,,,50000.000,,,50000.000,0
52600431,,,50000.000,,,50000.000,0
52650431,,,50000.000,,,50000.000,0
52700431,,,50000.000,,,50000.000,0
52750431,,,50000.000,,,50000.000,0
52800431,,,50000.000,,,50000.000,0
52850431,,,50000.000,,,50000.000,0
52900431,,,50000.000,,,50000.000,0
52950431,,,50000.000,,,50000.000,0
53000431,,,50000.000,,,50000.000,0
53050431,,,50000.000,,,50000.000,0
53100431,,,50000.000,,,50000.000,0
53150431,,,50000.000,,,50000.000,0
53200431,,,50000.000,,,50000.000,0
53250431,,,50000.000,,,50000.000,0
53300431,,,50000.000,,,50000.000,0
53350431,,,50000.000,,,50000.000,0
53400431,,,50000.000,,,50000.000,0
53450431,,,50000.000,,,50000.000,0
53500431,,,50000.000,,,50000.000,0
53550431,,,50000.000,,,50000.000,0
53600431,,,50000.000,,,50000.000,0
53650431,,,50000.000,,,50000.000,0
53700431,,,50000.000,,,50000.000,0
53750431,,,50000.000,,,50000.000,0
53800431,,,50000.000,,,50000.000,0
53850431,,,50000.000,,,50000.000,0
53900431,,,50000.000,,,50000.000,0
53950431,,,50000.000,,,50000.000,0
54000431,,,50000.000,,,50000.000,0
54050431,,,50000.000,,,50000.000,0
54100431,,,50000.000,,,50000.000,0
54150431,,,50000.000,,,50000.000,0
54200431,,,50000.000,,,50000.000,0
54250431,,,50000.000,,,50000.000,0
54300431,,,50000.000,,,50000.000,0
54350431,,,50000.000,,,50000.000,0
54400431,,,50000.000,,,50000.000,0
54450431,,,50000.000,,,50000.000,0
54500431,,,50000.000,,,50000.000,0
54550431,,,50000.000,,,50000.000,0
54600431,,,50000.000,,,50000.000,0
54650431,,,50000.000,,,50000.000,0
54700431,,,50000.000,,,50000.000,0
54750431,,,50000.000,,,50000.000,0
54800431,,,50000.000,,,50000.000,0
54850431,,,50000.000,,,50000.000,0
54900431,,,50000.000,,,50000.000,0
54950431,,,50000.000,,,50000.000,0
55000431,,,50000.000,,,50000.000,0
55050431,,,50000.000,,,50000.000,0
55100431,,,50000.000,,,50000.000,0
55150431,,,50000.000,,,50000.000,0
55200431,,,50000.000,,,50000.000,0
55250431,,,50000.000,,,50000.000,0
55300431,,,50000.000,,,50000.000,0
55350431,,,50000.000,,,50000.000,0
55400431,,,50000.000,,,50000.000,0
55450431,,,50000.000,,,50000.000,0
55500431,,,50000.000,,,50000.000,0
55550431,,,50000.000,,,50000.000,0
55600431,,,50000.000,,,50000.000,0
55650431,,,50000.000,,,50000.000,0
55700431,,,50000.000,,,50000.000,0
55750431,,,50000.000,,,50000.000,0
55800431,,,50000.000,,,50000.000,0
55850431,,,50000.000,,,50000.000,0
55900431,,,50000.000,,,50000.000,0
55950431,,,50000.000,,,50000.000,0
56000431,,,50000.000,,,50000.000,0
56050431,,,50000.000,,,50000.000,0
56100431,,,50000.000,,,50000.000,0
56150431,,,50000.000,,,50000.000,0
56200431,,,50000.000,,,50000.000,0
56250431,,,50000.000,,,50000.000,0
56300431,,,50000.000,,,50000.000,0
56350431,,,50000.000,,,50000.000,0
56400431,,,50000.000,,,50000.000,0
56450431,,,50000.000,,,50000.000,0
56500431,,,50000.000,,,50000.000,0
56550431,,,50000.000,,,50000.000,0
56600431,,,50000.000,,,50000.000,0
56650431,,,50000.000,,,50000.000,0
56700431,,,50000.000,,,50000.000,0
56750431,,,50000.000,,,50000.000,0
56800431,,,50000.000,,,50000.000,0
56850431,,,50000.000,,,50000.000,0
56900431,,,50000.000,,,50000.000,0
56950431,,,50000.000,,,50000.000,0
57000431,,,50000.000,,,50000.000,0
57050431,,,50000.000,,,50000.000,0
57100431,,,50000.000,,,50000.000,0
57150431,,,50000.000,,,50000.000,0
57200431,,,50000.000,,,50000.000,0
57250431,,,50000.000,,,50000.000,0
57300431,,,50000.000,,,50000.000,0
57350431,,,50000.000,,,50000.000,0
57400431,,,50000.000,,,50000.000,0
57450431,,,50000.000,,,50000.000,0
57500431,,,50000.000,,,50000.000,0
57550431,,,50000.000,,,50000.000,0
57600431,,,50000.000,,,50000.000,0
57650431,,,50000.000,,,50000.000,0
57700431,,,50000.000,,,50000.000,0
57750431,,,50000.000,,,50000.000,0
57800431,,,50000.000,,,50000.000,0
57850431,,,50000.000,,,50000.000,0
57900431,,,50000.000,,,50000.000,0
57950431,,,50000.000,,,50000.000,0
58000431,,,50000.000,,,50000.000,0
58050431,,,50000.000,,,50000.000,0
58100431,,,50000.000,,,50000.000,0
58150431,,,50000.000,,,50000.000,0
58200431,,,50000.000,,,50000.000,0
58250431,,,50000.000,,,50000.000,0
58300431,,,50000.000,,,50000.000,0
58350431,,,50000.000,,,50000.000,0
58400431,,,50000.000,,,50000.000,0
58450431,,,50000.000,,,50000.000,0
58500431,,,50000.000,,,50000.000,0
58550431,,,50000.000,,,50000.000,0
58600431,,,50000.000,,,50000.000,0
58650431,,,50000.000,,,50000.000,0
58700431,,,50000.000,,,50000.000,0
58750431,,,50000.000,,,50000.000,0
58800431,,,50000.000,,,50000.000,0
58850431,,,50000.000,,,50000.000,0
58900431,,,50000.000,,,50000.000,0
58950431,,,50000.000,,,50000.000,0
59000431,,,50000.000,,,50000.000,0
59050431,,,50000.000,,,50000.000,0
59100431,,,50000.000,,,50000.000,0
59150431,,,50000.000,,,50000.000,0
59200431,,,50000.000,,,50000.000,0
59250431,,,50000.000,,,50000.000,0
59300431,,,50000.000,,,50000.000,0
59350431,,,50000.000,,,50000.000,0
59400431,,,50000.000,,,50000.000,0
59450431,,,50000.000,,,50000.000,0
59500431,,,50000.000,,,50000.000,0
59550431,,,50000.000,,,50000.000,0
59600431,,,50000.000,,,50000.000,0
59650431,,,50000.000,,,50000.000,0
59700431,,,50000.000,,,50000.000,0
59750431,,,50000.000,,,50000.000,0
59800431,,,50000.000,,,50000.000,0
59850431,,,50000.000,,,50000.000,0
59900431,,,50000.000,,,50000.000,0
59950431,,,50000.000,,,50000.000,0
