timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,0.000,0.000,50157.000,44.00,52.294,-29.882,50153.000,76.00,0
51,20364.822,5184.588,50000.000,57.00,17092.705,-9764.059,50000.000,58.00,0
101,23801.293,1038.412,50000.000,47.00,17488.646,-10473.764,50000.000,37.00,0
151,23629.469,-1651.000,50000.000,54.00,17398.998,-9442.823,50000.000,62.00,0
201,23689.234,-141.941,50000.000,52.00,18250.646,-9764.059,50000.000,51.00,0
251,25392.527,1344.706,50000.000,36.00,19864.293,-11848.353,50000.000,46.00,0
301,25788.469,3884.706,50000.000,53.00,20850.410,-15120.470,50000.000,49.00,0
351,27013.645,2913.529,50000.000,24.00,21619.881,-15008.411,50000.000,62.00,0
401,25407.469,2525.059,50000.000,36.00,20499.293,-11990.293,50000.000,70.00,0
451,24981.645,859.118,50000.000,31.00,20432.057,-11332.882,50000.000,33.00,0
501,24391.469,-709.706,50000.000,38.00,18101.234,-12236.822,50000.000,54.00,0
551,22561.176,-366.059,50000.000,36.00,16345.646,-11863.293,50000.000,82.00,0
601,20514.234,-1113.118,50000.000,52.00,14134.352,-11691.470,50000.000,26.00,0
651,19894.176,-1837.765,50000.000,59.00,13611.411,-11340.353,50000.000,63.00,0
701,19079.881,-2607.235,50000.000,54.00,13798.176,-9995.646,50000.000,90.00,0
751,18474.764,-3839.882,50000.000,56.00,13559.117,-10780.058,50000.000,73.00,0
801,19251.705,-3294.529,50000.000,43.00,12274.176,-12782.176,50000.000,51.00,0
851,18766.117,1882.588,50000.000,52.00,12117.293,-14918.764,50000.000,63.00,0
901,18967.822,993.588,50000.000,52.00,11878.234,-14866.470,50000.000,60.00,0
951,17832.293,-2211.294,50000.000,52.00,11444.940,-13334.999,50000.000,27.00,0
1001,17742.646,-4288.117,50000.000,37.00,10832.353,-15038.293,50000.000,47.00,0
1051,16562.293,-448.235,50000.000,23.00,10257.117,-16846.176,50000.000,69.00,0
1101,15628.470,3167.529,50000.000,47.00,10361.705,-18250.646,50000.000,90.00,0
1151,16248.528,-1912.470,50000.000,31.00,10032.999,-19393.646,50000.000,66.00,0
1201,16958.234,-5707.529,50000.000,47.00,9793.940,-21156.705,50000.000,83.00,0
1251,15822.705,-2495.176,50000.000,37.00,9853.705,-16801.352,50000.000,71.00,0
1301,14283.764,-605.118,50000.000,29.00,9345.705,-15688.234,50000.000,71.00,0
1351,12251.764,-3130.176,50000.000,48.00,7268.882,-12640.234,50000.000,75.00,0
1401,10264.588,-2368.176,50000.000,56.00,6589.059,-9771.528,50000.000,75.00,0
1451,8912.411,-2084.294,50000.000,35.00,5266.764,-10839.823,50000.000,85.00,0
1501,9039.411,2667.000,50000.000,40.00,4975.412,-13222.940,50000.000,46.00,0
1551,9315.823,2338.294,50000.000,49.00,5632.823,-14903.822,50000.000,48.00,0
1601,9950.823,-4325.470,50000.000,30.00,4788.647,-15523.881,50000.000,64.00,0
1651,9838.764,-6648.823,50000.000,51.00,5304.117,-16704.234,50000.000,43.00,0
1701,9726.705,-3630.706,50000.000,35.00,4840.941,-16659.410,50000.000,57.00,0
1751,9166.411,-2263.588,50000.000,69.00,5326.529,-16838.705,50000.000,81.00,0
1801,8307.294,-7007.411,50000.000,39.00,3705.412,-15210.116,50000.000,9.00,0
1851,7022.353,-8643.470,50000.000,31.00,1867.647,-11362.764,50000.000,37.00,0
1901,6462.059,-5685.117,50000.000,38.00,1792.941,-13476.940,50000.000,33.00,0
1951,5550.646,-3346.823,50000.000,26.00,1643.529,-15098.058,50000.000,55.00,0
2001,5490.882,-4743.823,50000.000,51.00,1867.647,-13544.176,50000.000,53.00,0
2051,4796.117,-7380.941,50000.000,33.00,1546.412,-10720.293,50000.000,63.00,0
2101,4318.000,-7552.764,50000.000,32.00,948.765,-10279.528,50000.000,39.00,0
2151,2465.294,-3705.412,50000.000,39.00,74.706,-8449.234,50000.000,24.00,0
2201,1763.059,-366.059,50000.000,53.00,-14.941,-6521.823,50000.000,39.00,0
2251,1770.529,1322.294,50000.000,41.00,784.412,-5685.117,50000.000,49.00,0
2301,2360.706,194.235,50000.000,60.00,1225.176,-5632.823,50000.000,34.00,0
2351,2607.235,186.765,50000.000,59.00,1232.647,-5595.470,50000.000,44.00,0
2401,3018.117,52.294,50000.000,44.00,1830.294,-4265.706,50000.000,55.00,0
2451,3062.941,-903.941,50000.000,53.00,1845.235,-3421.529,50000.000,47.00,0
2501,3705.412,575.235,50000.000,48.00,2442.882,-3795.059,50000.000,68.00,0
2551,4258.235,2263.588,50000.000,48.00,3712.882,-1890.059,50000.000,68.00,0
2601,4116.294,1748.118,50000.000,64.00,3922.059,201.706,50000.000,59.00,0
2651,4243.294,82.176,50000.000,65.00,3869.764,-403.412,50000.000,59.00,0
