timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]
5250488,0.000,0.000,50000.000,0.000,0.000,50000.000
5300488,0.000,0.000,50000.000,0.000,0.000,50001.000
5350504,0.000,0.000,50000.000,0.000,0.000,49999.000
5400509,0.000,0.000,50000.000,0.000,0.000,50000.000
5450488,0.000,0.000,50000.000,0.000,0.000,50000.000
5500488,0.000,0.000,50000.000,0.000,0.000,50000.000
5550488,0.000,0.000,50000.000,0.000,0.000,50000.000
5600488,0.000,0.000,50000.000,0.000,0.000,50000.000
5650488,0.000,0.000,50000.000,0.000,0.000,50000.000
5700488,0.000,0.000,50000.000,0.000,0.000,50000.000
5750488,0.000,0.000,50000.000,0.000,0.000,50001.000
5800504,0.000,0.000,50000.000,0.000,0.000,49999.000
5850509,0.000,0.000,50000.000,0.000,0.000,50000.000
5900488,0.000,0.000,50000.000,0.000,0.000,50000.000
5950488,0.000,0.000,50000.000,0.000,0.000,50000.000
6000488,0.000,0.000,50000.000,0.000,0.000,50000.000
6050488,0.000,0.000,50000.000,0.000,0.000,50000.000
6100488,0.000,0.000,50000.000,0.000,0.000,50000.000
6150488,0.000,0.000,50000.000,0.000,0.000,50000.000
6200488,0.000,0.000,50000.000,0.000,0.000,50000.000
6250488,0.000,0.000,50000.000,0.000,0.000,50000.000
6300488,0.000,0.000,50000.000,0.000,0.000,50001.000
6350504,0.000,0.000,50000.000,0.000,0.000,49999.000
6400509,0.000,0.000,50000.000,0.000,0.000,50000.000
6450488,0.000,0.000,50000.000,0.000,0.000,50000.000
6500488,0.000,0.000,50000.000,0.000,0.000,50000.000
6550488,0.000,0.000,50000.000,0.000,0.000,50000.000
6600488,0.000,0.000,50000.000,0.000,0.000,50000.000
6650488,0.000,0.000,50000.000,0.000,0.000,50000.000
6700488,0.000,0.000,50000.000,0.000,0.000,50000.000
6750488,0.000,0.000,50000.000,0.000,0.000,50000.000
6800488,0.000,0.000,50000.000,0.000,0.000,50000.000
6850488,0.000,0.000,50000.000,0.000,0.000,50000.000
6900488,0.000,0.000,50000.000,0.000,0.000,50000.000
6950488,0.000,0.000,50000.000,0.000,0.000,50000.000
7000488,0.000,0.000,50000.000,0.000,0.000,50000.000
7050488,0.000,0.000,50000.000,0.000,0.000,50001.000
7100504,0.000,0.000,50000.000,0.000,0.000,49999.000
7150509,0.000,0.000,50000.000,0.000,0.000,50000.000
7200488,0.000,0.000,50000.000,0.000,0.000,50000.000
7250488,0.000,0.000,50000.000,0.000,0.000,50000.000
7300488,0.000,0.000,50000.000,0.000,0.000,50000.000
7350488,0.000,0.000,50000.000,0.000,0.000,50000.000
7400488,0.000,0.000,50000.000,0.000,0.000,50000.000
7450488,0.000,0.000,50000.000,0.000,0.000,50000.000
