2,1,1,0,0,0,0
49997,49997,1,0,0,0,0
99998,99997,1,0,0,0,0
149998,149997,1,0,0,0,0
199999,199998,1,0,0,0,0
249999,249998,1,0,0,0,0
299999,299998,1,0,0,0,0
349998,349997,1,0,0,0,0
399997,399996,1,0,0,0,0
449998,449997,1,0,0,0,0
499997,499996,1,0,0,0,0
549997,549997,1,0,0,0,0
599997,599997,1,0,0,0,0
649999,649999,1,0,0,0,0
699999,699998,1,0,0,0,0
749998,749997,1,0,0,0,0
799998,799997,1,0,0,0,0
849999,849999,1,0,0,0,0
899997,899997,1,0,0,0,0
949998,949997,1,0,0,0,0
999999,999999,1,0,0,0,0
1049999,1049998,1,0,0,0,0
1099998,1099997,1,0,0,0,0
1149999,1149998,1,0,0,0,0
1199997,1199996,1,0,0,0,0
1249998,1249998,1,0,0,0,0
1299998,1299997,1,0,0,0,0
1349999,1349998,1,0,0,0,0
1399997,1399997,1,0,0,0,0
1449998,1449998,1,0,0,0,0
1499998,1499997,1,0,0,0,0
1549999,1549999,1,0,0,0,0
1599998,1599998,1,0,0,0,0
1649999,1649999,1,0,0,0,0
1699998,1699997,1,0,0,0,0
1749998,1749998,1,0,0,0,0
1799997,1799997,1,0,0,0,0
1849999,1849998,1,0,0,0,0
1899998,1899997,1,0,0,0,0
1949999,1949998,1,0,0,0,0
1999998,1999997,1,0,1,0,1
2049998,2049997,1,0,1,0,1
2099999,2099999,1,0,1,0,1
2149998,2149997,1,0,1,0,1
2199999,2199998,1,0,1,0,1
2250000,2249999,1,0,1,0,1
2299998,2299997,1,0,1,0,1
2349998,2349998,1,0,1,0,1
2399998,2399997,1,0,1,0,1
2449999,2449998,1,0,1,0,1
2499997,2499996,1,0,1,0,1
2549998,2549997,1,0,1,0,1
2599998,2599997,1,0,1,0,1
2649998,2649998,1,0,1,0,1
2699997,2699996,1,0,1,0,1
2749998,2749998,1,0,1,0,1
2799999,2799999,1,0,0,0,0
2849999,2849998,1,0,0,0,0
2899998,2899997,1,0,0,0,0
2949997,2949997,1,0,0,0,0
2999999,2999998,1,0,0,0,0
3049999,3049998,1,0,0,0,0
3099998,3099997,1,0,0,0,0
3149998,3149997,1,0,0,0,0
3199999,3199998,1,0,0,0,0
3249998,3249997,1,0,0,0,0
3300011,3300010,1,0,0,0,0
3349997,3349996,1,0,0,0,0
3399998,3399997,1,0,0,0,0
3450000,3449999,1,0,0,0,0
3499999,3499998,1,0,0,0,0
3549997,3549996,1,0,0,0,0
3599999,3599998,1,0,0,0,0
3649998,3649997,1,0,0,0,0
3699999,3699998,1,0,0,0,0
3749997,3749997,1,0,0,0,0
3799999,3799999,1,0,0,0,0
3849998,3849997,1,0,0,0,0
3899998,3899997,1,0,0,0,0
3949999,3949998,1,0,0,0,0
3999998,3999997,1,0,0,0,0
4049998,4049997,1,0,0,0,0
4099999,4099998,1,0,0,0,0
4149998,4149998,1,0,0,0,0
4199998,4199997,1,0,0,0,0
4249998,4249997,1,0,0,0,0
4299998,4299997,1,0,0,0,0
4350000,4349999,1,0,0,0,0
4399998,4399998,1,0,0,0,0
4449997,4449997,1,0,0,0,0
4499999,4499998,1,0,0,0,0
4549998,4549997,1,0,0,0,0
4599998,4599997,1,0,0,0,0
4649999,4649999,1,0,0,0,0
4699998,4699998,1,0,0,0,0
4749999,4749999,1,0,0,0,0
4800003,4800003,1,0,0,0,0
4849999,4849999,1,0,0,0,0
4899998,4899997,1,0,0,0,0
4949999,4949999,1,0,0,0,0
4999998,4999997,1,0,0,1,1
5049999,5049999,1,0,0,1,1
5099998,5099997,1,0,0,1,1
5149999,5149999,1,0,0,1,1
5199999,5199998,1,0,0,1,1
5249998,5249997,1,0,0,1,1
5299998,5299997,1,0,0,1,1
5349999,5349999,1,0,0,1,1
5399998,5399998,1,0,0,1,1
5449999,5449999,1,0,0,1,1
5499999,5499998,1,0,0,1,1
5549998,5549997,1,0,0,1,1
5599998,5599998,1,0,0,0,0
5650000,5649999,1,0,0,0,0
5699999,5699998,1,0,0,0,0
5749998,5749997,1,0,0,0,0
5799999,5799998,1,0,0,0,0
5849999,5849998,1,0,0,0,0
5899998,5899997,1,0,0,0,0
5949997,5949996,1,0,0,0,0
5999998,5999997,1,0,0,0,0
6049998,6049997,1,0,0,0,0
6099998,6099997,1,0,0,0,0
6149999,6149998,1,0,0,0,0
6199998,6199997,1,0,0,0,0
6249997,6249996,1,0,0,0,0
6299999,6299998,1,0,0,0,0
6349998,6349997,1,0,0,0,0
6399999,6399999,1,0,0,0,0
6449998,6449998,1,0,0,0,0
6499999,6499999,1,0,0,0,0
6549998,6549998,1,0,0,0,0
6599999,6599999,1,0,0,0,0
6649998,6649998,1,0,0,0,0
6699998,6699997,1,0,0,0,0
6749998,6749997,1,0,0,0,0
6799997,6799997,1,0,0,0,0
6849999,6849998,1,0,0,0,0
6899998,6899997,1,0,0,0,0
6949999,6949998,1,0,0,0,0
6999998,6999997,1,0,0,0,0
7049999,7049998,1,0,0,0,0
7099998,7099997,1,0,0,0,0
7149999,7149998,1,0,0,0,0
7199998,7199997,1,0,0,0,0
7249999,7249998,1,0,0,0,0
7299998,7299997,1,0,0,0,0
7349998,7349997,1,0,0,0,0
7399997,7399997,1,0,0,0,0
7449997,7449996,1,0,0,0,0
7499999,7499998,1,0,0,0,0
7549998,7549997,1,0,0,0,0
7599998,7599997,1,0,0,0,0
7649997,7649997,1,0,0,0,0
7699999,7699999,1,0,0,0,0
7749998,7749998,1,0,0,0,0
7799997,7799996,1,0,0,0,0
7849999,7849998,1,0,0,0,0
7899998,7899997,1,0,0,0,0
7949997,7949997,1,0,0,0,0
7999999,7999998,1,0,0,0,0
8049998,8049997,1,0,0,0,0
8100000,8099999,1,0,0,0,0
8149998,8149998,1,0,0,0,0
8199997,8199997,1,0,0,0,0
8249999,8249998,1,0,0,0,0
8299997,8299997,1,0,0,0,0
8349998,8349998,1,0,0,0,0
8399998,8399997,1,0,0,0,0
8449997,8449997,1,0,0,0,0
8499999,8499999,1,0,0,0,0
8549999,8549998,1,0,0,0,0
8599997,8599997,1,0,0,0,0
8649999,8649998,1,0,0,0,0
8699998,8699998,1,0,0,0,0
8749998,8749997,1,0,0,0,0
8799999,8799998,1,0,0,0,0
8849998,8849997,1,0,0,0,0
8899998,8899998,1,0,0,0,0
8949999,8949998,1,0,0,0,0
8999998,8999997,1,0,0,0,0
9049999,9049998,1,0,0,0,0
9099998,9099997,1,0,0,0,0
9149998,9149997,1,0,0,0,0
9199999,9199998,1,0,0,0,0
9249999,9249998,1,0,0,0,0
9299997,9299996,1,0,0,0,0
9349999,9349998,1,0,0,0,0
9399998,9399997,1,0,0,0,0
9449998,9449997,1,0,0,0,0
9499999,9499999,1,0,0,0,0
9549998,9549998,1,0,0,0,0
9599998,9599997,1,0,0,0,0
9649999,9649998,1,0,0,0,0
9699997,9699996,1,0,0,0,0
9749999,9749999,1,0,0,0,0
9799998,9799998,1,0,0,0,0
9849998,9849997,1,0,0,0,0
9899998,9899997,1,0,0,0,0
9949997,9949997,1,0,0,0,0
10000000,10000000,1,0,0,0,0
10050000,10049999,1,0,0,0,0
10099997,10099996,1,0,0,0,0
10150000,10149999,1,0,0,0,0
10199999,10199998,1,0,0,0,0
10249997,10249997,1,0,0,0,0
10300000,10299999,1,0,0,0,0
10349999,10349998,1,0,0,0,0
10399997,10399997,1,0,0,0,0
10449997,10449997,1,0,0,0,0
