timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,0.000,0.000,50153.000,50.00,0.000,0.000,50153.000,69.00,0
51,-30001.881,-19707.410,50000.000,54.00,-29643.293,-224.118,50000.000,70.00,0
101,-30255.881,-20700.998,50000.000,36.00,-29254.822,2935.941,50000.000,43.00,0
151,-30748.939,-20312.527,50000.000,27.00,-29434.115,2861.235,50000.000,10.00,0
201,-30958.115,-18564.410,50000.000,41.00,-29351.939,-836.706,50000.000,23.00,0
251,-30965.586,-17025.469,50000.000,46.00,-29486.410,-1404.470,50000.000,23.00,0
301,-30838.586,-17623.117,50000.000,40.00,-28425.586,403.412,50000.000,10.00,0
351,-30487.469,-18175.939,50000.000,21.00,-24959.234,-896.471,50000.000,17.00,0
401,-30196.115,-18317.881,50000.000,29.00,-28903.703,-3399.117,50000.000,31.00,0
451,-30255.881,-19505.705,50000.000,47.00,-30270.822,-2562.412,50000.000,17.00,0
501,-30606.998,-21059.586,50000.000,33.00,-28799.115,-1180.353,50000.000,27.00,0
551,-30420.232,-20536.646,50000.000,64.00,-29561.115,-2921.000,50000.000,53.00,0
601,-30883.410,-20424.586,50000.000,36.00,-30188.645,-2704.353,50000.000,35.00,0
651,-30614.469,-22583.586,50000.000,50.00,-29844.998,567.765,50000.000,56.00,0
701,-30345.527,-22531.293,50000.000,44.00,-29732.939,-881.529,50000.000,84.00,0
751,-29957.057,-21978.469,50000.000,43.00,-29740.410,-3862.294,50000.000,52.00,0
801,-29224.939,-20245.293,50000.000,34.00,-29419.174,-2562.412,50000.000,80.00,0
851,-26617.703,-14776.822,50000.000,32.00,-26259.115,-560.294,50000.000,68.00,0
901,-24615.586,-9980.705,50000.000,30.00,-25788.469,-2711.823,50000.000,62.00,0
951,-23293.293,-5386.294,50000.000,37.00,-23487.527,-3309.470,50000.000,62.00,0
1001,-22912.293,-1344.706,50000.000,50.00,-21612.410,-3391.647,50000.000,65.00,0
1051,-21418.176,448.235,50000.000,44.00,-19834.410,-3720.353,50000.000,57.00,0
1101,-19602.822,933.823,50000.000,67.00,-18026.527,-5423.646,50000.000,75.00,0
1151,-17496.117,-328.706,50000.000,30.00,-16644.469,-7366.000,50000.000,65.00,0
1201,-16539.881,-463.176,50000.000,39.00,-15815.234,-8501.529,50000.000,80.00,0
1251,-16016.940,1718.235,50000.000,50.00,-15127.940,-6491.941,50000.000,54.00,0
1301,-15045.764,1651.000,50000.000,64.00,-14164.234,-5610.412,50000.000,50.00,0
1351,-11758.705,-2607.235,50000.000,35.00,-12714.940,-10436.411,50000.000,69.00,0
1401,-10159.999,-3996.764,50000.000,51.00,-11527.117,-12953.999,50000.000,65.00,0
1451,-9898.528,-3683.000,50000.000,52.00,-11019.117,-9838.764,50000.000,73.00,0
1501,-9711.764,-3750.235,50000.000,84.00,-10384.117,-8277.411,50000.000,75.00,0
1551,-8598.646,-8680.823,50000.000,62.00,-10578.353,-9465.234,50000.000,86.00,0
1601,-8703.234,-13447.058,50000.000,51.00,-11422.528,-11347.823,50000.000,93.00,0
1651,-8807.823,-12774.705,50000.000,70.00,-11243.234,-11639.176,50000.000,50.00,0
1701,-9427.882,-13805.646,50000.000,43.00,-11706.411,-11497.234,50000.000,59.00,0
1751,-9510.059,-17010.527,50000.000,40.00,-12453.470,-8770.470,50000.000,37.00,0
1801,-8904.940,-19572.939,50000.000,34.00,-12752.293,-7829.176,50000.000,40.00,0
1851,-9084.234,-19871.764,50000.000,49.00,-12602.882,-9793.940,50000.000,11.00,0
