timestamp[ms],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us],waterPin
0,0.000,0.000,50158.000,0.000,0.000,50155.000,0
51,-7.471,7.471,50000.000,0.000,7.471,50000.000,0
101,0.000,0.000,50000.000,7.471,7.471,50000.000,0
151,7.471,1434.353,50000.000,0.000,-37.353,50000.000,0
201,0.000,0.000,50000.000,-5752.353,7.471,50000.000,0
251,0.000,0.000,50000.000,0.000,0.000,50000.000,0
301,0.000,22.412,50000.000,0.000,0.000,50000.000,0
351,7.471,29.882,50000.000,0.000,22.412,50000.000,0
401,14.941,-7.471,50000.000,7.471,-29.882,50000.000,0
451,7.471,-14.941,50000.000,0.000,0.000,50000.000,0
501,7.471,0.000,50000.000,0.000,7.471,50000.000,0
551,0.000,37.353,50000.000,14.941,14.941,50000.000,0
601,14.941,29.882,50000.000,52.294,0.000,50000.000,0
651,29.882,-22.412,50000.000,29.882,-7.471,50000.000,0
701,0.000,-7.471,50000.000,0.000,0.000,50000.000,0
751,0.000,14.941,50000.000,0.000,7.471,50000.000,0
801,14.941,44.824,50000.000,29.882,7.471,50000.000,0
851,29.882,29.882,50000.000,52.294,0.000,50000.000,0
901,22.412,-29.882,50000.000,14.941,-29.882,50000.000,0
951,7.471,-22.412,50000.000,0.000,-14.941,50000.000,0
1001,7.471,29.882,50000.000,0.000,0.000,50000.000,0
1051,14.941,52.294,50000.000,37.353,0.000,50000.000,0
1101,14.941,29.882,50000.000,59.765,7.471,50000.000,0
1151,7.471,-22.412,50000.000,7.471,-7.471,50000.000,0
1201,0.000,-37.353,50000.000,0.000,0.000,50000.000,0
1251,14.941,22.412,50000.000,0.000,0.000,50000.000,0
1301,14.941,22.412,50000.000,14.941,7.471,50000.000,0
1351,7.471,0.000,50000.000,22.412,0.000,50000.000,0
1401,14.941,-44.824,50000.000,7.471,-14.941,50000.000,0
1451,0.000,-7.471,50000.000,0.000,0.000,50000.000,0
1501,7.471,7.471,50000.000,0.000,7.471,50000.000,0
1551,14.941,29.882,50000.000,22.412,0.000,50000.000,0
1601,7.471,-14.941,50000.000,22.412,-7.471,50000.000,0
1651,0.000,-37.353,50000.000,-22.412,0.000,50000.000,0
1701,-14.941,-14.941,50000.000,-37.353,-22.412,50000.000,0
1751,14.941,29.882,50000.000,0.000,0.000,50000.000,0
1801,22.412,52.294,50000.000,74.706,0.000,50000.000,0
1851,22.412,0.000,50000.000,37.353,0.000,50000.000,0
1901,22.412,-44.824,50000.000,0.000,-14.941,50000.000,0
1951,-7.471,0.000,50000.000,-14.941,0.000,50000.000,0
2001,0.000,22.412,50000.000,7.471,7.471,50000.000,0
2051,22.412,14.941,50000.000,59.765,-37.353,50000.000,0
2101,14.941,-59.765,50000.000,0.000,-37.353,50000.000,0
2151,-29.882,-44.824,50000.000,-59.765,7.471,50000.000,0
2201,-7.471,-7.471,50000.000,0.000,-7.471,50000.000,0
