timestamp[ms],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us],waterPin
0,0.000,-7.471,50153.000,0.000,0.000,50153.000,0
51,-37.353,-3421.529,50000.000,-2338.294,-8471.646,50000.000,0
101,104.588,-3795.059,50000.000,-2271.059,-8090.646,50000.000,0
151,0.000,-4235.823,50000.000,-2256.117,-7881.470,50000.000,0
201,164.353,-4430.059,50000.000,-2114.176,-7597.588,50000.000,0
251,141.941,-4766.235,50000.000,-2017.059,-7089.588,50000.000,0
301,37.353,-4967.941,50000.000,-2510.117,-7851.588,50000.000,0
351,44.824,-5057.588,50000.000,-2435.412,-7373.470,50000.000,0
401,14.941,-5341.470,50000.000,-2741.706,-7739.529,50000.000,0
451,-29.882,-5528.235,50000.000,-2427.941,-7268.882,50000.000,0
501,-14.941,-5827.059,50000.000,-2450.353,-7097.058,50000.000,0
551,-29.882,-5976.470,50000.000,-2749.176,-7552.764,50000.000,0
601,-171.824,-6178.176,50000.000,-3040.529,-8098.117,50002.000,0
651,-209.176,-6387.353,50000.000,-2913.529,-7941.235,50000.000,0
701,-141.941,-6604.000,50000.000,-3137.647,-8172.823,50000.000,0
751,-14.941,-6798.235,50000.000,-3302.000,-8516.470,50000.000,0
801,-67.235,-7014.882,50000.000,-3227.294,-8299.823,50000.000,0
851,-89.647,-6910.293,50000.000,-3541.059,-8688.294,50000.000,0
901,-112.059,-7201.646,50000.000,-3055.470,-7844.117,50000.000,0
951,-261.471,-7209.117,50000.000,-3309.470,-8105.588,50000.000,0
1001,-268.941,-7291.293,50000.000,-3473.823,-8180.293,50000.000,0
1051,-224.118,-7395.882,50000.000,-3324.412,-7881.470,50000.000,0
1101,-239.059,-7366.000,50000.000,-3055.470,-7836.646,50000.000,0
1151,-112.059,-7231.529,50000.000,-3062.941,-7986.058,50000.000,0
1201,-298.824,-7276.353,50000.000,-2898.588,-7358.529,50000.000,0
1251,-231.588,-7074.646,50000.000,-3160.059,-7888.940,50000.000,0
