timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,44.824,-14.941,50155.000,49.00,29.882,-37.353,50153.000,52.00,0
51,7044.764,-2868.706,50000.000,42.00,4781.176,-5132.294,50000.000,75.00,0
101,7283.823,-3339.353,50000.000,60.00,4766.235,-6521.823,50000.000,68.00,0
151,7590.117,-3503.706,50000.000,31.00,4385.235,-9435.353,50000.000,73.00,0
201,8269.940,-1180.353,50000.000,26.00,5296.646,-9457.764,50000.000,81.00,0
251,8882.529,2024.529,50000.000,41.00,5640.294,-10406.528,50000.000,70.00,0
301,9345.705,-806.823,50000.000,21.00,5296.646,-11504.705,50000.000,55.00,0
351,8927.353,-5692.588,50000.000,35.00,4885.764,-11564.470,50000.000,53.00,0
401,8606.117,-8538.882,50000.000,26.00,4318.000,-13618.882,50000.000,40.00,0
451,8098.117,-8180.293,49999.000,47.00,3130.176,-14223.999,50000.000,56.00,0
501,6491.941,-7351.058,50001.000,73.00,3227.294,-12147.176,50000.000,53.00,0
551,6178.176,-8740.588,49999.000,56.00,2704.353,-10331.823,50000.000,49.00,0
601,5632.823,-8546.353,50001.000,57.00,2764.117,-8725.646,50000.000,57.00,0
651,5789.706,-8785.411,50000.000,56.00,2749.176,-8546.353,50000.000,55.00,0
701,5214.470,-7373.470,50000.000,82.00,2390.588,-9928.411,50000.000,68.00,0
751,4915.646,-7478.058,50000.000,91.00,1598.706,-10436.411,50000.000,82.00,0
801,4557.059,-9031.940,50000.000,73.00,1359.647,-9114.117,50000.000,83.00,0
851,3600.823,-9203.764,50000.000,53.00,1105.647,-6230.470,50000.000,77.00,0
901,2674.470,-8202.705,50000.000,62.00,575.235,-5438.588,50000.000,74.00,0
951,1905.000,-8135.470,50000.000,41.00,-806.823,-6805.706,50000.000,73.00,0
1001,1143.000,-5640.294,50000.000,75.00,-1090.706,-7627.470,50000.000,78.00,0
1051,1075.765,-6364.941,50000.000,75.00,-1748.118,-7993.529,50000.000,65.00,0
1101,-470.647,-8680.823,50000.000,59.00,-2450.353,-5954.059,50000.000,78.00,0
1151,-911.412,-10443.882,50000.000,62.00,-2801.470,-6618.941,50000.000,83.00,0
1201,-627.529,-9861.176,50000.000,44.00,-3526.117,-7903.882,50000.000,68.00,0
1251,-1016.000,-5543.176,50000.000,73.00,-2921.000,-7694.706,50000.000,73.00,0
1301,-806.823,-3899.647,50000.000,36.00,-2704.353,-7343.588,50000.000,53.00,0
1351,-612.588,-4430.059,50000.000,67.00,-2024.529,-5117.353,50000.000,69.00,0
1401,-1411.941,-6880.411,50000.000,56.00,-2577.353,-5729.941,50000.000,73.00,0
1451,-814.294,-7963.646,50000.000,57.00,-3421.529,-6895.353,50000.000,68.00,0
1501,-1524.000,-4661.647,50000.000,59.00,-2853.764,-6745.941,50000.000,67.00,0
1551,-1314.823,-4288.117,50000.000,46.00,-3369.235,-7993.529,50000.000,52.00,0
1601,-1479.176,-5378.823,50000.000,44.00,-3384.176,-7097.058,50000.000,45.00,0
1651,-2151.529,-5348.941,50000.000,40.00,-2943.412,-3339.353,50000.000,78.00,0
1701,-2248.647,-6357.470,50000.000,45.00,-2823.882,-3914.588,50000.000,57.00,0
1751,-1919.941,-8516.470,50000.000,41.00,-4280.647,-8269.940,50000.000,65.00,0
1801,-933.823,-4362.823,50000.000,41.00,-3735.294,-8964.705,50000.000,56.00,0
1851,-2032.000,127.000,50000.000,61.00,-2607.235,-6110.941,50000.000,80.00,0
1901,-1733.176,-1770.529,50000.000,34.00,-2472.765,-4430.059,50000.000,74.00,0
1951,-1890.059,-4482.353,50000.000,49.00,-2749.176,-4071.470,50000.000,70.00,0
2001,-1150.470,-6357.470,50000.000,47.00,-2711.823,-6880.411,50000.000,55.00,0
2051,-694.765,-8979.646,50000.000,27.00,-3720.353,-9950.823,50000.000,57.00,0
2101,-463.176,-7448.176,50000.000,57.00,-3899.647,-12102.353,50000.000,80.00,0
2151,-694.765,-5916.706,50000.000,37.00,-3638.176,-11482.293,50000.000,57.00,0
2201,-762.000,-8867.588,50000.000,44.00,-3675.529,-9300.882,50000.000,65.00,0
2251,-1740.647,-9241.117,50000.000,43.00,-3720.353,-7194.176,50000.000,68.00,0
2301,-2637.117,-7732.058,50000.000,37.00,-4422.588,-7649.882,50000.000,60.00,0
2351,-3085.353,-5162.176,50000.000,31.00,-4669.117,-7844.117,50000.000,42.00,0
2401,-3959.411,-3668.059,50000.000,38.00,-5027.706,-5894.294,50000.000,46.00,0
2451,-4295.588,-4497.294,50000.000,14.00,-5453.529,-4691.529,50000.000,25.00,0
2501,-4430.059,-7537.823,50000.000,35.00,-6200.588,-5558.117,50000.000,24.00,0
