timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,0.000,0.000,50157.000,68.00,0.000,-67.235,50153.000,59.00,0
51,2726.764,-874.059,50000.000,60.00,-268.941,-10869.705,50000.000,79.00,0
101,2659.529,3249.706,50000.000,65.00,1008.529,-8217.646,50000.000,77.00,0
151,3100.294,6604.000,50000.000,87.00,2480.235,-6618.941,50000.000,85.00,0
201,4616.823,2398.059,50000.000,61.00,2704.353,-7709.646,50000.000,67.00,0
251,3944.470,-941.294,50000.000,57.00,1516.529,-8875.059,50000.000,60.00,0
301,3854.823,-1120.588,50000.000,53.00,1382.059,-8262.470,50000.000,49.00,0
351,2286.000,1292.412,50000.000,73.00,993.588,-5812.117,50000.000,72.00,0
401,2943.412,2032.000,50000.000,46.00,1792.941,-4743.823,50002.000,47.00,0
451,2756.647,4519.706,50000.000,60.00,1875.118,-3765.176,50000.000,66.00,0
501,3219.823,5266.764,50000.000,89.00,2853.764,-5886.823,50000.000,41.00,0
551,5401.235,-1352.176,50000.000,56.00,1845.235,-10152.528,50000.000,51.00,0
601,5543.176,-5266.764,50000.000,67.00,1105.647,-14246.411,50000.000,34.00,0
651,6163.235,-4168.588,50000.000,43.00,754.529,-14844.058,50000.000,43.00,0
701,4474.882,732.118,50000.000,53.00,1449.294,-11997.764,50000.000,49.00,0
751,4108.823,2517.588,50000.000,86.00,1860.176,-10272.059,50000.000,39.00,0
801,3414.059,-2577.353,50000.000,55.00,493.059,-9696.823,50000.000,59.00,0
851,2510.117,-5625.353,50000.000,52.00,-1135.529,-11893.176,50000.000,35.00,0
901,2659.529,-6096.000,50000.000,46.00,-1837.765,-13902.764,50000.000,64.00,0
951,2039.470,-1621.118,50000.000,47.00,-1449.294,-12191.999,50000.000,43.00,0
1001,1665.941,2794.000,50000.000,85.00,-418.353,-10809.940,50000.000,44.00,0
1051,2286.000,-1195.294,50000.000,59.00,-844.176,-10615.705,50000.000,63.00,0
1101,1860.176,-4579.470,50000.000,61.00,-1397.000,-11258.176,50000.000,67.00,0
1151,2233.706,-4557.059,50000.000,39.00,-1882.588,-12699.999,50000.000,46.00,0
1201,1240.118,560.294,50000.000,81.00,-1695.823,-10593.293,50000.000,56.00,0
1251,-37.353,4385.235,50000.000,87.00,-1105.647,-7941.235,50000.000,36.00,0
1301,-381.000,605.118,50000.000,74.00,-1785.470,-7328.646,50000.000,51.00,0
1351,-717.176,-3623.235,50000.000,72.00,-3436.470,-9988.176,50000.000,43.00,0
1401,-642.471,-5259.294,50000.000,48.00,-4370.294,-13349.940,50000.000,57.00,0
1451,-769.471,-769.471,50000.000,63.00,-4243.294,-12296.588,50000.000,70.00,0
1501,-1001.059,4953.000,50000.000,75.00,-2375.647,-10548.470,50000.000,82.00,0
1551,1045.882,2689.412,50000.000,72.00,-1494.118,-10301.940,50000.000,53.00,0
1601,1008.529,-844.176,50000.000,49.00,-1710.765,-10137.588,50000.000,70.00,0
1651,2114.176,-1733.176,50000.000,35.00,-1262.529,-11512.176,50000.000,50.00,0
1701,2540.000,2323.353,50000.000,56.00,-597.647,-10667.999,50000.000,66.00,0
1751,2427.941,7201.646,50000.000,53.00,1172.882,-9823.823,50000.000,56.00,0
1801,4310.529,1613.647,50000.000,78.00,724.647,-13447.058,50000.000,70.00,0
1851,4430.059,-3361.764,50000.000,64.00,-1120.588,-15680.764,50000.000,38.00,0
1901,3742.764,-859.118,50000.000,81.00,-351.118,-13813.117,50000.000,50.00,0
1951,2510.117,3563.470,50000.000,89.00,268.941,-10989.234,50000.000,51.00,0
2001,3854.823,-552.823,50000.000,94.00,381.000,-12729.882,50000.000,61.00,0
2051,2876.176,-5184.588,50000.000,63.00,-1852.706,-13805.646,50000.000,64.00,0
2101,1695.823,-5266.764,50000.000,49.00,-2420.470,-12841.940,50000.000,54.00,0
2151,268.941,-3242.235,50000.000,62.00,-2592.294,-9323.294,50000.000,74.00,0
2201,-283.882,-1636.059,50000.000,80.00,-2226.235,-8815.294,50000.000,60.00,0
2251,410.882,-3765.176,50000.000,57.00,-2696.882,-10137.588,50000.000,58.00,0
2301,-224.118,-6379.882,50000.000,64.00,-3600.823,-11377.705,50000.000,83.00,0
2351,-82.176,-7552.764,50000.000,57.00,-4161.117,-13842.999,50000.000,56.00,0
2401,-911.412,-4938.059,50000.000,55.00,-4445.000,-12856.882,50000.000,53.00,0
2451,-1113.118,-1755.588,50000.000,54.00,-4078.941,-11825.940,50000.000,40.00,0
2501,-1210.235,-1105.647,50000.000,53.00,-3070.412,-7687.235,50000.000,52.00,0
2551,-2592.294,149.412,50000.000,79.00,-2906.059,-2726.764,50000.000,58.00,0
2601,-4616.823,-388.471,50000.000,58.00,-4146.176,328.706,50000.000,68.00,0
2651,-6394.823,-993.588,50000.000,45.00,-5670.176,358.588,50000.000,42.00,0
2701,-4355.353,-179.294,50000.000,51.00,-4803.588,-4220.882,50000.000,70.00,0
2751,-1397.000,1927.412,50000.000,58.00,-2891.117,-8060.764,50000.000,81.00,0
2801,560.294,4176.059,50000.000,53.00,-1307.353,-8516.470,50000.000,75.00,0
2851,194.235,5543.176,50001.000,80.00,-747.059,-8195.234,50000.000,83.00,0
2901,1344.706,-104.588,50000.000,52.00,-1553.882,-12363.822,49999.000,68.00,0
2951,903.941,-2749.176,49999.000,60.00,-3361.764,-14784.293,49999.000,57.00,0
3001,164.353,-2457.823,50000.000,46.00,-3145.117,-12251.764,50000.000,65.00,0
3051,-1434.353,351.118,50000.000,62.00,-3033.059,-8322.234,50000.000,64.00,0
3101,-1113.118,776.941,50000.000,54.00,-2442.882,-8770.470,50000.000,80.00,0
3151,-470.647,-3869.764,50000.000,35.00,-3197.412,-9584.764,50000.000,76.00,0
3201,-1068.294,-5020.235,50000.000,50.00,-3832.412,-10197.353,50000.000,76.00,0
3251,-1232.647,-4325.470,50000.000,49.00,-4064.000,-10354.234,50000.000,50.00,0
3301,-1792.941,-1284.941,50000.000,56.00,-3824.941,-9129.059,50000.000,77.00,0
3351,-2002.118,575.235,50000.000,52.00,-3638.176,-9883.588,50000.000,40.00,0
3401,-948.765,-3458.882,50000.000,41.00,-4183.529,-10884.646,50000.000,57.00,0
3451,-1845.235,-5715.000,50000.000,50.00,-4616.823,-10630.646,50000.000,51.00,0
3501,-1441.823,-5266.764,50000.000,36.00,-4534.647,-10406.528,50000.000,49.00,0
3551,-2159.000,-605.118,50000.000,51.00,-3996.764,-8695.764,50000.000,53.00,0
3601,-1979.706,2794.000,50000.000,67.00,-2891.117,-8299.823,50000.000,48.00,0
3651,-298.824,-1202.765,50000.000,48.00,-3234.764,-10413.999,50000.000,51.00,0
3701,97.118,-4131.235,50000.000,47.00,-3182.470,-12348.882,50000.000,54.00,0
3751,1120.588,-4004.235,50000.000,38.00,-2816.412,-14014.822,50000.000,71.00,0
3801,433.294,1038.412,50000.000,42.00,-1860.176,-11071.411,50000.000,58.00,0
3851,776.941,3735.294,50000.000,97.00,-1195.294,-11952.940,50000.000,75.00,0
3901,1688.353,-2891.117,50000.000,40.00,-1919.941,-14306.176,50000.000,80.00,0
3951,918.882,-6133.353,50000.000,53.00,-3630.706,-15725.587,50000.000,75.00,0
4001,59.765,-4699.000,50000.000,47.00,-3705.412,-14851.528,50000.000,61.00,0
4051,-1195.294,-1434.353,50000.000,71.00,-3832.412,-12714.940,50000.000,45.00,0
4101,-1277.470,-1755.588,50000.000,76.00,-4004.235,-12520.705,50000.000,73.00,0
4151,-1494.118,-5154.706,50000.000,52.00,-4385.235,-10787.528,50000.000,80.00,0
4201,-2764.117,-3369.235,50000.000,72.00,-4235.823,-7814.235,50000.000,80.00,0
4251,-4228.353,-2069.353,50000.000,76.00,-4295.588,-4796.117,50000.000,44.00,0
4301,-3974.353,-2300.941,50000.000,47.00,-5184.588,-7343.588,50000.000,79.00,0
4351,-3010.647,1643.529,50000.000,62.00,-4116.294,-6820.646,50000.000,69.00,0
4401,-3399.117,6185.646,50000.000,75.00,-2816.412,-3503.706,50000.000,64.00,0
4451,-2764.117,2965.823,50000.000,74.00,-2540.000,-4288.117,50000.000,41.00,0
4501,-1464.235,-829.235,50000.000,89.00,-3399.117,-8650.940,50000.000,54.00,0
4551,-1090.706,-4684.059,50000.000,76.00,-4153.647,-13798.176,50000.000,68.00,0
4601,-1001.059,-6813.176,50000.000,61.00,-5468.470,-15725.587,50000.000,58.00,0
4651,-1740.647,-4332.941,50000.000,68.00,-5162.176,-13058.587,50000.000,53.00,0
4701,-2487.706,-1852.706,50000.000,93.00,-4474.882,-11773.646,50000.000,62.00,0
4751,-1008.529,-5946.588,50000.000,75.00,-4751.294,-13260.293,50000.000,72.00,0
4801,-1591.235,-8673.353,50000.000,43.00,-5408.706,-13529.234,50000.000,41.00,0
4851,-1703.294,-7388.411,50000.000,50.00,-5162.176,-11848.353,50000.000,55.00,0
4901,-2734.235,-5050.117,50000.000,62.00,-5453.529,-11258.176,50000.000,60.00,0
4951,-2719.294,-4280.647,50000.000,70.00,-5602.941,-9920.940,50000.000,52.00,0
5001,-4064.000,-3466.353,50000.000,77.00,-5334.000,-7343.588,50000.000,72.00,0
5051,-3346.823,-4325.470,50000.000,44.00,-5065.059,-10481.234,50000.000,57.00,0
5101,-3025.588,-3787.588,50000.000,47.00,-5595.470,-11527.117,50000.000,54.00,0
5151,-4250.765,-373.529,50000.000,48.00,-5588.000,-7941.235,50000.000,54.00,0
5201,-5715.000,2413.000,50000.000,83.00,-5595.470,-6125.882,50000.000,57.00,0
5251,-3974.353,-1045.882,50000.000,65.00,-5535.706,-9091.705,50000.000,60.00,0
5301,-3869.764,-5453.529,50000.000,53.00,-6282.764,-10772.588,50000.000,73.00,0
5351,-3780.117,-5446.059,50000.000,55.00,-6252.882,-12445.999,50000.000,48.00,0
5401,-4288.117,-2540.000,50000.000,46.00,-5924.176,-10869.705,50000.000,62.00,0
5451,-3884.706,-1860.176,50000.000,80.00,-5550.646,-12363.822,50000.000,52.00,0
5501,-2943.412,-6110.941,50000.000,53.00,-6223.000,-13648.764,50000.000,77.00,0
5551,-3541.059,-8486.588,50000.000,40.00,-7246.470,-14403.293,50000.000,43.00,0
5601,-3630.706,-5588.000,50000.000,46.00,-6110.941,-11220.823,50000.000,65.00,0
5651,-5356.412,-1202.765,50000.000,44.00,-5677.646,-6656.293,50000.000,61.00,0
5701,-4504.764,-2674.470,50000.000,45.00,-5543.176,-7179.235,50000.000,82.00,0
5751,-5042.646,-3608.294,50000.000,56.00,-6163.235,-6364.941,50000.000,46.00,0
5801,-3989.294,-5535.706,50000.000,42.00,-5931.646,-11205.882,50000.000,86.00,0
5851,-3623.235,-3959.411,50000.000,55.00,-6200.588,-12289.117,50000.000,71.00,0
5901,-4064.000,1404.470,50000.000,43.00,-5109.882,-10877.176,50000.000,63.00,0
5951,-3055.470,1419.412,50000.000,43.00,-4945.529,-11504.705,50000.000,46.00,0
6001,-2017.059,-5162.176,50000.000,45.00,-5311.588,-12953.999,50000.000,75.00,0
6051,-1576.294,-7776.882,50000.000,39.00,-5528.235,-14209.058,50000.000,57.00,0
6101,-2846.294,-4437.529,50000.000,39.00,-5094.941,-11385.176,50000.000,45.00,0
6151,-3705.412,-2315.882,50000.000,62.00,-5177.117,-11370.234,50000.000,71.00,0
6201,-2906.059,-5005.294,50000.000,75.00,-5236.882,-11325.411,50000.000,64.00,0
6251,-3137.647,-7366.000,50000.000,53.00,-5453.529,-10802.470,50000.000,65.00,0
6301,-3070.412,-6193.117,50000.000,32.00,-5244.353,-10152.528,50000.000,74.00,0
6351,-3884.706,-769.471,50000.000,47.00,-4616.823,-4908.176,50000.000,75.00,0
6401,-4803.588,3331.882,50000.000,58.00,-3600.823,-351.118,50000.000,27.00,0
6451,-4781.176,1934.882,50000.000,42.00,-4288.117,-1247.588,50000.000,63.00,0
6501,-4728.882,201.706,50000.000,59.00,-5132.294,-4370.294,50000.000,49.00,0
6551,-3839.882,-1665.941,50000.000,65.00,-5192.059,-9323.294,50000.000,70.00,0
6601,-2637.117,-3869.764,50000.000,58.00,-5304.117,-12834.470,50000.000,62.00,0
6651,-1837.765,-4332.941,50000.000,58.00,-5296.646,-15008.411,50000.000,74.00,0
6701,-1972.235,-575.235,50000.000,52.00,-4280.647,-11407.588,50000.000,74.00,0
6751,-2390.588,4168.588,50000.000,89.00,-2965.823,-7343.588,50000.000,47.00,0
6801,-1845.235,478.118,50000.000,95.00,-2838.823,-8359.588,50000.000,47.00,0
6851,-971.176,-6477.000,50000.000,71.00,-4310.529,-11848.353,50000.000,61.00,0
6901,-971.176,-6312.646,50000.000,56.00,-4415.117,-12677.587,50000.000,70.00,0
6951,-2368.176,-2069.353,50000.000,48.00,-3944.470,-9412.940,50000.000,72.00,0
7001,-2622.176,1561.353,50000.000,74.00,-3660.588,-8337.176,50000.000,64.00,0
7051,-1494.118,844.176,50000.000,66.00,-2868.706,-8150.411,50000.000,69.00,0
7101,-455.706,-1987.176,50000.000,61.00,-2173.941,-6439.646,50000.000,52.00,0
7151,149.412,-2592.294,50000.000,97.00,-1643.529,-7679.764,50000.000,39.00,0
7201,649.941,-3563.470,50000.000,55.00,-2517.588,-10526.059,50000.000,62.00,1
7251,224.118,-1083.235,50000.000,76.00,-2599.765,-10503.646,50000.000,82.00,1
7301,-1075.765,2248.647,50000.000,103.00,-2644.588,-10130.117,50000.000,74.00,0
7351,-508.000,-1083.235,50000.000,98.00,-3279.588,-10735.234,50000.000,77.00,0
7401,-851.647,-6589.059,50000.000,75.00,-4086.411,-11385.176,50000.000,78.00,0
7451,-1157.941,-6992.470,50000.000,52.00,-4332.941,-11116.234,50000.000,48.00,0
7501,-2696.882,-1546.412,50000.000,63.00,-3548.529,-4318.000,50000.000,44.00,0
7551,-4407.647,1382.059,50000.000,79.00,-2853.764,2144.059,50000.000,84.00,0
7601,-7074.646,-1038.412,50000.000,71.00,-5348.941,3630.706,50000.000,78.00,0
7651,-9263.528,-3406.588,50000.000,74.00,-8269.940,2637.117,50000.000,71.00,0
7701,-10593.293,-5035.176,50000.000,57.00,-10481.234,-321.235,50000.000,43.00,0
7751,-10899.588,-5259.294,50000.000,70.00,-11482.293,-3458.882,50000.000,57.00,0
7801,-10847.293,-5192.059,50000.000,65.00,-11556.999,-5976.470,50000.000,77.00,0
7851,-10413.999,-5625.353,50000.000,51.00,-13028.705,-8725.646,50000.000,41.00,0
7901,-10384.117,-4863.353,50000.000,59.00,-11467.353,-6985.000,50000.000,53.00,0
7951,-10294.470,-1822.823,50000.000,61.00,-10182.411,-4564.529,50000.000,78.00,0
8001,-9681.882,-1217.706,50000.000,71.00,-9046.882,-3473.823,50000.000,75.00,0
8051,-9383.059,-5124.823,50000.000,39.00,-9853.705,-4855.882,50000.000,73.00,0
8101,-8837.705,-6843.059,50000.000,49.00,-10242.176,-6648.823,50000.000,69.00,0
8151,-8449.234,-7089.588,50000.000,34.00,-9599.705,-6260.353,50000.000,79.00,0
8201,-8314.764,-5311.588,50000.000,35.00,-9480.176,-5326.529,50000.000,72.00,0
8251,-7507.940,-2017.059,50000.000,38.00,-7747.000,-3899.647,50000.000,80.00,0
8301,-7537.823,-1352.176,50000.000,65.00,-7395.882,-3010.647,50000.000,53.00,0
8351,-6872.941,-4945.529,50000.000,51.00,-7627.470,-3705.412,50000.000,56.00,0
8401,-7059.706,-6985.000,50000.000,43.00,-8113.058,-3234.764,50000.000,70.00,0
8451,-7590.117,-6454.588,50000.000,35.00,-7470.588,-1150.470,50000.000,66.00,0
8501,-7298.764,-7253.941,50000.000,24.00,-7724.588,-1964.765,50000.000,75.00,0
