timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,0.000,0.000,50153.000,73.00,0.000,0.000,50153.000,72.00,0
51,12162.117,1113.118,50000.000,40.00,8964.705,-9510.059,50000.000,57.00,0
101,11153.588,-1852.706,50000.000,39.00,7470.588,-9143.999,50000.000,51.00,0
151,11034.058,-3727.823,50000.000,46.00,6394.823,-12408.646,50000.000,59.00,0
201,11355.293,-1270.000,50000.000,41.00,6970.059,-12699.999,50000.000,56.00,0
251,10466.293,3884.706,50000.000,61.00,7276.353,-11004.176,50000.000,59.00,0
301,10249.646,1187.823,50000.000,52.00,6783.293,-11683.999,50000.000,78.00,0
351,9793.940,-5259.294,50000.000,46.00,5050.117,-12737.353,50002.000,64.00,0
401,9450.294,-6648.823,50000.000,28.00,4982.882,-12005.234,50000.000,42.00,0
451,8314.764,-4205.941,50000.000,41.00,4990.353,-9659.470,50000.000,63.00,0
501,7134.411,-2024.529,50000.000,41.00,4557.059,-7545.293,50000.000,63.00,0
551,6686.176,-1486.647,50000.000,56.00,3996.764,-7597.588,50000.000,45.00,0
601,6745.941,-3189.941,50000.000,41.00,3810.000,-6910.293,50000.000,50.00,0
651,5221.941,-3847.353,50000.000,49.00,3062.941,-5954.059,50000.000,60.00,0
701,5162.176,-5296.646,50000.000,45.00,2629.647,-8695.764,50000.000,44.00,0
751,5401.235,-6589.059,50000.000,41.00,1830.294,-8471.646,50000.000,50.00,0
801,4728.882,-2838.823,50000.000,41.00,2562.412,-6858.000,50000.000,59.00,0
851,3989.294,1905.000,50000.000,38.00,2868.706,-3705.412,50000.000,59.00,0
901,2592.294,2046.941,50000.000,60.00,2442.882,-3294.529,50000.000,39.00,0
951,2667.000,-1897.529,50000.000,53.00,956.235,-5535.706,50000.000,56.00,0
1001,1247.588,-3690.470,50000.000,45.00,-224.118,-4743.823,50000.000,25.00,0
1051,-500.529,-4288.117,50000.000,37.00,-1703.294,-4564.529,50000.000,41.00,0
1101,-896.471,-5655.235,50000.000,35.00,-2681.941,-6096.000,50000.000,28.00,0
1151,-1382.059,-6275.293,50000.000,38.00,-3660.588,-8262.470,50000.000,27.00,0
1201,-1120.588,-4519.706,50000.000,26.00,-3585.882,-9719.234,50000.000,44.00,0
1251,-1060.823,-239.059,50000.000,31.00,-3182.470,-9644.528,50000.000,38.00,0
1301,-724.647,2935.941,50000.000,47.00,-2629.647,-10354.234,50000.000,52.00,0
1351,306.294,1030.941,50000.000,33.00,-1755.588,-8927.353,50000.000,37.00,0
1401,381.000,-2330.823,50000.000,38.00,-1591.235,-8479.117,50000.000,20.00,0
1451,1628.588,-6043.706,50000.000,27.00,-2166.470,-11639.176,50000.000,38.00,0
1501,1531.470,-2734.235,50000.000,27.00,-1875.118,-11586.882,50000.000,40.00,0
1551,2002.118,3287.059,50000.000,42.00,552.823,-10750.176,50000.000,51.00,0
1601,2868.706,1643.529,50000.000,39.00,889.000,-10996.705,50000.000,66.00,0
1651,3279.588,-1509.059,50000.000,32.00,821.765,-10443.882,50000.000,49.00,0
1701,4258.235,-3309.470,50000.000,20.00,1292.412,-12035.117,50000.000,49.00,0
1751,4235.823,-500.529,50000.000,28.00,1591.235,-10630.646,50000.000,51.00,0
1801,4713.941,4609.353,50000.000,59.00,3182.470,-11026.588,50000.000,76.00,0
1851,6200.588,3167.529,50000.000,55.00,3914.588,-11437.470,50000.000,79.00,0
1901,6529.293,-1322.294,50000.000,55.00,3645.647,-11310.470,50000.000,45.00,0
1951,7507.940,-3518.647,50000.000,36.00,3832.412,-13701.058,50000.000,80.00,0
2001,8232.588,1583.765,50000.000,54.00,4586.941,-12124.764,50000.000,65.00,0
2051,9196.294,4362.823,50000.000,63.00,5864.411,-13730.940,50000.000,55.00,0
2101,10219.764,246.529,50000.000,49.00,5483.412,-14096.999,50000.000,67.00,0
