timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,22.412,-44.824,50157.000,33.00,0.000,0.000,50153.000,71.00,0
51,7903.882,-12124.764,50000.000,42.00,4049.059,-11534.588,50000.000,60.00,0
101,6940.176,-8404.411,50000.000,62.00,3623.235,-11706.411,50000.000,75.00,0
151,5692.588,-5700.059,50000.000,42.00,2472.765,-10593.293,50000.000,33.00,0
201,5244.353,-6529.293,50000.000,41.00,1860.176,-10219.764,50000.000,52.00,0
251,5393.764,-8426.823,50000.000,42.00,2420.470,-9920.940,50000.000,63.00,0
301,6036.235,-9562.353,50000.000,36.00,2569.882,-11258.176,50000.000,78.00,0
351,6999.941,-5662.706,50000.000,31.00,2577.353,-14164.234,50000.000,75.00,0
401,7724.588,-1411.941,50000.000,50.00,3907.117,-15680.764,50000.000,80.00,0
451,8202.705,-3832.412,50000.000,51.00,4071.470,-15456.646,50000.000,45.00,0
501,8396.940,-6805.706,50000.000,37.00,4250.765,-17720.234,50000.000,49.00,0
551,8725.646,-5998.882,50000.000,46.00,3391.647,-19707.410,50000.000,47.00,0
601,8053.293,-1785.470,50000.000,63.00,3772.647,-19557.998,50000.000,77.00,0
651,8142.940,-3010.647,50000.000,61.00,4049.059,-16218.646,50000.000,66.00,0
701,8553.823,-3877.235,50000.000,32.00,4848.412,-12251.764,50000.000,50.00,0
751,8673.353,-2935.941,50000.000,41.00,5251.823,-11736.293,50000.000,38.00,0
801,8964.705,-2465.294,50000.000,36.00,5124.823,-14545.234,50000.000,71.00,0
851,8269.940,-7410.823,50000.000,45.00,4019.176,-13805.646,50000.000,60.00,0
901,6768.353,-10369.176,50000.000,45.00,2203.823,-13611.411,50000.000,51.00,0
951,6148.294,-10107.705,50000.000,39.00,2398.059,-12655.176,50002.000,72.00,0
1001,5274.235,-10742.705,50000.000,36.00,1628.588,-13439.587,50000.000,84.00,0
1051,5207.000,-13828.058,50000.000,38.00,926.353,-12505.764,50000.000,68.00,0
1101,4489.823,-16517.469,50000.000,28.00,283.882,-8718.176,50000.000,79.00,0
1151,3645.647,-16031.881,50000.000,30.00,112.059,-9345.705,50000.000,66.00,0
1201,3578.412,-15516.411,50000.000,73.00,-791.882,-11915.588,50000.000,70.00,0
1251,3242.235,-16106.587,50000.000,57.00,-1606.176,-11631.705,50000.000,49.00,0
1301,2764.117,-16263.470,50000.000,78.00,-1494.118,-8740.588,50000.000,63.00,0
1351,1755.588,-15471.587,50000.000,54.00,-1621.118,-8068.235,50000.000,48.00,0
1401,1105.647,-12819.528,50000.000,68.00,-2592.294,-9181.353,50000.000,56.00,0
1451,276.412,-10653.058,50000.000,54.00,-2644.588,-7971.117,50000.000,61.00,0
1501,-14.941,-10189.882,50000.000,56.00,-2465.294,-6342.529,50000.000,68.00,0
1551,-388.471,-9659.470,50000.000,45.00,-1957.294,-5221.941,50000.000,78.00,0
1601,776.941,-8546.353,50000.000,47.00,-1778.000,-7044.764,50000.000,81.00,0
1651,2360.706,-2719.294,50000.000,60.00,-194.235,-10003.117,50000.000,50.00,0
1701,3869.764,119.529,50000.000,69.00,537.882,-12699.999,50000.000,54.00,0
1751,4340.412,-2233.706,50000.000,79.00,508.000,-11975.353,50000.000,59.00,0
1801,3966.882,-5132.294,50000.000,78.00,754.529,-12707.470,50000.000,43.00,0
1851,4773.706,-5625.353,50000.000,38.00,37.353,-15180.234,50000.000,72.00,0
1901,4437.529,156.882,50000.000,74.00,657.412,-14477.999,50000.000,54.00,0
1951,4340.412,515.471,50000.000,87.00,1090.706,-14306.176,50000.000,46.00,0
2001,5281.706,-4728.882,50000.000,82.00,246.529,-15307.234,50000.000,70.00,0
2051,5834.529,-6103.470,50000.000,78.00,530.412,-16188.764,50000.000,71.00,0
2101,5423.646,-1389.529,50000.000,63.00,1382.059,-15269.881,50000.000,74.00,0
2151,5431.117,-1314.823,50000.000,85.00,1725.706,-15337.116,50000.000,43.00,0
2201,5991.411,-8949.764,50000.000,49.00,306.294,-15635.940,50000.000,62.00,0
2251,5573.059,-9891.059,50000.000,64.00,-246.529,-15860.058,50000.000,52.00,0
2301,5244.353,-6275.293,50000.000,67.00,82.176,-17152.469,50000.000,52.00,0
2351,5326.529,-7216.588,50000.000,59.00,-702.235,-18452.352,50000.000,52.00,0
2401,5348.941,-11870.764,50000.000,62.00,-605.118,-17705.293,50000.000,55.00,0
2451,5207.000,-12064.999,50000.000,78.00,-679.823,-16128.999,50000.000,72.00,0
2501,3660.588,-8606.117,50000.000,80.00,-582.706,-15254.940,50000.000,63.00,0
2551,3907.117,-11825.940,50000.000,47.00,-1404.470,-15307.234,50000.000,69.00,0
2601,2898.588,-15927.293,50000.000,41.00,-2383.117,-14582.587,50000.000,68.00,0
2651,2069.353,-14888.881,50000.000,59.00,-2719.294,-14642.352,50000.000,65.00,0
2701,478.118,-14119.411,50000.000,49.00,-3309.470,-13768.293,50000.000,71.00,0
2751,-37.353,-15800.293,50000.000,62.00,-4131.235,-11833.411,50000.000,49.00,0
2801,-889.000,-16158.881,50000.000,45.00,-4228.353,-10421.470,50000.000,26.00,0
2851,-1090.706,-15434.234,50000.000,59.00,-5065.059,-11213.353,50000.000,43.00,0
2901,-2368.176,-15404.352,50000.000,43.00,-5401.235,-10286.999,50000.000,52.00,0
2951,-3167.529,-15576.176,50000.000,51.00,-6275.293,-7425.764,50000.000,41.00,0
3001,-4325.470,-13783.234,50000.000,42.00,-6895.353,-5939.117,50000.000,42.00,0
3051,-5139.764,-12834.470,50000.000,49.00,-8060.764,-8284.882,50000.000,25.00,0
3101,-5916.706,-14343.528,50000.000,36.00,-8852.646,-8830.234,50000.000,52.00,0
3151,-6872.941,-15217.587,50000.000,42.00,-9390.528,-6312.646,50000.000,73.00,0
3201,-7814.235,-13805.646,50000.000,45.00,-9450.294,-3795.059,50000.000,18.00,0
3251,-8292.353,-12916.646,50000.000,60.00,-10361.705,-5341.470,50000.000,17.00,0
3301,-9054.353,-14164.234,50000.000,35.00,-10824.882,-6708.588,50000.000,33.00,0
3351,-8994.588,-15045.764,50000.000,45.00,-11101.293,-5789.706,50000.000,30.00,0
3401,-9659.470,-14418.234,50001.000,35.00,-11086.353,-3062.941,50000.000,20.00,0
3451,-10055.411,-12729.882,50000.000,58.00,-11893.176,-3630.706,49999.000,20.00,0
3501,-10675.470,-11930.528,49999.000,100.00,-12393.705,-4624.294,49999.000,26.00,0
3551,-11370.234,-12894.234,50000.000,38.00,-13499.352,-3966.882,50000.000,28.00,0
3601,-12483.353,-14194.116,50000.000,26.00,-13932.646,-776.941,50000.000,22.00,0
3651,-13409.705,-14380.882,50000.000,43.00,-14761.882,-1120.588,50000.000,61.00,0
3701,-14059.646,-14022.293,50000.000,57.00,-15023.352,-2248.647,50000.000,83.00,0
3751,-14209.058,-13305.117,50000.000,55.00,-15606.058,-1964.765,50000.000,77.00,0
3801,-15419.293,-12864.353,50000.000,34.00,-15329.646,1531.470,50000.000,71.00,0
3851,-16054.293,-12057.528,50000.000,46.00,-15964.646,1337.235,50000.000,65.00,0
3901,-16420.352,-12356.353,50000.000,38.00,-16741.588,-1157.941,50000.000,67.00,0
3951,-17130.059,-12886.764,50000.000,35.00,-17638.059,-1987.176,50000.000,65.00,0
4001,-17697.822,-13529.234,50000.000,48.00,-17697.822,440.765,50000.000,47.00,1
4051,-18437.410,-13820.587,50000.000,33.00,-18340.293,1987.176,50000.000,61.00,1
4101,-18183.410,-13275.234,50000.000,39.00,-18967.822,-298.824,50000.000,63.00,0
4151,-18766.117,-13574.058,50000.000,45.00,-19849.352,-2771.588,50000.000,72.00,0
4201,-19079.881,-13723.470,50000.000,36.00,-19692.469,-470.647,50000.000,79.00,0
4251,-19236.764,-12199.470,50000.000,37.00,-19647.646,2644.588,50000.000,50.00,0
4301,-18616.705,-10227.234,50000.000,35.00,-20880.293,-268.941,50000.000,80.00,0
4351,-19401.117,-9345.705,50000.000,44.00,-20775.705,-2577.353,50000.000,50.00,0
4401,-19662.586,-9203.764,50000.000,77.00,-21694.586,-2592.294,50000.000,47.00,0
4451,-20476.881,-10018.059,50000.000,34.00,-22486.469,-276.412,50000.000,18.00,0
4501,-19109.764,-10712.823,50000.000,40.00,-22904.822,-1016.000,50000.000,18.00,0
4551,-19655.117,-9958.293,50000.000,33.00,-22053.176,-3429.000,50000.000,55.00,0
4601,-20065.998,-10421.470,50000.000,35.00,-23069.176,-3324.412,50000.000,52.00,0
4651,-20872.822,-11347.823,50000.000,37.00,-23569.705,-515.471,50000.000,31.00,0
4701,-22553.705,-11437.470,50000.000,40.00,-24772.469,1957.294,50000.000,16.00,0
4751,-23584.645,-8053.293,50000.000,38.00,-25795.939,851.647,50000.000,27.00,0
4801,-25071.293,-3817.470,50000.000,43.00,-25131.057,694.765,50000.000,46.00,0
4851,-24802.352,268.941,50000.000,43.00,-24137.469,1299.882,50000.000,61.00,0
4901,-24137.469,2823.882,50000.000,37.00,-22008.352,2144.059,50000.000,70.00,0
4951,-24040.352,3025.588,50000.000,46.00,-21806.646,2734.235,50000.000,62.00,0
5001,-26027.527,2114.176,50000.000,66.00,-22830.115,2159.000,50000.000,42.00,0
5051,-28888.764,-597.647,50000.000,67.00,-25086.234,1195.294,50000.000,58.00,0
5101,-30442.645,-2495.176,50000.000,56.00,-28320.998,1486.647,50000.000,76.00,0
5151,-31092.586,-2622.176,50000.000,40.00,-29097.939,1202.765,50000.000,70.00,0
5201,-30965.586,-2390.588,50000.000,47.00,-29292.174,-1673.412,50000.000,67.00,0
5251,-29187.586,-2353.235,50000.000,35.00,-28373.293,-4243.294,50000.000,73.00,0
5301,-27551.527,-1710.765,50000.000,46.00,-27641.174,-4960.470,50000.000,66.00,0
5351,-27439.469,-1143.000,50000.000,49.00,-25833.293,-3466.353,50000.000,72.00,0
5401,-25863.174,-918.882,50000.000,74.00,-24002.998,-1897.529,50000.000,56.00,0
5451,-24510.998,-4064.000,50000.000,59.00,-22830.115,-679.823,50000.000,76.00,0
5501,-22635.881,-6895.353,50000.000,70.00,-22404.293,-1882.588,50000.000,43.00,0
5551,-21343.469,-7470.588,50000.000,75.00,-21096.939,-3884.706,50000.000,59.00,0
5601,-20984.881,-7037.293,50000.000,68.00,-20417.117,-5109.882,50000.000,87.00,0
5651,-20006.234,-5281.706,50000.000,68.00,-19640.176,-5662.706,50000.000,64.00,0
5701,-19647.646,-4161.117,50000.000,78.00,-18945.410,-5244.353,50000.000,69.00,0
5751,-18639.117,-6850.529,50000.000,56.00,-18459.822,-3204.882,50000.000,39.00,0
5801,-17555.881,-8561.294,50000.000,42.00,-18489.705,-3727.823,50000.000,46.00,0
5851,-17227.176,-6872.941,50000.000,50.00,-17137.527,-5498.353,50000.000,55.00,0
5901,-16861.117,-5244.353,50000.000,48.00,-16375.528,-6514.353,50000.000,68.00,0
5951,-16734.117,-3996.764,50000.000,31.00,-16173.822,-4848.412,50000.000,49.00,0
6001,-15874.999,-6925.235,50000.000,31.00,-15404.352,-4019.176,50000.000,36.00,0
6051,-15195.176,-9412.940,50000.000,36.00,-15501.470,-3077.882,50000.000,42.00,0
6101,-14836.587,-9076.764,50000.000,39.00,-14769.352,-1232.647,50000.000,33.00,0
6151,-13842.999,-7567.706,50000.000,41.00,-14761.882,-3615.764,50000.000,30.00,0
6201,-12714.940,-3981.823,50000.000,49.00,-13701.058,-5535.706,50000.000,61.00,0
6251,-11586.882,-1337.235,50000.000,38.00,-11482.293,-5117.353,50000.000,48.00,0
6301,-10286.999,-2286.000,50000.000,72.00,-10324.353,-4811.059,50000.000,57.00,0
6351,-9711.764,-5289.176,50000.000,41.00,-10324.353,-3518.647,50000.000,61.00,0
6401,-9696.823,-6245.411,50000.000,59.00,-10025.528,-1135.529,50000.000,58.00,0
6451,-9726.705,-7298.764,50000.000,35.00,-10077.823,-2144.059,50000.000,76.00,0
6501,-8942.294,-7336.117,50000.000,45.00,-10473.764,-4183.529,50000.000,68.00,0
6551,-8516.470,-4288.117,50000.000,52.00,-9173.882,-4661.647,50000.000,48.00,0
6601,-7896.411,-2921.000,50000.000,51.00,-8695.764,-4504.764,50000.000,69.00,0
6651,-7888.940,-5050.117,50000.000,38.00,-8172.823,-3563.470,50000.000,56.00,0
6701,-7791.823,-6723.529,50000.000,41.00,-8695.764,-3115.235,50000.000,57.00,0
6751,-7754.470,-6267.823,50000.000,69.00,-8254.999,-2196.353,50000.000,73.00,0
6801,-7874.000,-6036.235,50000.000,54.00,-7933.764,-2293.470,50000.000,70.00,0
6851,-6880.411,-6723.529,50000.000,55.00,-8240.059,-4258.235,50000.000,74.00,0
6901,-6551.706,-5214.470,50000.000,48.00,-7582.646,-5020.235,50000.000,56.00,0
6951,-6409.764,-2801.470,50000.000,55.00,-7059.706,-4743.823,50000.000,47.00,0
7001,-5625.353,-3705.412,50000.000,64.00,-6200.588,-4325.470,50000.000,40.00,0
7051,-5505.823,-7440.706,50000.000,49.00,-6977.529,-2950.882,50000.000,35.00,0
7101,-6477.000,-6208.059,50000.000,48.00,-6828.117,-537.882,50000.000,41.00,0
7151,-6865.470,-5998.882,50000.000,53.00,-6469.529,37.353,50000.000,64.00,0
7201,-6073.588,-9405.470,50000.000,45.00,-7627.470,-3048.000,50000.000,45.00,0
7251,-5610.412,-7597.588,50000.000,54.00,-7291.293,-4639.235,50000.000,70.00,0
7301,-5341.470,-4863.353,50000.000,48.00,-6200.588,-4990.353,50000.000,64.00,0
7351,-4056.529,-6081.059,50000.000,42.00,-5363.882,-5147.235,50000.000,72.00,0
7401,-4362.823,-7948.706,50000.000,23.00,-5752.353,-3503.706,50000.000,57.00,0
7451,-4833.470,-5707.529,50000.000,40.00,-5363.882,-918.882,50000.000,58.00,0
7501,-5371.353,-5804.646,50000.000,38.00,-4826.000,-127.000,50000.000,58.00,0
7551,-4721.412,-9233.646,50000.000,27.00,-6148.294,-3204.882,50000.000,60.00,0
7601,-4034.117,-8785.411,50000.000,38.00,-5744.882,-6028.764,50000.000,76.00,0
