timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,14.941,-14.941,50153.000,36.00,7.471,-44.824,50153.000,73.00,0
51,6118.411,-3541.059,50000.000,34.00,2965.823,-11937.999,50000.000,66.00,0
101,6260.353,2450.353,50000.000,42.00,3914.588,-10085.293,50000.000,67.00,0
151,7186.706,2121.647,50000.000,55.00,4676.588,-10854.764,50000.000,78.00,0
201,6902.823,-3989.294,50000.000,43.00,3675.529,-10653.058,50000.000,65.00,0
251,5715.000,-7067.176,50000.000,58.00,2637.117,-11332.882,50000.000,69.00,0
301,5446.059,-7769.411,50000.000,39.00,1748.118,-11280.588,50000.000,52.00,0
351,5057.588,-5588.000,50000.000,52.00,1098.176,-12154.646,50000.000,51.00,0
401,4646.706,-5296.646,50000.000,48.00,1083.235,-12393.705,50000.000,67.00,0
451,5192.059,-8434.294,50000.000,33.00,1165.412,-11908.117,50000.000,62.00,0
501,6066.117,-9883.588,50000.000,30.00,1464.235,-13215.470,50000.000,50.00,0
551,5909.235,-5617.882,50000.000,41.00,1329.765,-14306.176,50000.000,56.00,0
601,6454.588,-3600.823,50000.000,37.00,2226.235,-13842.999,50000.000,31.00,0
651,6245.411,-3600.823,50000.000,45.00,3197.412,-8434.294,50000.000,90.00,0
701,6462.059,-1778.000,50000.000,55.00,4833.470,-5005.294,50000.000,76.00,0
751,7448.176,-2114.176,50000.000,46.00,4900.706,-5453.529,50000.000,74.00,0
801,8845.176,-560.294,50000.000,41.00,6125.882,-7179.235,50000.000,82.00,0
851,10242.176,3653.117,50000.000,52.00,7530.353,-9069.294,50000.000,74.00,0
901,11803.528,3376.706,50000.000,49.00,8441.764,-11026.588,50000.000,82.00,0
951,13207.999,-627.529,50000.000,47.00,8748.059,-11370.234,50000.000,64.00,0
1001,13805.646,-1822.823,50000.000,35.00,10264.588,-9450.294,50000.000,66.00,0
1051,14567.646,-2144.059,50000.000,48.00,11034.058,-8688.294,50000.000,60.00,0
1101,15598.587,291.353,50000.000,73.00,12602.882,-9778.999,50000.000,73.00,0
1151,15800.293,2345.765,50000.000,98.00,12132.234,-11048.999,50000.000,54.00,0
1201,16913.410,-1165.412,50000.000,67.00,11915.588,-11758.705,50000.000,46.00,0
1251,16980.646,-3287.059,50000.000,79.00,12841.940,-10802.470,50000.000,62.00,0
1301,17294.410,-5012.764,50000.000,37.00,12191.999,-11504.705,50000.000,59.00,0
1351,18392.588,-1397.000,50000.000,68.00,11243.234,-13992.411,50000.000,45.00,0
1401,18452.352,-635.000,50000.000,83.00,11474.822,-15404.352,50000.000,55.00,0
1451,18340.293,-5207.000,50000.000,81.00,11489.764,-14306.176,50000.000,64.00,0
1501,18041.469,-7627.470,50000.000,54.00,11355.293,-14664.764,50000.000,53.00,0
1551,18519.588,-3302.000,50000.000,69.00,11265.646,-15867.528,50000.000,57.00,0
1601,18459.822,-2704.353,50000.000,81.00,11302.999,-15680.764,50000.000,51.00,0
1651,17085.234,-6536.764,50000.000,76.00,11624.234,-13648.764,50000.000,86.00,0
1701,16218.646,-7425.764,50000.000,47.00,10742.705,-13708.528,50000.000,75.00,0
1751,16629.527,-3369.235,50000.000,56.00,10339.293,-14724.528,50000.000,74.00,0
1801,16427.822,463.176,50000.000,84.00,11101.293,-13559.117,50000.000,59.00,0
1851,16928.352,-1165.412,50000.000,64.00,13080.999,-9524.999,50000.000,57.00,0
1901,16285.881,-2995.706,50000.000,87.00,13925.176,-7620.000,50000.000,53.00,0
1951,16457.705,-4982.882,50000.000,45.00,12610.353,-10690.411,50000.000,29.00,0
2001,17458.764,821.765,50000.000,55.00,12169.588,-11639.176,50000.000,55.00,0
2051,17540.939,5408.706,50000.000,33.00,13417.176,-10705.353,50000.000,81.00,0
2101,17204.764,2906.059,50000.000,44.00,13895.293,-8314.764,50000.000,71.00,0
2151,16778.939,-209.176,50000.000,50.00,14134.352,-5715.000,50000.000,78.00,0
2201,15912.352,-2562.412,50000.000,43.00,13320.058,-4310.529,50000.000,76.00,0
2251,15038.293,-2816.412,50000.000,38.00,12236.822,-3832.412,50000.000,78.00,0
2301,14336.058,-1972.235,50000.000,52.00,12087.411,-4078.941,50000.000,54.00,0
2351,13051.117,-1426.882,50000.000,34.00,11011.646,-3212.353,50000.000,49.00,0
2401,12221.882,-1344.706,50000.000,48.00,10406.528,-2995.706,50000.000,74.00,0
2451,11198.411,-508.000,50000.000,46.00,9592.234,-2144.059,50000.000,87.00,0
2501,10070.353,164.353,50000.000,45.00,8665.882,-1404.470,50000.000,74.00,0
2551,8949.764,-156.882,50000.000,50.00,7784.353,-896.471,50000.000,67.00,0
2601,7679.764,-687.294,50000.000,35.00,6880.411,59.765,50000.000,66.00,0
2651,6611.470,-836.706,50000.000,35.00,6088.529,814.294,50000.000,78.00,0
2701,5692.588,-612.588,50000.000,43.00,5296.646,1001.059,50000.000,75.00,0
2751,4878.294,-313.765,50000.000,41.00,4572.000,784.412,50000.000,50.00,0
2801,4377.765,-283.882,50000.000,37.00,3981.823,127.000,50000.000,70.00,0
2851,3877.235,-149.412,50000.000,46.00,3436.470,-336.176,50000.000,65.00,0
2901,3227.294,37.353,50000.000,41.00,2906.059,-448.235,50000.000,52.00,0
2951,2622.176,-7.471,50000.000,40.00,2286.000,-336.176,50000.000,74.00,0
3001,2009.588,-82.176,50000.000,57.00,1785.470,-141.941,50000.000,65.00,0
3051,1471.706,104.588,50000.000,50.00,1359.647,-37.353,50000.000,55.00,0
3101,933.823,-74.706,50000.000,30.00,829.235,74.706,50000.000,64.00,0
3151,298.824,7.471,50000.000,36.00,328.706,179.294,50000.000,51.00,0
3201,-186.765,97.118,50000.000,44.00,-52.294,268.941,50000.000,47.00,0
3251,-560.294,14.941,50000.000,46.00,-463.176,254.000,50000.000,42.00,0
3301,-679.823,254.000,50000.000,41.00,-575.235,186.765,50000.000,59.00,0
3351,-739.588,410.882,50000.000,29.00,-522.941,283.882,50000.000,66.00,0
3401,-747.059,-7.471,50000.000,43.00,-679.823,321.235,50000.000,62.00,0
3451,-687.294,485.588,50000.000,39.00,-560.294,276.412,50000.000,55.00,0
3501,-1060.823,1180.353,50000.000,50.00,-575.235,799.353,50000.000,66.00,0
3551,-1456.765,-59.765,50000.000,44.00,-1172.882,926.353,50000.000,49.00,0
3601,-1449.294,-1045.882,50000.000,40.00,-1531.470,-29.882,50000.000,52.00,0
3651,-1329.765,-2032.000,50000.000,25.00,-1792.941,-1568.823,50000.000,42.00,0
3701,-1411.941,-1516.529,50000.000,36.00,-2196.353,-3473.823,50000.000,80.00,0
3751,-2144.059,1748.118,50000.000,40.00,-2300.941,-3331.882,50000.000,66.00,0
3801,-3257.176,2241.176,50000.000,32.00,-2868.706,-1464.235,50000.000,82.00,0
3851,-4512.235,1023.471,50000.000,37.00,-3810.000,306.294,50000.000,67.00,0
3901,-5072.529,29.882,50000.000,37.00,-4407.647,1157.941,50000.000,87.00,0
3951,-5393.764,-343.647,50000.000,39.00,-4512.235,1591.235,50000.000,65.00,0
4001,-4669.117,-522.941,50000.000,34.00,-4198.470,508.000,50000.000,77.00,0
4051,-4318.000,-403.412,50000.000,50.00,-3951.941,-321.235,50000.000,74.00,0
4101,-3832.412,-418.353,50000.000,44.00,-3705.412,-1404.470,50000.000,70.00,0
4151,-3556.000,-2427.941,50000.000,37.00,-4183.529,-2801.470,50000.000,68.00,0
4201,-3533.588,-3189.941,50000.000,52.00,-4452.470,-2622.176,50000.000,77.00,0
4251,-3152.588,-2921.000,50000.000,37.00,-3630.706,-4975.412,50000.000,53.00,0
4301,-1277.470,-3795.059,50000.000,40.00,-3227.294,-6880.411,50000.000,47.00,0
4351,-59.765,-3025.588,50000.000,36.00,-2039.470,-6895.353,50000.000,62.00,0
4401,859.118,1553.882,50000.000,43.00,-1225.176,-9472.705,50000.000,50.00,0
4451,3010.647,1890.059,50000.000,35.00,-134.471,-11840.882,50000.000,36.00,0
4501,3384.176,-903.941,50000.000,38.00,313.765,-10533.528,50000.000,67.00,0
4551,4004.235,-1860.176,50000.000,45.00,1718.235,-9965.764,50000.000,65.00,0
4601,4728.882,-3346.823,50000.000,42.00,1404.470,-10623.176,50000.000,83.00,0
4651,5401.235,560.294,50000.000,36.00,2450.353,-12139.705,50000.000,56.00,0
4701,5401.235,896.471,50000.000,37.00,2577.353,-13581.528,50000.000,44.00,0
4751,5909.235,-5640.294,50000.000,29.00,1591.235,-15546.293,50000.000,37.00,0
4801,6977.529,-8494.059,50000.000,39.00,1516.529,-18370.176,50000.000,50.00,0
4851,6096.000,-5543.176,50000.000,34.00,1232.647,-18093.764,50000.000,60.00,0
4901,5416.176,-1740.647,50000.000,42.00,1942.353,-17003.059,50000.000,68.00,0
4951,5774.764,-7283.823,50000.000,43.00,1912.470,-16696.764,50000.000,46.00,0
5001,5939.117,-11982.822,50000.000,29.00,403.412,-16457.705,50000.000,52.00,0
5051,5468.470,-9502.588,50000.000,41.00,889.000,-16995.588,50000.000,58.00,0
5101,5042.646,-8949.764,50000.000,49.00,37.353,-18138.588,50000.000,60.00,0
5151,4504.764,-13596.470,50000.000,25.00,-1053.353,-15860.058,50000.000,61.00,0
5201,3399.117,-13641.293,50000.000,22.00,-1150.470,-15105.528,50000.000,67.00,0
5251,3092.823,-11407.588,50000.000,35.00,-1815.353,-14769.352,50000.000,66.00,0
5301,1837.765,-11385.176,50000.000,43.00,-2398.059,-12236.822,50000.000,72.00,0
5351,605.118,-11840.882,50000.000,84.00,-2353.235,-7627.470,50000.000,74.00,0
5401,-522.941,-11198.411,50000.000,43.00,-2801.470,-6663.764,50000.000,82.00,0
5451,-739.588,-9480.176,50000.000,50.00,-3600.823,-9226.176,50000.000,80.00,0
5501,-1397.000,-8389.470,50000.000,64.00,-4153.647,-10219.764,50000.000,57.00,0
5551,-1075.765,-9427.882,50000.000,60.00,-3817.470,-8635.999,50000.000,56.00,0
5601,-1875.118,-9397.999,50000.000,89.00,-3346.823,-7194.176,50000.000,51.00,0
5651,-1329.765,-11250.705,50000.000,64.00,-4362.823,-10361.705,50000.000,49.00,0
5701,-1322.294,-8822.764,50000.000,70.00,-4773.706,-12505.764,50000.000,46.00,0
5751,-1628.588,-9136.528,50000.000,78.00,-4893.235,-13297.646,50000.000,39.00,0
5801,-1292.412,-12408.646,50000.000,75.00,-4855.882,-11407.588,50000.000,75.00,0
5851,-1658.470,-14119.411,50000.000,45.00,-5109.882,-10638.117,50000.000,62.00,0
5901,-2652.059,-11713.882,50000.000,67.00,-5296.646,-11056.470,50000.000,43.00,0
5951,-3197.412,-12431.058,50000.000,59.00,-6245.411,-10974.293,50000.000,68.00,0
6001,-4049.059,-14709.587,50000.000,55.00,-6596.529,-9031.940,50000.000,62.00,0
6051,-4878.294,-15658.352,50000.000,47.00,-7201.646,-5311.588,50000.000,54.00,0
6101,-5573.059,-13910.234,50000.000,45.00,-7732.058,-4691.529,50000.000,83.00,0
6151,-6200.588,-12856.882,50000.000,54.00,-8389.470,-5236.882,50000.000,62.00,0
6201,-7276.353,-13305.117,50000.000,31.00,-9465.234,-4534.647,50000.000,69.00,0
6251,-8352.117,-13230.411,50000.000,43.00,-9151.470,-866.588,50000.000,86.00,0
6301,-9091.705,-13551.646,50000.000,30.00,-9898.528,-186.765,50000.000,71.00,0
6351,-9771.528,-13955.058,50000.000,42.00,-10780.058,-2891.117,50000.000,56.00,0
6401,-10533.528,-14313.646,50000.000,39.00,-11721.353,-3287.059,50000.000,42.00,0
6451,-10608.234,-14440.646,50000.000,61.00,-11444.940,-836.706,50000.000,54.00,0
6501,-10518.588,-14814.176,50000.000,44.00,-11056.470,-791.882,50000.000,35.00,0
6551,-10436.411,-15531.352,50000.000,68.00,-12797.117,-5094.941,50000.000,75.00,0
6601,-10458.823,-16069.234,50000.000,59.00,-13043.646,-5976.470,50000.000,72.00,0
6651,-10667.999,-15232.528,50000.000,70.00,-12677.587,-4661.647,50000.000,30.00,0
6701,-10974.293,-14164.234,50000.000,59.00,-12438.528,-3810.000,50000.000,73.00,0
6751,-11519.646,-14717.058,50000.000,57.00,-13984.940,-5371.353,50000.000,71.00,0
6801,-12050.058,-14844.058,50000.000,58.00,-14873.940,-5640.294,50000.000,52.00,0
6851,-12909.176,-15650.881,50000.000,52.00,-15299.764,-3660.588,50000.000,73.00,0
6901,-14074.587,-14918.764,50000.000,48.00,-15598.587,-3070.412,50000.000,38.00,0
6951,-14746.940,-14022.293,50000.000,54.00,-16009.470,-4594.412,50000.000,48.00,0
7001,-15568.705,-14044.705,50000.000,45.00,-16763.998,-4967.941,50000.000,83.00,0
7051,-16345.646,-15329.646,50000.000,43.00,-16330.705,-2502.647,50000.000,62.00,0
7101,-16547.352,-15516.411,50000.000,40.00,-16300.822,-1658.470,50000.000,55.00,0
7151,-16509.998,-15150.352,50000.000,35.00,-17092.705,-3802.529,50000.000,77.00,0
7201,-17010.527,-15038.293,50000.000,42.00,-17413.939,-4407.647,50000.000,86.00,0
7251,-16838.705,-16241.058,50000.000,36.00,-17219.705,-2756.647,50000.000,76.00,0
7301,-17652.998,-15090.587,50000.000,45.00,-17331.764,-485.588,50000.000,64.00,0
