timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]
450448,0.000,0.000,4166.000,0.000,0.000,4166.000
454619,0.000,0.000,4166.000,0.000,0.000,4166.000
458789,0.000,0.000,4166.000,0.000,0.000,4166.000
462950,0.000,0.000,4166.000,0.000,0.000,4168.000
467116,0.000,0.000,4166.000,0.000,0.000,4164.000
471284,0.000,0.000,4166.000,0.000,0.000,4166.000
475444,0.000,0.000,4166.000,0.000,0.000,4166.000
479616,0.000,0.000,4166.000,0.000,0.000,4166.000
483785,0.000,0.000,4166.000,0.000,0.000,4166.000
487946,0.000,0.000,4166.000,0.000,0.000,4168.000
492112,0.000,0.000,4166.000,0.000,0.000,4164.000
496280,0.000,0.000,4166.000,0.000,0.000,4166.000
500440,0.000,0.000,4166.000,0.000,0.000,4166.000
504609,0.000,0.000,4166.000,0.000,0.000,4166.000
508781,0.000,0.000,4166.000,0.000,0.000,4166.000
512942,0.000,0.000,4166.000,0.000,0.000,4168.000
517108,0.000,0.000,4166.000,0.000,0.000,4164.000
521276,0.000,0.000,4166.000,0.000,0.000,4166.000
525436,0.000,0.000,4166.000,0.000,0.000,4166.000
529605,0.000,0.000,4166.000,0.000,0.000,4166.000
533777,0.000,0.000,4166.000,0.000,0.000,4166.000
537938,0.000,0.000,4166.000,0.000,0.000,4168.000
542104,0.000,0.000,4166.000,0.000,0.000,4164.000
546272,0.000,0.000,4166.000,0.000,0.000,4166.000
550432,0.000,0.000,4166.000,0.000,0.000,4166.000
554601,0.000,0.000,4166.000,0.000,0.000,4166.000
558773,0.000,0.000,4166.000,0.000,0.000,4166.000
562934,0.000,0.000,4166.000,0.000,0.000,4168.000
567100,0.000,0.000,4166.000,0.000,0.000,4164.000
571268,0.000,0.000,4166.000,0.000,0.000,4166.000
575428,0.000,0.000,4166.000,0.000,0.000,4166.000
579597,0.000,0.000,4166.000,0.000,0.000,4166.000
583769,0.000,0.000,4166.000,0.000,0.000,4166.000
587930,0.000,0.000,4166.000,0.000,0.000,4168.000
592096,0.000,0.000,4166.000,0.000,0.000,4164.000
596264,0.000,0.000,4166.000,0.000,0.000,4166.000
600424,0.000,0.000,4166.000,0.000,0.000,4166.000
604593,0.000,0.000,4166.000,0.000,0.000,4166.000
608765,0.000,0.000,4166.000,0.000,0.000,4166.000
612926,0.000,0.000,4166.000,0.000,0.000,4168.000
617092,0.000,0.000,4166.000,0.000,0.000,4164.000
621260,0.000,0.000,4166.000,0.000,0.000,4166.000
625420,0.000,0.000,4166.000,0.000,0.000,4166.000
629589,0.000,0.000,4166.000,0.000,0.000,4166.000
633761,0.000,0.000,4166.000,0.000,0.000,4166.000
637922,0.000,0.000,4166.000,0.000,0.000,4168.000
642088,0.000,0.000,4166.000,0.000,0.000,4164.000
646256,0.000,0.000,4166.000,0.000,0.000,4166.000
650416,0.000,0.000,4166.000,0.000,0.000,4166.000
654585,0.000,0.000,4166.000,0.000,0.000,4166.000
658757,0.000,0.000,4166.000,0.000,0.000,4166.000
662918,0.000,0.000,4166.000,0.000,0.000,4168.000
667084,0.000,0.000,4166.000,0.000,0.000,4164.000
671252,0.000,0.000,4166.000,0.000,0.000,4166.000
675412,0.000,0.000,4166.000,0.000,0.000,4166.000
679581,0.000,0.000,4166.000,0.000,0.000,4166.000
683753,0.000,0.000,4166.000,0.000,0.000,4166.000
687914,0.000,0.000,4166.000,0.000,0.000,4168.000
692080,0.000,0.000,4166.000,0.000,0.000,4164.000
696248,0.000,0.000,4166.000,0.000,0.000,4166.000
700408,0.000,0.000,4166.000,0.000,0.000,4166.000
704577,0.000,0.000,4166.000,0.000,0.000,4166.000
708749,0.000,0.000,4166.000,0.000,0.000,4166.000
712910,0.000,0.000,4166.000,0.000,0.000,4168.000
717076,0.000,0.000,4166.000,0.000,0.000,4164.000
721244,0.000,0.000,4166.000,0.000,0.000,4166.000
725404,0.000,0.000,4166.000,0.000,0.000,4166.000
729573,0.000,0.000,4166.000,0.000,0.000,4166.000
733745,0.000,0.000,4166.000,0.000,0.000,4166.000
737906,0.000,0.000,4166.000,0.000,0.000,4168.000
742072,0.000,0.000,4166.000,0.000,0.000,4164.000
746240,0.000,0.000,4166.000,0.000,0.000,4166.000
750400,0.000,0.000,4166.000,0.000,0.000,4166.000
754569,0.000,0.000,4166.000,0.000,0.000,4166.000
758740,0.000,0.000,4166.000,0.000,0.000,4166.000
762902,0.000,0.000,4166.000,0.000,0.000,4168.000
767068,0.000,0.000,4166.000,0.000,0.000,4164.000
771236,0.000,0.000,4166.000,0.000,0.000,4166.000
775396,0.000,0.000,4166.000,0.000,0.000,4166.000
779565,0.000,0.000,4166.000,0.000,0.000,4166.000
783737,0.000,0.000,4166.000,0.000,0.000,4166.000
787898,0.000,0.000,4166.000,0.000,0.000,4168.000
792064,0.000,0.000,4166.000,0.000,0.000,4164.000
796232,0.000,0.000,4166.000,0.000,0.000,4166.000
800392,0.000,0.000,4166.000,0.000,0.000,4166.000
804561,0.000,0.000,4166.000,0.000,0.000,4166.000
808733,0.000,0.000,4166.000,0.000,0.000,4166.000
812894,0.000,0.000,4166.000,0.000,0.000,4168.000
817060,0.000,0.000,4166.000,0.000,0.000,4164.000
821228,0.000,0.000,4166.000,0.000,0.000,4166.000
825388,0.000,0.000,4166.000,0.000,0.000,4166.000
829557,0.000,0.000,4166.000,0.000,0.000,4166.000
833729,0.000,0.000,4166.000,0.000,0.000,4166.000
837890,0.000,0.000,4166.000,0.000,0.000,4168.000
842056,0.000,0.000,4166.000,0.000,0.000,4164.000
846224,0.000,0.000,4166.000,0.000,0.000,4166.000
850384,0.000,0.000,4166.000,0.000,0.000,4166.000
854553,0.000,0.000,4166.000,0.000,0.000,4166.000
858725,0.000,0.000,4166.000,0.000,0.000,4166.000
862886,0.000,0.000,4166.000,0.000,0.000,4168.000
867052,0.000,0.000,4166.000,0.000,0.000,4164.000
871220,0.000,0.000,4166.000,0.000,0.000,4166.000
875380,0.000,0.000,4166.000,0.000,0.000,4166.000
879549,0.000,0.000,4166.000,0.000,0.000,4166.000
883721,0.000,0.000,4166.000,0.000,0.000,4166.000
887882,0.000,0.000,4166.000,0.000,0.000,4168.000
892048,0.000,0.000,4166.000,0.000,0.000,4164.000
896216,0.000,0.000,4166.000,0.000,0.000,4166.000
900376,0.000,0.000,4166.000,0.000,0.000,4166.000
904545,0.000,0.000,4166.000,0.000,0.000,4166.000
908717,0.000,0.000,4167.000,0.000,0.000,4167.000
912886,0.000,0.000,4165.000,0.000,0.000,4167.000
917048,0.000,0.000,4166.000,0.000,0.000,4164.000
921212,0.000,0.000,4166.000,0.000,0.000,4166.000
925372,0.000,0.000,4166.000,0.000,0.000,4166.000
929541,0.000,0.000,4166.000,0.000,0.000,4166.000
933713,0.000,0.000,4166.000,0.000,0.000,4167.000
937879,0.000,0.000,4166.000,0.000,0.000,4165.000
942039,0.000,0.000,4166.000,0.000,0.000,4166.000
946204,0.000,0.000,4166.000,0.000,0.000,4166.000
950368,0.000,0.000,4166.000,0.000,0.000,4166.000
954537,0.000,0.000,4166.000,0.000,0.000,4166.000
958709,0.000,0.000,4166.000,0.000,0.000,4167.000
962875,0.000,0.000,4166.000,0.000,0.000,4165.000
967036,0.000,0.000,4166.000,0.000,0.000,4166.000
971200,0.000,0.000,4166.000,0.000,0.000,4166.000
975364,0.000,0.000,4166.000,0.000,0.000,4166.000
979533,0.000,0.000,4166.000,0.000,0.000,4166.000
983705,0.000,0.000,4166.000,0.000,0.000,4167.000
987871,0.000,0.000,4166.000,0.000,0.000,4165.000
992031,0.000,0.000,4166.000,0.000,0.000,4166.000
996196,0.000,0.000,4166.000,0.000,0.000,4166.000
1000360,0.000,0.000,4166.000,0.000,0.000,4166.000
1004530,0.000,0.000,4166.000,0.000,0.000,4166.000
1008701,0.000,0.000,4166.000,0.000,0.000,4167.000
1012867,0.000,0.000,4166.000,0.000,0.000,4165.000
1017028,0.000,0.000,4166.000,0.000,0.000,4166.000
1021192,0.000,0.000,4166.000,0.000,0.000,4166.000
1025355,0.000,0.000,4166.000,0.000,0.000,4166.000
1029526,0.000,0.000,4166.000,0.000,0.000,4166.000
1033697,0.000,0.000,4166.000,0.000,0.000,4167.000
1037863,0.000,0.000,4166.000,0.000,0.000,4165.000
1042024,0.000,0.000,4166.000,0.000,0.000,4166.000
1046189,0.000,0.000,4166.000,0.000,0.000,4166.000
1050351,0.000,0.000,4166.000,0.000,0.000,4166.000
1054522,0.000,0.000,4166.000,0.000,0.000,4166.000
1058693,0.000,0.000,4166.000,0.000,0.000,4167.000
1062859,0.000,0.000,4166.000,0.000,0.000,4165.000
1067020,0.000,0.000,4166.000,0.000,0.000,4166.000
1071184,0.000,0.000,4166.000,0.000,0.000,4166.000
1075347,0.000,0.000,4166.000,0.000,0.000,4166.000
1079518,0.000,0.000,4166.000,0.000,0.000,4166.000
1083689,0.000,0.000,4166.000,0.000,0.000,4167.000
1087856,0.000,0.000,4166.000,0.000,0.000,4165.000
1092016,0.000,0.000,4166.000,0.000,0.000,4166.000
1096181,0.000,0.000,4166.000,0.000,0.000,4166.000
1100343,0.000,0.000,4166.000,0.000,0.000,4166.000
1104514,0.000,0.000,4166.000,0.000,0.000,4166.000
1108686,0.000,0.000,4166.000,0.000,0.000,4167.000
1112851,0.000,0.000,4166.000,0.000,0.000,4165.000
1117012,0.000,0.000,4166.000,0.000,0.000,4166.000
1121176,0.000,0.000,4166.000,0.000,0.000,4166.000
1125339,0.000,0.000,4166.000,0.000,0.000,4166.000
1129510,0.000,0.000,4166.000,0.000,0.000,4166.000
1133681,0.000,0.000,4166.000,0.000,0.000,4167.000
1137847,0.000,0.000,4166.000,0.000,0.000,4165.000
1142008,0.000,0.000,4166.000,0.000,0.000,4166.000
1146173,0.000,0.000,4166.000,0.000,0.000,4166.000
1150335,0.000,0.000,4166.000,0.000,0.000,4166.000
1154506,0.000,0.000,4166.000,0.000,0.000,4166.000
1158677,0.000,0.000,4166.000,0.000,0.000,4167.000
1162843,0.000,0.000,4166.000,0.000,0.000,4165.000
1167004,0.000,0.000,4166.000,0.000,0.000,4166.000
1171168,0.000,0.000,4166.000,0.000,0.000,4166.000
1175331,0.000,0.000,4166.000,0.000,0.000,4166.000
1179502,0.000,0.000,4166.000,0.000,0.000,4166.000
1183674,0.000,0.000,4166.000,0.000,0.000,4167.000
1187840,0.000,0.000,4166.000,0.000,0.000,4165.000
1192000,0.000,0.000,4166.000,0.000,0.000,4166.000
1196165,0.000,0.000,4166.000,0.000,0.000,4166.000
1200327,0.000,0.000,4166.000,0.000,0.000,4166.000
1204498,0.000,0.000,4166.000,0.000,0.000,4166.000
1208669,0.000,0.000,4166.000,0.000,0.000,4167.000
1212835,0.000,0.000,4166.000,0.000,0.000,4165.000
1216996,0.000,0.000,4166.000,0.000,0.000,4166.000
1221160,0.000,0.000,4166.000,0.000,0.000,4166.000
1225323,0.000,0.000,4166.000,0.000,0.000,4166.000
1229494,0.000,0.000,4166.000,0.000,0.000,4166.000
1233666,0.000,0.000,4166.000,0.000,0.000,4167.000
1237832,0.000,0.000,4166.000,0.000,0.000,4165.000
1241992,0.000,0.000,4166.000,0.000,0.000,4166.000
1246157,0.000,0.000,4166.000,0.000,0.000,4166.000
1250319,0.000,0.000,4166.000,0.000,0.000,4166.000
1254490,0.000,0.000,4166.000,0.000,0.000,4166.000
1258661,0.000,0.000,4166.000,0.000,0.000,4167.000
1262828,0.000,0.000,4166.000,0.000,0.000,4165.000
1266988,0.000,0.000,4166.000,0.000,0.000,4166.000
1271152,0.000,0.000,4166.000,0.000,0.000,4166.000
1275315,0.000,0.000,4166.000,0.000,0.000,4166.000
1279486,0.000,0.000,4166.000,0.000,0.000,4166.000
1283658,0.000,0.000,4166.000,0.000,0.000,4167.000
1287824,0.000,0.000,4166.000,0.000,0.000,4165.000
1291984,0.000,0.000,4166.000,0.000,0.000,4166.000
1296149,0.000,0.000,4166.000,0.000,0.000,4166.000
1300311,0.000,0.000,4166.000,0.000,0.000,4166.000
1304482,0.000,0.000,4166.000,0.000,0.000,4166.000
1308653,0.000,0.000,4166.000,0.000,0.000,4167.000
1312819,0.000,0.000,4166.000,0.000,0.000,4165.000
1316980,0.000,0.000,4166.000,0.000,0.000,4166.000
1321145,0.000,0.000,4166.000,0.000,0.000,4166.000
1325307,0.000,0.000,4166.000,0.000,0.000,4166.000
1329478,0.000,0.000,4166.000,0.000,0.000,4166.000
1333649,0.000,0.000,4166.000,0.000,0.000,4167.000
1337816,0.000,0.000,4166.000,0.000,0.000,4165.000
