timestamp[ms],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us],waterPin
29401,-2913.529,-859.118,50000.000,-2278.529,2173.941,50000.000,0
29451,-2943.412,-2226.235,50000.000,-2973.294,2069.353,50000.000,0
29501,-2794.000,-3376.706,50000.000,-2861.235,1397.000,50000.000,0
29551,-2569.882,-4161.117,50000.000,-2263.588,313.765,50000.000,0
29601,-2338.294,-4243.294,50000.000,-1479.176,-179.294,50000.000,0
29651,-1852.706,-4146.176,50000.000,-859.118,-567.765,50000.000,0
29701,-1419.412,-3548.529,50000.000,-1329.765,-1434.353,50000.000,0
29751,-1307.353,-3018.117,50000.000,1195.294,0.000,50000.000,0
29801,-1008.529,-2046.941,50000.000,-1225.176,-1703.294,50000.000,0
29851,-754.529,-724.647,50000.000,-1867.647,-3451.412,50000.000,0
29901,-948.765,268.941,50000.000,-1060.823,-2203.823,50000.000,0
29951,-1075.765,1367.118,50000.000,-874.059,-1628.588,50000.000,0
30001,-1045.882,1957.294,50000.000,1195.294,0.000,50000.000,0
30051,-1382.059,2681.941,50000.000,-702.235,-859.118,50000.000,0
30101,-1688.353,3309.470,50000.000,-1299.882,605.118,50000.000,0
30151,-1994.647,3466.353,50000.000,-649.941,1606.176,50000.000,0
30201,-2106.706,3369.235,50000.000,-709.706,2308.412,50000.000,0
30251,-2017.059,2599.765,50000.000,-455.706,1882.588,50000.000,0
30301,-1949.823,1785.470,50000.000,1195.294,0.000,50000.000,0
30351,-1949.823,1090.706,50000.000,-597.647,1994.647,50000.000,0
30401,-1830.294,224.118,50000.000,1195.294,0.000,50000.000,0
30451,-1613.647,-575.235,50000.000,-2144.059,4893.235,50000.000,0
30501,-1359.647,-1307.353,50000.000,-1128.059,1449.294,50000.000,0
30551,-926.353,-1830.294,50000.000,-1180.353,-343.647,50001.000,0
30601,-485.588,-1949.823,50000.000,-1157.941,-1255.059,49999.000,0
30651,-141.941,-2173.941,50000.000,-485.588,-963.706,50000.000,0
30701,149.412,-2300.941,50000.000,1195.294,0.000,50000.000,0
30751,156.882,-2203.823,50000.000,-171.824,-791.882,50000.000,0
30801,321.235,-1419.412,50000.000,1195.294,0.000,50000.000,0
30851,373.529,-1023.471,50000.000,-448.235,-3115.235,50000.000,0
30901,261.471,-508.000,50000.000,-201.706,-3175.000,50000.000,0
30951,141.941,-149.412,50000.000,-52.294,-911.412,50000.000,0
31001,-29.882,171.824,50000.000,-22.412,-440.765,50000.000,0
31051,-239.059,605.118,50000.000,-22.412,67.235,50000.000,0
31101,-485.588,1083.235,50000.000,-29.882,1105.647,50000.000,0
31151,-784.412,1426.882,50000.000,37.353,1307.353,50000.000,0
