timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,0.000,0.000,50157.000,38.00,0.000,-22.412,50153.000,23.00,0
51,3391.647,1882.588,50000.000,48.00,1531.470,-8665.882,50000.000,39.00,0
101,5080.000,2211.294,50000.000,50.00,2906.059,-9734.176,50000.000,67.00,0
151,5543.176,-1501.588,50000.000,55.00,3189.941,-7679.764,50000.000,28.00,0
201,6163.235,-5580.529,50000.000,51.00,3421.529,-8329.705,50000.000,43.00,0
251,6858.000,-6708.588,50000.000,53.00,3406.588,-9988.176,50000.000,34.00,0
301,7126.941,-2084.294,50000.000,61.00,4213.412,-10167.470,50000.000,39.00,0
351,7590.117,694.765,50000.000,87.00,4923.117,-10122.646,50000.000,66.00,0
401,7545.293,-3817.470,50000.000,60.00,4288.117,-9278.470,50000.000,32.00,0
451,6364.941,-7403.353,50000.000,55.00,3264.647,-9054.353,50000.000,46.00,0
501,6671.235,-8090.646,50000.000,59.00,3429.000,-9973.234,50000.000,37.00,0
551,7171.764,-3951.941,50000.000,39.00,3884.706,-10413.999,50000.000,60.00,0
601,7859.058,74.706,50000.000,64.00,4960.470,-10638.117,50000.000,72.00,0
651,8792.882,-1703.294,50000.000,32.00,4990.353,-9502.588,50000.000,77.00,0
701,8441.764,-3697.941,50000.000,46.00,5610.412,-8456.705,50000.000,64.00,0
751,9129.059,-5752.353,50000.000,30.00,5393.764,-9338.234,50000.000,70.00,0
801,9480.176,-2876.176,50000.000,39.00,5879.353,-9532.470,50000.000,91.00,0
851,10032.999,1441.823,50000.000,51.00,6611.470,-10279.528,50000.000,51.00,0
901,10488.705,-1658.470,50000.000,58.00,6028.764,-10481.234,50000.000,66.00,0
951,9980.705,-5700.059,50000.000,40.00,5737.411,-10847.293,50000.000,84.00,0
1001,10316.882,-7321.176,50000.000,32.00,5894.294,-13118.353,50000.000,49.00,0
1051,11243.234,-2988.235,50000.000,57.00,6723.529,-15531.352,50000.000,71.00,0
1101,11683.999,-2472.765,50000.000,58.00,7478.058,-16674.352,50000.000,55.00,0
1151,10481.234,-7851.588,50000.000,54.00,6043.706,-16898.469,50000.000,30.00,0
1201,10675.470,-11482.293,50000.000,33.00,5072.529,-19460.881,50000.000,36.00,0
1251,9584.764,-9629.588,50000.000,43.00,4400.176,-19535.588,50000.000,32.00,0
1301,9181.353,-9651.999,50000.000,57.00,3974.353,-19281.588,50000.000,40.00,0
1351,8964.705,-13118.353,50000.000,35.00,3653.117,-16861.117,50000.000,47.00,0
1401,8904.940,-13656.234,50000.000,52.00,3302.000,-16188.764,50000.000,41.00,0
1451,7313.706,-11138.646,50000.000,59.00,2667.000,-15860.058,50000.000,75.00,0
1501,6663.764,-13715.999,50000.000,37.00,1852.706,-14545.234,50000.000,74.00,0
1551,4811.059,-16091.646,50000.000,50.00,844.176,-9390.528,50000.000,59.00,0
1601,3817.470,-13693.587,50000.000,44.00,448.235,-8352.117,50000.000,65.00,0
1651,3548.529,-9517.528,50000.000,47.00,687.294,-8949.764,50000.000,77.00,0
1701,3018.117,-6671.235,50000.000,42.00,814.294,-7709.646,50000.000,61.00,0
1751,2876.176,-7448.176,50000.000,49.00,836.706,-6394.823,50000.000,52.00,0
1801,2032.000,-9950.823,50000.000,55.00,-463.176,-5042.646,50000.000,85.00,0
1851,1934.882,-11728.822,50000.000,45.00,-956.235,-6305.176,50000.000,43.00,0
1901,2076.823,-10839.823,50000.000,40.00,-1329.765,-9502.588,50000.000,75.00,0
1951,2607.235,-9465.234,50000.000,54.00,-896.471,-10137.588,50000.000,72.00,0
