1,1,1,0,0,0,0
49996,49997,1,0,0,0,0
99997,99997,1,0,0,0,0
149997,149998,1,0,0,0,0
199999,199999,1,0,0,0,0
249996,249997,1,0,0,0,0
299998,299998,1,0,0,0,0
349998,349999,1,0,0,0,0
399997,399998,1,0,0,0,0
449999,449999,1,0,0,0,0
499997,499997,1,0,0,0,0
549998,549999,1,0,0,0,0
599996,599997,1,0,0,0,0
649998,649998,1,0,0,0,0
699996,699996,1,0,0,0,0
749997,749997,1,0,0,0,0
799998,799998,1,0,0,0,0
849998,849998,1,0,0,0,0
899998,899999,1,0,0,0,0
949997,949998,1,0,0,0,0
999998,999998,1,0,0,0,0
1049997,1049997,1,0,0,0,0
1099996,1099996,1,0,0,0,0
1149996,1149996,1,0,0,0,0
1199996,1199996,1,0,0,0,0
1249998,1249999,1,0,0,0,0
1299998,1299999,1,0,0,0,0
1349997,1349998,1,0,0,0,0
1399997,1399998,1,0,0,0,0
1449997,1449998,1,0,0,0,0
1499997,1499998,1,0,0,0,0
1549996,1549997,1,0,0,0,0
1599998,1599998,1,0,0,0,0
1649998,1649998,1,0,0,0,0
1699997,1699998,1,0,0,0,0
1749996,1749996,1,0,0,0,0
1799996,1799997,1,0,0,0,0
1849996,1849996,1,0,0,0,0
1899996,1899997,1,0,0,0,0
1949998,1949998,1,0,0,0,0
1999997,1999997,1,0,0,0,0
2049998,2049998,1,0,0,0,0
2099999,2099999,1,0,0,0,0
2149997,2149997,1,0,0,0,0
2199998,2199998,1,0,0,0,0
2249998,2249998,1,0,0,0,0
2299998,2299998,1,0,0,0,0
2349998,2349999,1,0,0,0,0
2399998,2399998,1,0,0,0,0
2449998,2449999,1,0,0,0,0
2499998,2499998,1,0,0,0,0
2549999,2549999,1,0,0,0,0
2599999,2599999,1,0,0,0,0
2649996,2649996,1,0,0,0,0
2699998,2699998,1,0,0,0,0
2749996,2749996,1,0,0,0,0
2799996,2799996,1,0,0,0,0
2849997,2849997,1,0,0,0,0
2899997,2899997,1,0,0,0,0
2949997,2949997,1,0,0,0,0
2999996,2999997,1,0,0,0,0
3049999,3049999,1,0,0,0,0
3099998,3099998,1,0,0,0,0
3149997,3149997,1,0,0,0,0
3199998,3199999,1,0,0,0,0
3249996,3249997,1,0,0,0,0
3299996,3299997,1,0,0,0,0
3349999,3349999,1,0,0,0,0
3399997,3399998,1,0,0,0,0
3449997,3449997,1,0,0,0,0
3499998,3499998,1,0,0,0,0
3549998,3549998,1,0,0,0,0
3599998,3599998,1,0,0,0,0
3649997,3649998,1,0,0,0,0
3699996,3699996,1,0,0,0,0
3749997,3749997,1,0,0,0,0
3799997,3799997,1,0,0,0,0
3849998,3849998,1,0,0,0,0
3899997,3899997,1,0,0,0,0
3949997,3949997,1,0,0,0,0
3999997,3999997,1,0,1,0,1
4049998,4049998,1,0,1,0,1
4099998,4099998,1,0,1,0,1
4149997,4149997,1,0,1,0,1
4199997,4199997,1,0,1,0,1
4249997,4249997,1,0,1,0,1
4299996,4299997,1,0,1,0,1
4349997,4349998,1,0,1,0,1
4399999,4399999,1,0,1,0,1
4449998,4449998,1,0,1,0,1
4499998,4499998,1,0,1,0,1
4549996,4549997,1,0,1,0,1
4599997,4599997,1,0,1,0,1
4649996,4649997,1,0,1,0,1
4699999,4699999,1,0,1,0,1
4749997,4749997,1,0,1,0,1
4799999,4799999,1,0,0,0,0
4849998,4849998,1,0,0,0,0
4899999,4899999,1,0,0,0,0
4949996,4949996,1,0,0,0,0
4999997,4999997,1,0,0,0,0
5049996,5049997,1,0,0,0,0
5099996,5099997,1,0,0,0,0
5149996,5149997,1,0,0,0,0
5199997,5199997,1,0,0,0,0
5249997,5249997,1,0,0,0,0
5299997,5299998,1,0,0,0,0
5349997,5349998,1,0,0,0,0
5399997,5399997,1,0,0,0,0
5449997,5449997,1,0,0,0,0
5499996,5499996,1,0,0,0,0
5549997,5549997,1,0,0,0,0
5599998,5599998,1,0,0,0,0
5649998,5649998,1,0,0,0,0
5699997,5699998,1,0,0,0,0
5749998,5749998,1,0,0,0,0
5799998,5799999,1,0,0,0,0
5849998,5849998,1,0,0,0,0
5899998,5899998,1,0,0,0,0
5949998,5949998,1,0,0,0,0
5999996,5999997,1,0,0,1,1
6049998,6049998,1,0,0,1,1
6099997,6099998,1,0,0,1,1
6149997,6149998,1,0,0,1,1
6199997,6199998,1,0,0,1,1
6249997,6249997,1,0,0,1,1
6299999,6299999,1,0,0,1,1
6349997,6349998,1,0,0,1,1
6399998,6399998,1,0,0,1,1
6449997,6449997,1,0,0,1,1
6499998,6499998,1,0,0,1,1
6549997,6549998,1,0,0,1,1
6599997,6599997,1,0,0,1,1
6649996,6649996,1,0,0,1,1
6699997,6699997,1,0,0,1,1
6749996,6749996,1,0,0,1,1
6799998,6799998,1,0,0,0,0
6849996,6849996,1,0,0,0,0
6899997,6899998,1,0,0,0,0
6949998,6949998,1,0,0,0,0
6999997,6999997,1,0,0,0,0
7049998,7049998,1,0,0,0,0
7099996,7099996,1,0,0,0,0
7149996,7149996,1,0,0,0,0
7199997,7199997,1,0,0,0,0
7249999,7249999,1,0,0,0,0
7299998,7299998,1,0,0,0,0
7349998,7349998,1,0,0,0,0
7399996,7399996,1,0,0,0,0
7449999,7449999,1,0,0,0,0
7499996,7499996,1,0,0,0,0
7549997,7549997,1,0,0,0,0
7599997,7599997,1,0,0,0,0
7649998,7649998,1,0,0,0,0
7699998,7699998,1,0,0,0,0
7749997,7749997,1,0,0,0,0
7799998,7799998,1,0,0,0,0
7849998,7849998,1,0,0,0,0
7899998,7899999,1,0,0,0,0
7949996,7949996,1,0,0,0,0
7999996,7999997,1,0,0,0,0
8049996,8049996,1,0,0,0,0
8099998,8099999,1,0,0,0,0
8149997,8149997,1,0,0,0,0
8199999,8199999,1,0,0,0,0
8249997,8249997,1,0,0,0,0
8299996,8299997,1,0,0,0,0
8349996,8349997,1,0,0,0,0
8399996,8399996,1,0,0,0,0
8449997,8449997,1,0,0,0,0
8499997,8499997,1,0,0,0,0
8549997,8549997,1,0,0,0,0
8599998,8599998,1,0,0,0,0
8649997,8649998,1,0,0,0,0
8699998,8699998,1,0,0,0,0
8749998,8749998,1,0,0,0,0
8799998,8799998,1,0,0,0,0
8849998,8849998,1,0,0,0,0
8899996,8899997,1,0,0,0,0
8949997,8949998,1,0,0,0,0
8999998,8999999,1,0,0,0,0
9049998,9049998,1,0,0,0,0
9099998,9099998,1,0,0,0,0
9149998,9149998,1,0,0,0,0
9199996,9199997,1,0,0,0,0
9249997,9249998,1,0,0,0,0
9299997,9299997,1,0,0,0,0
9349998,9349998,1,0,0,0,0
9399999,9399999,1,0,0,0,0
9449996,9449996,1,0,0,0,0
9499997,9499997,1,0,0,0,0
9549998,9549999,1,0,0,0,0
9599997,9599997,1,0,0,0,0
9649998,9649998,1,0,0,0,0
9699998,9699998,1,0,0,0,0
9749997,9749998,1,0,0,0,0
9799998,9799999,1,0,0,0,0
9849996,9849997,1,0,0,0,0
9899997,9899997,1,0,0,0,0
9949997,9949997,1,0,0,0,0
9999997,9999998,1,0,0,0,0
10049996,10049996,1,0,0,0,0
10099997,10099997,1,0,0,0,0
10149996,10149997,1,0,0,0,0
10199998,10199998,1,0,0,0,0
10249998,10249998,1,0,0,0,0
10299999,10299999,1,0,0,0,0
10349998,10349998,1,0,0,0,0
10399996,10399996,1,0,0,0,0
10449997,10449997,1,0,0,0,0
10499997,10499998,1,0,0,0,0
10549997,10549997,1,0,0,0,0
10599997,10599998,1,0,0,0,0
10649998,10649999,1,0,0,0,0
10699996,10699997,1,0,0,0,0
10749997,10749997,1,0,0,0,0
10799997,10799997,1,0,0,0,0
10849998,10849998,1,0,0,0,0
10899996,10899997,1,0,0,0,0
10949997,10949997,1,0,0,0,0
10999997,10999997,1,0,0,0,0
11049998,11049999,1,0,0,0,0
11099997,11099997,1,0,0,0,0
11149998,11149998,1,0,0,0,0
11199998,11199998,1,0,0,0,0
11249998,11249999,1,0,0,0,0
11299998,11299999,1,0,0,0,0
11349997,11349997,1,0,0,0,0
11399998,11399998,1,0,0,0,0
11449997,11449998,1,0,0,0,0
11499998,11499999,1,0,0,0,0
11549996,11549997,1,0,0,0,0
11599998,11599998,1,0,0,0,0
11649996,11649997,1,0,0,0,0
11699997,11699998,1,0,0,0,0
11749996,11749997,1,0,0,0,0
11799997,11799997,1,0,0,0,0
11849998,11849998,1,0,0,0,0
11899997,11899997,1,0,0,0,0
11949998,11949998,1,0,0,0,0
11999999,11999999,1,1,0,0,0
12049997,12049997,1,1,0,0,0
12099998,12099998,1,1,0,0,0
12149998,12149999,1,1,0,0,0
12199998,12199998,1,1,0,0,0
12249997,12249997,1,1,0,0,0
12300012,12300012,1,1,0,0,0
12350000,12350000,1,1,0,0,0
12399997,12399997,1,0,0,0,0
12449998,12449998,1,0,0,0,0
12499998,12499998,1,0,0,0,0
12549998,12549998,1,0,0,0,0
12599996,12599996,1,0,0,0,0
12649997,12649997,1,0,0,0,0
12699997,12699997,1,0,0,0,0
12749998,12749998,1,0,0,0,0
12799997,12799998,1,0,0,0,0
12849998,12849999,1,0,0,0,0
12899996,12899996,1,0,0,0,0
12949997,12949997,1,0,0,0,0
12999997,12999997,1,0,0,0,0
13049998,13049998,1,0,0,0,0
13099997,13099998,1,0,0,0,0
13149996,13149996,1,0,0,0,0
13199997,13199997,1,0,0,0,0
13249997,13249997,1,0,0,0,0
13299997,13299997,1,0,0,0,0
13349998,13349999,1,0,0,0,0
13399996,13399997,1,0,0,0,0
13449997,13449998,1,0,0,0,0
13499998,13499999,1,0,0,0,0
13549996,13549997,1,0,0,0,0
13599997,13599997,1,0,0,0,0
13649999,13649999,1,0,0,0,0
13699996,13699996,1,0,0,0,0
13749997,13749998,1,0,0,0,0
13800003,13800003,1,0,0,0,0
13849996,13849996,1,0,0,0,0
13899997,13899998,1,0,0,0,0
13949996,13949997,1,0,0,0,0
13999997,13999997,1,0,0,0,0
14049998,14049999,1,0,0,0,0
14099996,14099997,1,0,0,0,0
14149997,14149997,1,0,0,0,0
14199997,14199997,1,0,0,0,0
14249998,14249998,1,0,0,0,0
14299999,14299999,1,0,0,0,0
14349997,14349997,1,0,0,0,0
14399996,14399997,1,0,0,0,0
14449999,14449999,1,0,0,0,0
14499997,14499997,1,0,0,0,0
14549997,14549997,1,0,0,0,0
14599997,14599998,1,0,0,0,0
14649998,14649999,1,0,0,0,0
14699996,14699996,1,0,0,0,0
14749997,14749997,1,0,0,0,0
14799998,14799998,1,0,0,0,0
14849998,14849998,1,0,0,0,0
14899998,14899998,1,0,0,0,0
14949998,14949998,1,0,0,0,0
14999998,14999998,1,0,0,0,0
15049997,15049997,1,0,0,0,0
15099997,15099997,1,0,0,0,0
15149998,15149998,1,0,0,0,0
15199997,15199997,1,0,0,0,0
15249997,15249997,1,0,0,0,0
15299997,15299998,1,0,0,0,0
15349998,15349999,1,0,0,0,0
15399996,15399997,1,0,0,0,0
