timestamp[ms],left_dx[um],left_dy[um],left_dt[us],left_sq44right_dx[um],right_dy[um],right_dt[us],right_sq,waterPin
0,82.176,0.000,50153.000,61.00,74.706,-14.941,50154.000,38.00,0
51,25937.881,-448.235,50000.000,29.00,22322.115,-7366.000,50000.000,62.00,0
101,25235.645,-1613.647,50000.000,47.00,20275.176,-8949.764,50000.000,77.00,0
151,24615.586,-1090.706,50000.000,57.00,19789.586,-9106.646,50000.000,50.00,0
201,23674.293,-874.059,50000.000,30.00,18347.764,-9069.294,50000.000,55.00,0
251,23808.764,-620.059,50000.000,69.00,18123.646,-9495.117,50000.000,51.00,0
301,23420.293,-3100.294,50000.000,37.00,17697.822,-10077.823,50000.000,51.00,0
351,21395.764,-6200.588,50000.000,53.00,15733.058,-10645.588,50000.000,59.00,0
401,20245.293,-6013.823,50000.000,41.00,15919.822,-8396.940,50000.000,46.00,0
451,20133.234,-1606.176,50000.000,36.00,16734.117,-6895.353,50000.000,55.00,0
501,21074.527,2345.765,50000.000,40.00,16136.470,-9980.705,50000.000,83.00,0
551,21985.939,2211.294,50000.000,58.00,16368.058,-11325.411,50000.000,64.00,0
601,22710.586,-224.118,50000.000,45.00,16681.822,-13148.234,50000.000,47.00,0
651,22337.057,-1942.353,50000.000,33.00,15852.587,-14395.822,50000.000,36.00,0
701,22822.646,-1128.059,50000.000,40.00,15957.176,-14216.528,50000.000,47.00,0
751,22239.939,1240.118,50000.000,40.00,16450.234,-12617.822,50000.000,62.00,0
801,20648.705,3548.529,50000.000,39.00,16704.234,-9263.528,49999.000,66.00,0
851,20065.998,4691.529,50000.000,50.00,16689.293,-8217.646,50001.000,57.00,0
901,21739.410,3324.412,50000.000,28.00,17832.293,-9241.117,50000.000,66.00,0
951,23494.998,1277.470,50000.000,37.00,18302.939,-10085.293,50000.000,57.00,0
1001,24428.822,590.176,50000.000,66.00,19259.176,-10817.411,50000.000,72.00,0
1051,25325.293,-776.941,50000.000,49.00,18863.234,-10974.293,50000.000,88.00,0
1101,25676.410,-1486.647,50000.000,44.00,18975.293,-10697.882,50000.000,55.00,0
1151,26102.234,74.706,50000.000,46.00,20073.469,-13252.822,50000.000,62.00,0
1201,28208.939,1337.235,50000.000,58.00,20476.881,-16569.764,50000.000,54.00,0
1251,29157.703,-889.000,50000.000,58.00,19983.822,-14679.705,50000.000,74.00,0
1301,28716.939,-3234.764,50000.000,51.00,21119.352,-14664.764,50000.000,61.00,0
1351,27148.115,-2517.588,50000.000,28.00,19587.881,-13999.882,50000.000,61.00,0
