4199999,4199999,1,0,0,0
4249999,4249999,1,0,0,0
4299999,4299999,1,0,0,0
4349999,4349999,1,0,0,0
4399999,4399999,1,0,0,0
4449999,4449999,1,0,0,0
4499999,4499999,1,0,0,0
4549999,4549999,1,0,0,0
4599999,4599999,1,0,0,0
4649999,4649999,1,0,0,0
4699999,4699999,1,0,0,0
4749999,4749999,1,0,0,0
4799999,4799999,1,0,0,0
4849999,4849999,1,0,0,0
4899999,4899999,1,0,0,0
4949999,4949999,1,0,0,0
4999999,4999999,1,0,0,0
5049999,5049999,1,0,0,0
5099999,5099999,1,0,0,0
5149999,5149999,1,0,0,0
5199999,5199999,1,0,0,0
5249999,5249999,1,0,0,0
5299999,5299999,1,0,0,0
5349999,5349999,1,0,0,0
5399999,5399999,1,0,0,0
5449999,5449999,1,0,0,0
5499999,5499999,1,0,0,0
5549999,5549999,1,0,0,0
5599999,5599999,1,0,0,0
5649999,5649999,1,0,0,0
5699999,5699999,1,0,0,0
5749999,5749999,1,0,0,0
5799999,5799999,1,0,0,0
5849999,5849999,1,0,0,0
5899999,5899999,1,0,0,0
5949999,5949999,1,0,0,0
5999999,5999999,1,0,0,0
6049999,6049999,1,0,0,0
6099999,6099999,1,0,0,0
6149999,6149999,1,0,0,0
6199999,6199999,1,0,0,0
6249999,6249999,1,0,0,0
6299999,6299999,1,0,0,0
6349999,6349999,1,0,0,0
6399999,6399999,1,0,0,0
6449999,6449999,1,0,0,0
6499999,6499999,1,0,0,0
6549999,6549999,1,0,0,0
6599999,6599999,1,0,0,0
6649999,6649999,1,0,0,0
6699999,6699999,1,0,0,0
6749999,6749999,1,0,0,0
6799999,6799999,1,0,0,0
6849999,6849999,1,0,0,0
6899999,6899999,1,0,0,0
6949999,6949999,1,0,0,0
6999999,6999999,1,0,0,0
7049999,7049999,1,0,0,0
7099999,7099999,1,0,0,0
7149999,7149999,1,0,0,0
7199999,7199999,1,0,0,0
7249999,7249999,1,0,0,0
7299999,7299999,1,0,0,0
7349999,7349999,1,0,0,0
7399999,7399999,1,0,0,0
7449999,7449999,1,0,0,0
7499999,7499999,1,0,0,0
7549999,7549999,1,0,0,0
7599999,7599999,1,0,0,0
7649999,7649999,1,0,0,0
7699999,7699999,1,0,0,0
7749999,7749999,1,0,0,0
7799999,7799999,1,0,0,0
7849999,7849999,1,0,0,0
7899999,7899999,1,0,0,0
7949999,7949999,1,0,0,0
7999999,7999999,1,0,0,0
8049999,8049999,1,0,0,0
8099999,8099999,1,0,0,0
8149999,8149999,1,0,0,0
8199999,8199999,1,0,0,0
8249999,8249999,1,0,0,0
8299999,8299999,1,0,0,0
8349999,8349999,1,0,0,0
8399999,8399999,1,0,0,0
8449999,8449999,1,0,0,0
8499999,8499999,1,0,0,0
8549999,8549999,1,0,0,0
8599999,8599999,1,0,0,0
8649999,8649999,1,0,0,0
8699999,8699999,1,0,0,0
8749999,8749999,1,0,0,0
8799999,8799999,1,0,0,0
8849999,8849999,1,0,0,0
8899999,8899999,1,0,0,0
8949999,8949999,1,0,0,0
8999999,8999999,1,0,0,0
9049999,9049999,1,0,0,0
9099999,9099999,1,0,0,0
9149999,9149999,1,0,0,0
9199999,9199999,1,0,0,0
9249999,9249999,1,0,0,0
9299999,9299999,1,0,0,0
9349999,9349999,1,0,0,0
9399999,9399999,1,0,0,0
9449999,9449999,1,0,0,0
9499999,9499999,1,0,0,0
9549999,9549999,1,0,0,0
9599999,9599999,1,0,0,0
9649999,9649999,1,0,0,0
9699999,9699999,1,0,0,0
9749999,9749999,1,0,0,0
9799999,9799999,1,0,0,0
9849999,9849999,1,0,0,0
9899999,9899999,1,0,0,0
9949999,9949999,1,0,0,0
9999999,9999999,1,0,0,0
10049999,10049999,1,0,0,0
10099999,10099999,1,0,0,0
10149999,10149999,1,0,0,0
10199999,10199999,1,0,0,0
10249999,10249999,1,0,0,0
10299999,10299999,1,0,0,0
10349999,10349999,1,0,0,0
10399999,10399999,1,0,0,0
10449999,10449999,1,0,0,0
10499999,10499999,1,0,0,0
10549999,10549999,1,0,0,0
10599999,10599999,1,0,0,0
10649999,10649999,1,0,0,0
10699999,10699999,1,0,0,0
10749999,10749999,1,0,0,0
10799999,10799999,1,0,0,0
10849999,10849999,1,0,0,0
10899999,10899999,1,0,0,0
10949999,10949999,1,0,0,0
10999999,10999999,1,0,0,0
11049999,11049999,1,0,0,0
11099999,11099999,1,0,1,1
11149999,11149999,1,0,1,1
11199999,11199999,1,0,1,1
11249999,11249999,1,0,1,1
11299999,11299999,1,0,1,1
11349999,11349999,1,0,1,1
11399999,11399999,1,0,1,1
11449999,11449999,1,0,1,1
11499999,11499999,1,0,1,1
11549999,11549999,1,0,1,1
11599999,11599999,1,0,1,1
11649999,11649999,1,0,1,1
11699999,11699999,1,0,1,1
11749999,11749999,1,0,1,1
11799999,11799999,1,0,0,0
11849999,11849999,1,0,0,0
11899999,11899999,1,0,0,0
11949999,11949999,1,0,0,0
11999999,11999999,1,0,0,0
12049999,12049999,1,1,0,0
12099999,12099999,1,1,0,0
12149999,12149999,1,0,0,0
12199999,12199999,1,0,0,0
12249999,12249999,1,0,0,0
12299999,12299999,1,0,0,0
12349999,12349999,1,0,0,0
12399999,12399999,1,0,0,0
12449999,12449999,1,0,0,0
12499999,12499999,1,0,0,0
12549999,12549999,1,0,0,0
12599999,12599999,1,0,0,0
12649999,12649999,1,0,0,0
12699999,12699999,1,0,0,0
12749999,12749999,1,0,0,0
12799999,12799999,1,0,0,0
12849999,12849999,1,0,0,0
12899999,12899999,1,0,0,0
12949999,12949999,1,0,0,0
12999999,12999999,1,0,0,0
13049999,13049999,1,0,0,0
13099999,13099999,1,0,0,0
13149999,13149999,1,0,0,0
13199999,13199999,1,0,0,0
13249999,13249999,1,0,0,0
13299999,13299999,1,0,0,0
13349999,13349999,1,0,0,0
13399999,13399999,1,0,0,0
13449999,13449999,1,0,0,0
13499999,13499999,1,0,0,0
13549999,13549999,1,0,0,0
13599999,13599999,1,0,0,0
13649999,13649999,1,0,0,0
13699999,13699999,1,0,0,0
13749999,13749999,1,0,0,0
13799999,13799999,1,0,0,0
13849999,13849999,1,0,0,0
13899999,13899999,1,0,0,0
13949999,13949999,1,0,0,0
13999999,13999999,1,0,0,0
14049999,14049999,1,0,0,0
14099999,14099999,1,0,0,0
14149999,14149999,1,0,0,0
14199999,14199999,1,0,0,0
14249999,14249999,1,0,0,0
14299999,14299999,1,0,0,0
14349999,14349999,1,0,0,0
14399999,14399999,1,0,0,0
14449999,14449999,1,0,0,0
14499999,14499999,1,0,0,0
14549999,14549999,1,0,0,0
14599999,14599999,1,0,0,0
14649999,14649999,1,0,0,0
14699999,14699999,1,0,0,0
14749999,14749999,1,0,0,0
14799999,14799999,1,0,0,0
14849999,14849999,1,0,0,0
14899999,14899999,1,0,0,0
14949999,14949999,1,0,0,0
14999999,0,2,0,0,0
15049999,49993,2,0,0,0
15099999,99993,2,0,0,0
15149999,149993,2,0,0,0
15199999,199993,2,0,0,0
15249999,249993,2,0,0,0
15299999,299993,2,0,0,0
15349999,349993,2,0,0,0
15399999,399993,2,0,0,0
15449999,449993,2,0,0,0
15499999,499993,2,0,0,0
15549999,549993,2,0,0,0
15599999,599993,2,0,0,0
15649999,649993,2,0,0,0
15699999,699993,2,0,0,0
15749999,749993,2,0,0,0
15799999,799993,2,0,0,0
15849999,849993,2,0,0,0
15899999,899993,2,0,0,0
15949999,949993,2,0,0,0
15999999,999993,2,0,0,0
16049999,1049993,2,0,0,0
16099999,1099993,2,0,0,0
16149999,1149993,2,0,0,0
16199999,1199993,2,0,0,0
16249999,1249993,2,0,0,0
16299999,1299993,2,0,0,0
16349999,1349993,2,0,0,0
16399999,1399993,2,0,0,0
16449999,1449993,2,0,0,0
16499999,1499993,2,0,0,0
16549999,1549993,2,0,0,0
16599999,1599993,2,0,0,0
16649999,1649993,2,0,0,0
16699999,1699993,2,0,0,0
16749999,1749993,2,0,0,0
16799999,1799993,2,0,0,0
16849999,1849993,2,0,0,0
16899999,1899993,2,0,0,0
16949999,1949993,2,0,0,0
16999999,1999993,2,0,0,0
17050000,2049995,2,0,0,0
17099999,2099993,2,0,0,0
17149999,2149993,2,0,0,0
17199999,2199993,2,0,0,0
17249999,2249993,2,0,0,0
17299999,2299993,2,0,0,0
17349999,2349993,2,0,0,0
17399999,2399993,2,0,0,0
17449999,2449993,2,0,0,0
17499999,2499993,2,0,0,0
17549999,2549993,2,0,0,0
17599999,2599993,2,0,0,0
17649999,2649993,2,0,0,0
17699999,2699993,2,0,0,0
17749999,2749993,2,0,0,0
17799999,2799993,2,0,0,0
17849999,2849993,2,0,0,0
17899999,2899993,2,0,0,0
17949999,2949993,2,0,0,0
17999999,2999993,2,0,0,0
18049999,3049993,2,0,0,0
18099999,3099993,2,0,0,0
18149999,3149993,2,0,0,0
18199999,3199993,2,0,0,0
18249999,3249993,2,0,0,0
18299999,3299993,2,0,0,0
18349999,3349993,2,0,0,0
18399999,3399993,2,0,0,0
18449999,3449993,2,0,0,0
18499999,3499993,2,0,0,0
18549999,3549993,2,0,0,0
18599999,3599993,2,0,0,0
18649999,3649993,2,0,0,0
18699999,3699993,2,0,0,0
18749999,3749993,2,0,0,0
18799999,3799993,2,0,0,0
18849999,3849993,2,0,0,0
18899999,3899993,2,0,0,0
18949999,3949993,2,0,0,0
18999999,3999993,2,0,0,0
19049999,4049993,2,0,0,0
19099999,4099993,2,0,0,0
19149999,4149993,2,0,0,0
19199999,4199993,2,0,0,0
19249999,4249993,2,0,0,0
19299999,4299993,2,0,0,0
19349999,4349993,2,0,0,0
19399999,4399993,2,0,0,0
19449999,4449993,2,0,0,0
19499999,4499993,2,0,0,0
19549999,4549993,2,0,0,0
19599999,4599993,2,0,0,0
19649999,4649993,2,0,0,0
19699999,4699993,2,0,0,0
19749999,4749993,2,0,0,0
19799999,4799993,2,0,0,0
19849999,4849993,2,0,0,0
19899999,4899993,2,0,0,0
19949999,4949993,2,0,0,0
19999999,4999993,2,0,0,0
20049999,5049993,2,0,0,0
20099999,5099993,2,0,0,0
20149999,5149993,2,0,0,0
20199999,5199993,2,0,0,0
20249999,5249993,2,0,0,0
20299999,5299993,2,0,0,0
20349999,5349993,2,0,0,0
20399999,5399993,2,0,0,0
20449999,5449993,2,0,0,0
20499999,5499993,2,0,0,0
20549999,5549993,2,0,0,0
20599999,5599993,2,0,0,0
20649999,5649993,2,0,0,0
20699999,5699993,2,0,0,0
20749999,5749993,2,0,0,0
20799999,5799993,2,0,0,0
20849999,5849993,2,0,0,0
20899999,5899993,2,0,0,0
20949999,5949993,2,0,0,0
20999999,5999993,2,0,0,0
21049999,6049993,2,0,0,0
21099999,6099993,2,0,0,0
21149999,6149993,2,0,0,0
21199999,6199993,2,0,0,0
21249999,6249993,2,0,0,0
21299999,6299993,2,0,0,0
21349999,6349993,2,0,0,0
21399999,6399993,2,0,0,0
21449999,6449993,2,0,0,0
21499999,6499993,2,0,0,0
21549999,6549993,2,0,0,0
21599999,6599993,2,0,0,0
21649999,6649993,2,0,0,0
21699999,6699993,2,0,0,0
21749999,6749993,2,0,0,0
21799999,6799993,2,0,0,0
21849999,6849993,2,0,0,0
21899999,6899993,2,0,0,0
21949999,6949993,2,0,0,0
21999999,6999993,2,0,0,0
22049999,7049993,2,0,0,0
22099999,7099993,2,0,0,0
22149999,7149993,2,0,0,0
22199999,7199993,2,0,0,0
22249999,7249993,2,0,0,0
22299999,7299993,2,0,0,0
22349999,7349993,2,0,0,0
22399999,7399993,2,0,0,0
22449999,7449993,2,0,0,0
22499999,7499993,2,0,0,0
22549999,7549993,2,0,0,0
22599999,7599993,2,0,0,0
22649999,7649993,2,0,0,0
22699999,7699993,2,0,0,0
22749999,7749993,2,0,0,0
22799999,7799993,2,0,0,0
22849999,7849993,2,0,0,0
22899999,7899993,2,0,0,0
22949999,7949993,2,0,0,0
22999999,7999993,2,0,0,0
23049999,8049993,2,0,0,0
23099999,8099993,2,0,0,0
23149999,8149993,2,0,0,0
23199999,8199993,2,0,0,0
23249999,8249993,2,0,0,0
23299999,8299993,2,0,0,0
23349999,8349993,2,0,0,0
23399999,8399993,2,0,0,0
23449999,8449993,2,0,0,0
23499999,8499993,2,0,0,0
23549999,8549993,2,0,0,0
23599999,8599993,2,0,0,0
23649999,8649993,2,0,0,0
23699999,8699993,2,0,0,0
23749999,8749993,2,0,0,0
23799999,8799993,2,0,0,0
23849999,8849993,2,0,0,0
23899999,8899993,2,0,0,0
23949999,8949993,2,0,0,0
23999999,8999993,2,0,0,0
24049999,9049993,2,0,0,0
24099999,9099993,2,0,0,0
24149999,9149993,2,0,0,0
24199999,9199993,2,0,0,0
24249999,9249993,2,0,0,0
24299999,9299993,2,0,0,0
24349999,9349993,2,0,0,0
24399999,9399993,2,0,0,0
24449999,9449993,2,0,0,0
24499999,9499993,2,0,0,0
24549999,9549993,2,0,0,0
24599999,9599993,2,0,0,0
24649999,9649993,2,0,0,0
24699999,9699993,2,0,0,0
24749999,9749993,2,0,0,0
24799999,9799993,2,0,0,0
24849999,9849993,2,0,0,0
24899999,9899993,2,0,0,0
24949999,9949993,2,0,0,0
24999999,9999993,2,0,0,0
25049999,10049993,2,0,0,0
25099999,10099993,2,0,0,0
25149999,10149993,2,0,0,0
25199999,10199993,2,0,0,0
25249999,10249993,2,0,0,0
25299999,10299993,2,0,0,0
25349999,10349993,2,0,0,0
25399999,10399993,2,0,0,0
25449999,10449993,2,0,0,0
25499999,10499993,2,0,0,0
25549999,10549993,2,0,0,0
25599999,10599993,2,0,0,0
25649999,10649993,2,0,0,0
25699999,10699993,2,0,0,0
25749999,10749993,2,0,0,0
25799999,10799993,2,0,0,0
25849999,10849993,2,0,0,0
25899999,10899993,2,0,0,0
25949999,10949993,2,0,0,0
25999999,10999993,2,0,0,0
26049999,11049993,2,0,0,0
26099999,11099993,2,0,1,1
26149999,11149993,2,0,1,1
26199999,11199993,2,0,1,1
26249999,11249993,2,0,1,1
26299999,11299993,2,0,1,1
26349999,11349993,2,0,1,1
26399999,11399993,2,0,1,1
26449999,11449993,2,0,1,1
26499999,11499993,2,0,1,1
26549999,11549993,2,0,1,1
26599999,11599993,2,0,1,1
26649999,11649993,2,0,1,1
26699999,11699993,2,0,1,1
26749999,11749993,2,0,1,1
26799999,11799993,2,0,0,0
26849999,11849993,2,0,0,0
26899999,11899993,2,0,0,0
26949999,11949993,2,0,0,0
26999999,11999993,2,0,0,0
27049999,12049993,2,1,0,0
27099999,12099993,2,1,0,0
27149999,12149993,2,0,0,0
27199999,12199993,2,0,0,0
27249999,12249993,2,0,0,0
27299999,12299993,2,0,0,0
27349999,12349993,2,0,0,0
27399999,12399993,2,0,0,0
27449999,12449993,2,0,0,0
27499999,12499993,2,0,0,0
27549999,12549993,2,0,0,0
27599999,12599993,2,0,0,0
27649999,12649993,2,0,0,0
27699999,12699993,2,0,0,0
27749999,12749993,2,0,0,0
27799999,12799993,2,0,0,0
27849999,12849993,2,0,0,0
27899999,12899993,2,0,0,0
27949999,12949993,2,0,0,0
27999999,12999993,2,0,0,0
28049999,13049993,2,0,0,0
28099999,13099993,2,0,0,0
28149999,13149993,2,0,0,0
28199999,13199993,2,0,0,0
28249999,13249993,2,0,0,0
28299999,13299993,2,0,0,0
28349999,13349993,2,0,0,0
28399999,13399993,2,0,0,0
28449999,13449993,2,0,0,0
28499999,13499993,2,0,0,0
28549999,13549993,2,0,0,0
28599999,13599993,2,0,0,0
28649999,13649993,2,0,0,0
28699999,13699993,2,0,0,0
28749999,13749993,2,0,0,0
28799999,13799993,2,0,0,0
28849999,13849993,2,0,0,0
28899999,13899993,2,0,0,0
28949999,13949993,2,0,0,0
28999999,13999993,2,0,0,0
29049999,14049993,2,0,0,0
29099999,14099993,2,0,0,0
29149999,14149993,2,0,0,0
29199999,14199993,2,0,0,0
29249999,14249993,2,0,0,0
29299999,14299993,2,0,0,0
29349999,14349993,2,0,0,0
29399999,14399993,2,0,0,0
29449999,14449993,2,0,0,0
29499999,14499993,2,0,0,0
29549999,14549993,2,0,0,0
29599999,14599993,2,0,0,0
29649999,14649993,2,0,0,0
29699999,14699993,2,0,0,0
29749999,14749993,2,0,0,0
29799999,14799993,2,0,0,0
29849999,14849993,2,0,0,0
29900006,14900000,2,0,0,0
29949999,14949993,2,0,0,0
29999999,0,3,0,0,0
30049999,49993,3,0,0,0
30099999,99993,3,0,0,0
30149999,149993,3,0,0,0
30199999,199993,3,0,0,0
30249999,249993,3,0,0,0
30299999,299993,3,0,0,0
30349999,349993,3,0,0,0
30399999,399993,3,0,0,0
30449999,449993,3,0,0,0
30499999,499993,3,0,0,0
30549999,549993,3,0,0,0
30599999,599993,3,0,0,0
30649999,649993,3,0,0,0
30699999,699993,3,0,0,0
30749999,749993,3,0,0,0
30799999,799993,3,0,0,0
30849999,849993,3,0,0,0
30899999,899993,3,0,0,0
30949999,949993,3,0,0,0
30999999,999993,3,0,0,0
31049999,1049993,3,0,0,0
31099999,1099993,3,0,0,0
31149999,1149993,3,0,0,0
31199999,1199993,3,0,0,0
31249999,1249993,3,0,0,0
31299999,1299993,3,0,0,0
31349999,1349993,3,0,0,0
31399999,1399993,3,0,0,0
31449999,1449993,3,0,0,0
31499999,1499993,3,0,0,0
31549999,1549993,3,0,0,0
31599999,1599993,3,0,0,0
31649999,1649993,3,0,0,0
31699999,1699993,3,0,0,0
31749999,1749993,3,0,0,0
31799999,1799993,3,0,0,0
31849999,1849993,3,0,0,0
31899999,1899993,3,0,0,0
31949999,1949993,3,0,0,0
31999999,1999993,3,0,0,0
32049999,2049993,3,0,0,0
32099999,2099993,3,0,0,0
32149999,2149993,3,0,0,0
32199999,2199993,3,0,0,0
32249999,2249993,3,0,0,0
32299999,2299993,3,0,0,0
32349999,2349993,3,0,0,0
32399999,2399993,3,0,0,0
32449999,2449993,3,0,0,0
32499999,2499993,3,0,0,0
32549999,2549993,3,0,0,0
32599999,2599993,3,0,0,0
32649999,2649993,3,0,0,0
32699999,2699993,3,0,0,0
32749999,2749993,3,0,0,0
32799999,2799993,3,0,0,0
32849999,2849993,3,0,0,0
32899999,2899993,3,0,0,0
32949999,2949993,3,0,0,0
32999999,2999993,3,0,0,0
33049999,3049993,3,0,0,0
33099999,3099993,3,0,0,0
33149999,3149993,3,0,0,0
33199999,3199993,3,0,0,0
33249999,3249993,3,0,0,0
33299999,3299993,3,0,0,0
33349999,3349993,3,0,0,0
33399999,3399993,3,0,0,0
33449999,3449993,3,0,0,0
33499999,3499993,3,0,0,0
33549999,3549993,3,0,0,0
33599999,3599993,3,0,0,0
33649999,3649993,3,0,0,0
33699999,3699993,3,0,0,0
33749999,3749993,3,0,0,0
33799999,3799993,3,0,0,0
33849999,3849993,3,0,0,0
33899999,3899993,3,0,0,0
33949999,3949993,3,0,0,0
33999999,3999993,3,0,0,0
34049999,4049993,3,0,0,0
34099999,4099993,3,0,0,0
34149999,4149993,3,0,0,0
34199999,4199993,3,0,0,0
34249999,4249993,3,0,0,0
34299999,4299993,3,0,0,0
34349999,4349993,3,0,0,0
34399999,4399993,3,0,0,0
34449999,4449993,3,0,0,0
34499999,4499993,3,0,0,0
34549999,4549993,3,0,0,0
34599999,4599993,3,0,0,0
34649999,4649993,3,0,0,0
34699999,4699993,3,0,0,0
34749999,4749993,3,0,0,0
34799999,4799993,3,0,0,0
34849999,4849993,3,0,0,0
34899999,4899993,3,0,0,0
34949999,4949993,3,0,0,0
34999999,4999993,3,0,0,0
35049999,5049993,3,0,0,0
35099999,5099993,3,0,0,0
35149999,5149993,3,0,0,0
35199999,5199993,3,0,0,0
35249999,5249993,3,0,0,0
35299999,5299993,3,0,0,0
35349999,5349993,3,0,0,0
35399999,5399993,3,0,0,0
35449999,5449993,3,0,0,0
35499999,5499993,3,0,0,0
35549999,5549993,3,0,0,0
35599999,5599993,3,0,0,0
35649999,5649993,3,0,0,0
35699999,5699993,3,0,0,0
35749999,5749993,3,0,0,0
35799999,5799993,3,0,0,0
35849999,5849993,3,0,0,0
35899999,5899993,3,0,0,0
35949999,5949993,3,0,0,0
35999999,5999993,3,0,0,0
36049999,6049993,3,0,0,0
36099999,6099993,3,0,0,0
36149999,6149993,3,0,0,0
36199999,6199993,3,0,0,0
36249999,6249993,3,0,0,0
36299999,6299993,3,0,0,0
36349999,6349993,3,0,0,0
36399999,6399993,3,0,0,0
36449999,6449993,3,0,0,0
36499999,6499993,3,0,0,0
36549999,6549993,3,0,0,0
36599999,6599993,3,0,0,0
36649999,6649993,3,0,0,0
36699999,6699993,3,0,0,0
36749999,6749993,3,0,0,0
36799999,6799993,3,0,0,0
36849999,6849993,3,0,0,0
36899999,6899993,3,0,0,0
36949999,6949993,3,0,0,0
36999999,6999993,3,0,0,0
37049999,7049993,3,0,0,0
37099999,7099993,3,0,0,0
37149999,7149993,3,0,0,0
37199999,7199993,3,0,0,0
37249999,7249993,3,0,0,0
37299999,7299993,3,0,0,0
37349999,7349993,3,0,0,0
37399999,7399993,3,0,0,0
37449999,7449993,3,0,0,0
37499999,7499993,3,0,0,0
37549999,7549993,3,0,0,0
37599999,7599993,3,0,0,0
37649999,7649993,3,0,0,0
37699999,7699993,3,0,0,0
37749999,7749993,3,0,0,0
37799999,7799993,3,0,0,0
37849999,7849993,3,0,0,0
37899999,7899993,3,0,0,0
37949999,7949993,3,0,0,0
37999999,7999993,3,0,0,0
38049999,8049993,3,0,0,0
38099999,8099993,3,0,0,0
38149999,8149993,3,0,0,0
38199999,8199993,3,0,0,0
38249999,8249993,3,0,0,0
38299999,8299993,3,0,0,0
38349999,8349993,3,0,0,0
38399999,8399993,3,0,0,0
38449999,8449993,3,0,0,0
38499999,8499993,3,0,0,0
38549999,8549993,3,0,0,0
38599999,8599993,3,0,0,0
38649999,8649993,3,0,0,0
38699999,8699993,3,0,0,0
38749999,8749993,3,0,0,0
38799999,8799993,3,0,0,0
38849999,8849993,3,0,0,0
38899999,8899993,3,0,0,0
38949999,8949993,3,0,0,0
38999999,8999993,3,0,0,0
39049999,9049993,3,0,0,0
39099999,9099993,3,0,0,0
39149999,9149993,3,0,0,0
39199999,9199993,3,0,0,0
39249999,9249993,3,0,0,0
39299999,9299993,3,0,0,0
39349999,9349993,3,0,0,0
39399999,9399993,3,0,0,0
39449999,9449993,3,0,0,0
39499999,9499993,3,0,0,0
39549999,9549993,3,0,0,0
39599999,9599993,3,0,0,0
39649999,9649993,3,0,0,0
39699999,9699993,3,0,0,0
39749999,9749993,3,0,0,0
39799999,9799993,3,0,0,0
39849999,9849993,3,0,0,0
39899999,9899993,3,0,0,0
39949999,9949993,3,0,0,0
39999999,9999993,3,0,0,0
40049999,10049993,3,0,0,0
40099999,10099993,3,0,0,0
40149999,10149993,3,0,0,0
40199999,10199993,3,0,0,0
40249999,10249993,3,0,0,0
40299999,10299993,3,0,0,0
40349999,10349993,3,0,0,0
40399999,10399993,3,0,0,0
40449999,10449993,3,0,0,0
40499999,10499993,3,0,0,0
40549999,10549993,3,0,0,0
40599999,10599993,3,0,0,0
40649999,10649993,3,0,0,0
40699999,10699993,3,0,0,0
40749999,10749993,3,0,0,0
40799999,10799993,3,0,0,0
40849999,10849993,3,0,0,0
40899999,10899993,3,0,0,0
40949999,10949993,3,0,0,0
40999999,10999993,3,0,0,0
41049999,11049993,3,0,0,0
41099999,11099993,3,0,1,1
41149999,11149993,3,0,1,1
41199999,11199993,3,0,1,1
41249999,11249993,3,0,1,1
41299999,11299993,3,0,1,1
41349999,11349993,3,0,1,1
41399999,11399993,3,0,1,1
41449999,11449993,3,0,1,1
41499999,11499993,3,0,1,1
41549999,11549993,3,0,1,1
41599999,11599993,3,0,1,1
41649999,11649993,3,0,1,1
41699999,11699993,3,0,1,1
41749999,11749993,3,0,1,1
41799999,11799993,3,0,0,0
41849999,11849993,3,0,0,0
41899999,11899993,3,0,0,0
41949999,11949993,3,0,0,0
41999999,11999993,3,0,0,0
42049999,12049993,3,1,0,0
42099999,12099993,3,1,0,0
42149999,12149993,3,0,0,0
42199999,12199993,3,0,0,0
42249999,12249993,3,0,0,0
42299999,12299993,3,0,0,0
42349999,12349993,3,0,0,0
42399999,12399993,3,0,0,0
42449999,12449993,3,0,0,0
42499999,12499993,3,0,0,0
42549999,12549993,3,0,0,0
42599999,12599993,3,0,0,0
42649999,12649993,3,0,0,0
42699999,12699993,3,0,0,0
42749999,12749993,3,0,0,0
42799999,12799993,3,0,0,0
42849999,12849993,3,0,0,0
42899999,12899993,3,0,0,0
42949999,12949993,3,0,0,0
42999999,12999993,3,0,0,0
43049999,13049993,3,0,0,0
43099999,13099993,3,0,0,0
43149999,13149993,3,0,0,0
43199999,13199993,3,0,0,0
43249999,13249993,3,0,0,0
43299999,13299993,3,0,0,0
43349999,13349993,3,0,0,0
43399999,13399993,3,0,0,0
43449999,13449993,3,0,0,0
43499999,13499993,3,0,0,0
43549999,13549993,3,0,0,0
43599999,13599993,3,0,0,0
43649999,13649993,3,0,0,0
43699999,13699993,3,0,0,0
43749999,13749993,3,0,0,0
43799999,13799993,3,0,0,0
43849999,13849993,3,0,0,0
43899999,13899993,3,0,0,0
43949999,13949993,3,0,0,0
