timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]
6250611,0.000,44.824,50000.000,0.000,0.000,50000.000
6300552,-52.294,-1860.176,50000.000,0.000,0.000,50000.000
6350630,-13409.705,-194.235,50000.000,0.000,0.000,50000.000
6400640,0.000,-194.235,50000.000,0.000,0.000,50000.000
6450563,37.353,-351.118,50000.000,0.000,0.000,50000.000
6500618,6058.646,254.000,50000.000,0.000,0.000,50000.000
6550631,-104.588,1045.882,50000.000,0.000,0.000,50000.000
6600633,-89.647,-1890.059,50000.000,0.000,0.000,50000.000
6650625,-112.059,-276.412,50000.000,0.000,0.000,50000.000
6700624,-89.647,-276.412,50000.000,0.000,0.000,50000.000
6750624,-89.647,-261.471,50000.000,0.000,0.000,50000.000
6800622,-82.176,-261.471,50000.000,0.000,0.000,50000.000
6850622,-82.176,-276.412,50000.000,0.000,0.000,50000.000
6900624,-89.647,-276.412,50000.000,0.000,0.000,50000.000
6950624,-82.176,-276.412,50000.000,0.000,0.000,50000.000
7000624,-97.118,-268.941,50000.000,0.000,0.000,50000.000
7050624,-82.176,-231.588,50000.000,0.000,0.000,50000.000
7100628,-59.765,-127.000,50000.000,0.000,0.000,50000.000
7150622,-13417.176,-37.353,50000.000,0.000,0.000,50000.000
7200632,0.000,1434.353,50000.000,0.000,0.000,50000.000
7250564,0.000,0.000,50000.000,0.000,0.000,50000.000
7300489,0.000,0.000,50000.000,0.000,0.000,50000.000
7350489,0.000,0.000,50000.000,0.000,0.000,50000.000
7400489,0.000,0.000,50000.000,0.000,0.000,50000.000
7450489,0.000,0.000,50000.000,0.000,0.000,50000.000
7500489,0.000,0.000,50000.000,0.000,0.000,50000.000
7550489,0.000,0.000,50000.000,0.000,0.000,50000.000
7600489,0.000,0.000,50000.000,0.000,0.000,50000.000
7650489,0.000,0.000,50000.000,0.000,0.000,50000.000
7700489,0.000,0.000,50000.000,0.000,0.000,50000.000
7750489,0.000,0.000,50000.000,0.000,0.000,50000.000
7800489,0.000,0.000,50000.000,0.000,0.000,50000.000
7850489,0.000,0.000,50000.000,0.000,0.000,50000.000
7900489,0.000,0.000,50000.000,0.000,0.000,50000.000
7950489,0.000,0.000,50000.000,0.000,0.000,50000.000
8000489,0.000,0.000,50000.000,0.000,0.000,50000.000
8050489,0.000,0.000,50000.000,0.000,0.000,50000.000
8100489,0.000,0.000,50000.000,0.000,0.000,50000.000
8150489,0.000,0.000,50000.000,0.000,0.000,50000.000
8200489,0.000,0.000,50000.000,0.000,0.000,50000.000
8250489,0.000,0.000,50000.000,0.000,0.000,50000.000
8300489,0.000,0.000,50000.000,0.000,0.000,50000.000
8350489,0.000,0.000,50000.000,0.000,0.000,50000.000
8400489,0.000,0.000,50000.000,0.000,0.000,50000.000
8450489,0.000,0.000,50000.000,0.000,0.000,50000.000
8500489,0.000,0.000,50000.000,0.000,0.000,50000.000
8550489,0.000,0.000,50000.000,0.000,0.000,50000.000
8600489,0.000,0.000,50000.000,0.000,0.000,50000.000
8650489,0.000,0.000,50000.000,0.000,0.000,50000.000
8700489,0.000,0.000,50000.000,0.000,0.000,50000.000
8750489,0.000,0.000,50000.000,0.000,0.000,50000.000
8800489,0.000,0.000,50000.000,0.000,0.000,50000.000
8850489,0.000,0.000,50000.000,0.000,0.000,50000.000
8900489,0.000,0.000,50000.000,0.000,0.000,50000.000
8950489,0.000,0.000,50000.000,0.000,0.000,50000.000
9000489,0.000,0.000,50000.000,0.000,0.000,50000.000
9050489,0.000,0.000,50000.000,0.000,0.000,50000.000
9100489,0.000,0.000,50000.000,0.000,0.000,50000.000
9150489,0.000,0.000,50000.000,0.000,0.000,50000.000
9200489,0.000,0.000,50000.000,0.000,0.000,50000.000
9250489,0.000,0.000,50000.000,0.000,0.000,50000.000
9300489,0.000,0.000,50000.000,0.000,0.000,50000.000
9350489,0.000,0.000,50000.000,0.000,0.000,50000.000
9400489,0.000,0.000,50000.000,0.000,0.000,50000.000
9450489,0.000,0.000,50000.000,0.000,0.000,50000.000
9500489,0.000,0.000,50000.000,0.000,0.000,50000.000
9550489,0.000,0.000,50000.000,0.000,0.000,50000.000
9600489,0.000,0.000,50000.000,0.000,0.000,50000.000
9650489,0.000,0.000,50000.000,0.000,0.000,50000.000
9700489,0.000,0.000,50000.000,0.000,0.000,50000.000
9750489,0.000,0.000,50000.000,0.000,0.000,50000.000
9800489,0.000,0.000,50000.000,0.000,0.000,50000.000
9850489,0.000,0.000,50000.000,0.000,0.000,50000.000
9900489,0.000,0.000,50000.000,0.000,0.000,50000.000
9950489,0.000,0.000,50000.000,0.000,0.000,50000.000
10000489,0.000,0.000,50000.000,0.000,0.000,50000.000
10050490,0.000,0.000,50000.000,0.000,0.000,50000.000
10100490,0.000,0.000,50000.000,0.000,0.000,50000.000
10150490,0.000,0.000,50000.000,0.000,0.000,50000.000
10200490,0.000,0.000,50000.000,0.000,0.000,50000.000
10250490,0.000,0.000,50000.000,0.000,0.000,50000.000
10300490,0.000,0.000,50000.000,0.000,0.000,50000.000
10350490,0.000,0.000,50000.000,0.000,0.000,50000.000
10400490,0.000,0.000,50000.000,0.000,0.000,50000.000
10450490,0.000,0.000,50000.000,0.000,0.000,50000.000
10500490,0.000,0.000,50000.000,141.941,-1083.235,50000.000
10550635,0.000,0.000,50000.000,-1240.118,-874.059,50000.000
10600629,0.000,0.000,50000.000,-1643.529,-874.059,50000.000
10650634,0.000,0.000,50000.000,-10092.764,5192.059,50000.000
10700635,0.000,0.000,50000.000,4728.882,4235.823,50000.000
10750633,0.000,0.000,50000.000,2965.823,3503.706,50000.000
10800634,0.000,0.000,50000.000,522.941,747.059,50000.000
10850625,0.000,0.000,50000.000,-717.176,-1800.412,50000.000
10900631,0.000,0.000,50000.000,-89.647,-7.471,50000.000
10950601,0.000,0.000,50000.000,-37.353,-7.471,50000.000
11000598,0.000,0.000,50000.000,-22.412,-7.471,50000.000
11050597,0.000,0.000,50000.000,246.529,89.647,50000.000
11100619,0.000,0.000,50000.000,1591.235,410.882,50000.000
11150632,0.000,0.000,50000.000,13476.940,-134.471,50000.000
11200636,0.000,0.000,50000.000,-186.765,-134.471,50000.000
11250625,0.000,0.000,50000.000,-933.823,-1083.235,50000.000
11300637,0.000,0.000,50000.000,694.765,732.118,50000.000
11350624,0.000,0.000,50000.000,1807.882,1688.353,50000.000
11400636,0.000,0.000,50000.000,664.882,1023.471,50000.000
11450628,0.000,0.000,50000.000,-246.529,-67.235,50000.000
11500623,0.000,0.000,50000.000,-552.823,-1105.647,50000.000
11550635,0.000,0.000,50000.000,-1763.059,-1979.706,50000.000
11600634,0.000,0.000,50000.000,-1957.294,-1927.412,50000.000
11650638,0.000,0.000,50000.000,22.412,470.647,50000.000
11700617,0.000,0.000,50000.000,3406.588,3832.412,50000.000
11750632,0.000,0.000,50000.000,2390.588,1090.706,50000.000
11800630,0.000,0.000,50000.000,-2846.294,-2353.235,50000.000
11850642,0.000,0.000,50000.000,-702.235,-530.412,50000.000
11900626,0.000,0.000,50000.000,-418.353,-530.412,50000.000
11950624,0.000,0.000,50000.000,59.765,29.882,50000.000
12000615,0.000,0.000,50000.000,2607.235,3130.176,50000.000
12050637,0.000,0.000,50000.000,2076.823,1778.000,50000.000
12100631,0.000,0.000,50000.000,-3160.059,-3212.353,50000.000
12150634,0.000,0.000,50000.000,-291.353,-268.941,50000.000
12200630,0.000,0.000,50000.000,-276.412,-254.000,50000.000
12250627,0.000,0.000,50000.000,-268.941,-254.000,50000.000
12300630,0.000,0.000,50000.000,-254.000,-134.471,50000.000
12350625,0.000,0.000,50000.000,3548.529,3765.176,50000.000
12400641,0.000,0.000,50000.000,657.412,470.647,50000.000
12450624,0.000,0.000,50000.000,-336.176,-104.588,50000.000
12500631,0.000,0.000,50000.000,-1165.412,-1135.529,50000.000
12550641,0.000,0.000,50000.000,-194.235,-179.294,50000.000
12600633,0.000,0.000,50000.000,-373.529,-254.000,50000.000
12650630,0.000,0.000,50000.000,1665.941,3033.059,50000.000
12700633,0.000,0.000,50000.000,635.000,1030.941,50000.000
12750628,0.000,0.000,50000.000,-1509.059,-1411.941,50000.000
12800637,0.000,0.000,50000.000,-239.059,-455.706,50000.000
12850623,0.000,0.000,50000.000,-313.765,-530.412,50000.000
12900625,0.000,0.000,50000.000,-381.000,-478.118,50000.000
12950624,0.000,0.000,50000.000,59.765,425.823,50000.000
13000620,0.000,0.000,50000.000,978.647,1337.235,50000.000
13050632,0.000,0.000,50000.000,343.647,298.824,50000.000
13100626,0.000,0.000,50000.000,283.882,515.471,50000.000
13150624,0.000,0.000,50000.000,530.412,515.471,50000.000
13200619,0.000,0.000,50000.000,149.412,-971.176,50000.000
13250628,0.000,0.000,50000.000,22.412,-14.941,50000.000
13300616,0.000,0.000,50000.000,14.941,-7.471,50000.000
13350600,0.000,0.000,50000.000,7.471,971.176,50000.000
13400604,0.000,0.000,50000.000,911.412,1299.882,50000.000
13450632,0.000,0.000,50000.000,321.235,605.118,50000.000
13500625,0.000,0.000,50000.000,560.294,351.118,50000.000
13550625,0.000,0.000,50000.000,328.706,351.118,50000.000
13600621,0.000,0.000,50000.000,89.647,97.118,50000.000
13650615,0.000,0.000,50000.000,0.000,0.000,50000.000
13700490,0.000,0.000,50000.000,-4601.882,-4108.823,50000.000
13750637,0.000,0.000,50000.000,-127.000,-410.882,50000.000
13800628,0.000,0.000,50000.000,-366.059,-343.647,50000.000
13850628,0.000,0.000,50000.000,-298.824,-313.765,50000.000
